#{"t_start": 1785432288.2799757, "env_id": "None"}
r,l,t,success,full_task_success,freeze_attempted,d_m,alpha_deg,flag,true_is_iugr
6.477573,3,300.972998,True,False,True,0.0041442432648943935,5.942456951402121,,False
6.632824,7,304.630759,True,False,True,0.004378377725312622,4.322813194225925,,False
7.666346,5,306.221992,True,False,True,0.004754192682453065,4.29445803007763,,False
6.209729,4,307.63062,True,False,True,9.09662661364441e-05,5.824748365138241,,False
-14.790162,60,322.486953,False,False,True,0.022447248066124303,9.165615993115633,,False
9.675509,4,323.798251,True,False,True,0.0006318924043138326,0.12262530102649213,,False
6.109826,12,327.833791,True,False,True,0.0032611714194809033,5.41919943934177,,False
8.07889,7,330.468525,True,False,True,0.005823278813090808,2.203743914579343,,True
7.214032,5,331.872134,True,False,True,0.0015764755182919275,3.193875795031708,,False
6.23183,11,335.78793,True,False,True,0.008945852522381049,4.119386564530929,,False
-4.656347,33,342.503325,True,False,True,0.00042876077666132665,14.486706830495622,,False
9.459988,1,343.677321,True,False,True,2.545588453861574e-10,0.8128998637834478,,False
5.314477,2,345.052828,True,False,True,0.0047068108243089185,6.939471309424173,,False
8.142542,2,347.631741,True,False,True,0.004637126863206709,3.140275029909543,,False
9.127146,1,348.956064,True,False,True,3.182931925814402e-11,1.4120317931972435,,False
9.905321,1,350.277918,True,False,True,4.2373457936895065e-09,0.0025623690162768025,,False
6.480113,3,351.620738,True,False,True,0.006168856201546604,5.19664641738152,,False
4.304543,17,358.02498,True,False,True,0.00028645199287100076,7.1959357176809515,,False
2.725741,3,359.474991,True,False,True,0.002341862049328161,11.874029901325732,,False
2.998502,4,361.993556,True,False,True,0.0016444246682747535,10.088449639689983,,True
-0.647033,11,367.123881,True,False,True,0.009599875546203274,17.666098405089084,,False
6.892913,23,375.344532,True,False,True,0.005838679286894015,3.8152624279072493,,False
-3.929154,56,409.600803,True,False,True,0.008535195175317326,2.3617639289475867,,False
9.149191,8,412.745474,True,False,True,0.005182738173924159,1.2005706223771953,,False
5.958193,5,414.578216,True,False,True,0.005900619172305305,6.056615840570373,,False
6.320759,5,418.169889,True,False,True,0.00663957504164289,5.135105707936204,,False
-15.65788,60,437.073535,False,False,True,0.019435063491557263,3.384958144009237,,True
8.816094,2,438.869469,True,False,True,0.00549887046053225,1.7040293255581307,,False
3.534463,7,440.523445,True,False,True,0.008522635361671584,10.45189501028551,,False
5.334286,3,442.473422,True,False,True,5.840994354855411e-11,5.880365819612269,,False
8.505025,10,451.741215,True,False,True,6.7947285479058e-05,1.0648459023754109,,False
4.68175,9,454.840166,True,False,True,0.006436923426068581,5.632624823439714,,False
2.918335,7,459.64257,True,False,True,0.009405703513780627,10.636585889791693,,False
4.770184,10,466.848796,True,False,True,0.0009655544360410174,6.609174198691775,,True
7.52649,1,468.269859,True,False,True,0.00578798986367033,4.310478442055215,,True
9.854921,1,469.700817,True,False,True,0.00014437941748395022,0.09366584510781623,,True
1.541989,6,475.931899,True,False,True,0.004508374479409759,12.211296951620021,,True
5.672472,6,480.118192,True,False,True,0.0002975921971951328,5.960285134590065,,False
5.608352,8,483.44224,True,False,True,0.003648499831280366,7.421533706086446,,False
10.072917,4,485.353099,True,False,True,0.0020482425199581096,0.15582239269366469,,False
7.88141,20,496.016784,True,False,True,0.003968220745894802,1.3321421464666694,,False
5.14199,2,497.44956,True,False,True,0.0012804405928481925,8.367915351692977,,True
-27.14801,60,518.68943,False,False,True,0.03284784158076999,13.298009350604497,,False
8.405134,1,520.428136,True,False,True,6.229863773018346e-06,2.7188159407494537,,False
8.958521,4,523.054886,True,False,True,0.008679386977048386,1.9040227186680254,,False
5.764123,7,527.654892,True,False,True,0.00099025843553658,5.980020932160823,,True
1.927359,10,534.410335,True,False,True,0.0048645276570306074,12.60422601653659,,False
2.719636,5,537.265599,True,False,True,0.0054403168007845955,12.269373856761753,,False
6.456106,7,543.016123,True,False,True,0.004216233014516178,4.964319129212214,,False
3.601215,7,548.834424,True,False,True,0.008412266813098451,8.271824387376018,,False
8.284162,6,552.967184,True,False,True,1.391347387471882e-05,1.5501285935895663,,True
9.549661,1,554.283246,True,False,True,9.84117183350057e-06,0.651301747542865,,False
-3.742065,20,560.728346,True,False,True,0.004808559965110439,17.790834427124715,,False
5.218349,10,565.225913,True,False,True,0.002617440473694877,6.325291315605185,,False
9.280969,3,567.726656,True,False,True,0.0042135724187818925,0.844407072521663,,False
8.401823,6,571.18541,True,False,True,0.0026473064787093277,1.567433300193426,,False
2.63011,7,576.975476,True,False,True,0.009081840216345727,10.510391657085615,,False
3.728878,11,583.052017,True,False,True,0.0049169520078627075,7.5604594228068835,,False
8.153758,10,589.07833,True,False,True,0.0014747996264022458,1.713769859563856,,False
7.746396,4,591.820437,True,False,True,0.0024982971301398807,2.4647747717461694,,False
7.936539,8,596.177441,True,False,True,0.005286148451950648,2.5932301540371627,,False
9.182076,2,599.290967,True,False,True,0.005331312830109958,1.4681109400258452,,False
6.211169,6,604.512813,True,False,True,0.007600531457357908,4.100084223791702,,False
0.498837,13,607.576177,True,False,True,0.004881953563847895,13.051614589644384,,False
6.451221,2,609.01915,True,False,True,0.004491379471249639,5.818966568547564,,False
3.218555,18,616.943323,True,False,True,0.0008691900263786534,9.070291615564447,,True
8.227121,2,618.324932,True,False,True,0.004645574145289042,2.6917093874947513,,False
5.09486,2,621.005231,True,False,True,0.008475984043858726,7.881193547840248,,True
6.754011,3,622.436516,True,False,True,0.008433784274222762,4.881533836446526,,False
4.057554,14,625.591007,True,False,True,0.005789908178791191,7.7935347762235425,,False
5.865728,5,628.349359,True,False,True,0.002609840704478976,6.383944505952824,,False
1.744084,10,636.443251,True,False,True,0.004813050316305558,11.999204533543779,,False
0.758021,8,643.285297,True,False,True,0.006062835618810936,14.061202451522279,,False
8.900733,9,646.322454,True,False,True,0.004504965030508458,2.2144957052021335,,False
7.357547,14,655.592963,True,False,True,0.005273270005388187,1.7547278002412507,,True
5.886538,6,658.652086,True,False,True,9.727991119114123e-05,6.68300511496854,,False
6.411732,11,661.709142,True,False,True,0.001627935440636908,3.6438432094969424,,False
5.161243,6,666.009914,True,False,True,0.006175062165500746,7.047659107090683,,False
6.384028,6,670.373537,True,False,True,0.00839257924194746,4.942933111816177,,False
-4.911152,38,684.082571,True,False,True,0.009477989291271464,17.65242632872586,,False
0.11754,8,688.662432,True,False,True,1.4154051897380545e-05,15.86338097251047,,False
-10.57409,35,705.766975,True,False,True,0.009531070164124276,16.9209062833051,,False
2.32373,2,708.549656,True,False,True,0.0027582711216387174,13.810874243292602,,True
1.535876,5,711.553123,True,False,True,0.00037402146483627146,11.59808617494719,,False
3.600134,33,724.546361,True,False,True,0.0054123516176564235,4.071234800637106,,False
7.07218,10,729.544686,True,False,True,0.001008060780883082,2.785107766210926,,False
3.533596,5,735.073784,True,False,True,0.006808552337905894,10.562159829399056,,False
6.874634,4,738.29566,True,False,True,0.003493083528047657,4.056684488008334,,False
1.848888,19,749.790116,True,False,True,0.008442388810974604,8.536472919402039,,False
0.240497,18,763.682676,True,False,True,0.011961221501921384,10.067372302236212,,False
0.258197,1,765.363686,True,False,True,0.0016590803644914763,17.41996438466686,,False
4.601794,6,769.87885,True,False,True,0.0044989134106602074,10.741704119351391,,False
8.420308,5,778.029505,True,False,True,0.009421116055047755,3.2463600865470448,,False
4.392089,17,786.602451,True,False,True,0.0045467700950090366,7.017606012436663,,False
8.018107,9,791.754221,True,False,True,0.005276724910982075,2.289622073629141,,False
8.553645,8,795.213996,True,False,True,6.749326249166909e-06,1.913686392952887,,False
3.620047,2,798.361782,True,False,True,0.0049156985513740354,11.236030603885988,,True
-25.236057,60,810.879867,False,False,True,0.01832697508993362,28.985975023542718,,False
1.899824,1,812.263628,True,False,True,8.531562956104466e-11,14.459270423626869,,True
7.075564,14,824.696042,True,False,True,0.007937578099192974,2.498529796265539,,False
7.243813,2,827.540054,True,False,True,1.8493409928432847e-13,2.999980337568535,,False
8.880256,2,830.930074,True,False,True,0.004143147557582032,0.826571801122958,,False
9.293948,3,833.877944,True,False,True,7.2967799699839506e-06,1.2448923930788762,,True
-21.708622,60,875.689166,False,False,True,0.0009908530389340139,39.12566740130375,,False
9.630425,1,877.05979,True,False,True,0.002613747537500131,0.5088951421943158,,False
9.058944,4,879.84095,True,False,True,0.0026044242683545995,0.9764160984854241,,False
8.149211,4,881.642672,True,False,True,0.0056896455200083846,2.7579698133807597,,False
2.968265,7,886.024965,True,False,True,0.0004740460589486044,9.504123923142625,,True
7.313346,2,887.363161,True,False,True,3.808959953000013e-10,4.1518057057713,,True
9.16946,2,889.94398,True,False,True,0.002744287933245301,1.187107945039355,,False
5.292321,24,903.170202,True,False,True,0.010285653292363806,3.3154622394819486,,False
-16.139521,60,929.99701,False,False,True,0.011852352078209777,28.48445918352876,,False
7.002839,8,935.613928,True,False,True,0.0068688847726317125,4.445838407894443,,False
8.046616,1,936.997201,True,False,True,0.004103919642750903,3.3715774152216054,,False
8.075567,1,938.283312,True,False,True,0.0022993445241675727,3.31702066121302,,True
-2.557146,31,954.525006,True,False,True,0.01181113819049623,9.418997437745753,,False
8.903465,8,957.440741,True,False,True,0.0034788255415462545,0.5926016327776902,,True
6.353456,2,958.826999,True,False,True,2.104636087708935e-10,5.3013903306671954,,False
6.699308,3,961.622817,True,False,True,0.0037941240905909044,4.9529658365765945,,False
7.532399,3,964.379931,True,False,True,0.003087102614590436,3.4873190939874275,,True
7.563398,1,966.025076,True,False,True,6.831627694103837e-10,4.239622335984102,,False
1.831672,4,969.121896,True,False,True,0.00016699095595108055,14.348165428687711,,False
4.373772,6,974.570692,True,False,True,5.841227610998899e-05,7.044790895165473,,False
6.048669,7,977.290631,True,False,True,0.00014325442466768014,8.164844417853516,,False
9.773618,1,978.633148,True,False,True,0.0010237862471997215,0.2479569841376627,,False
8.276775,2,981.714402,True,False,True,0.0062063540231128665,2.5104942053344397,,False
7.57907,9,987.303234,True,False,True,0.004350095393926075,3.566560119080164,,False
9.092662,4,989.851802,True,False,True,0.0025250747597040236,0.4657277717425776,,False
7.697588,4,993.004493,True,False,True,0.0030371956047340574,2.888125288072709,,False
7.653271,3,995.826777,True,False,True,0.006167710807619948,3.7953011267836843,,True
9.908312,1,997.115535,True,False,True,8.809388271765117e-11,0.0025741989028613206,,False
9.478985,9,999.853704,True,False,True,0.0033571743186576047,0.2609699442329486,,False
5.657813,2,1001.306146,True,False,True,9.319797711349054e-11,6.672967771729456,,False
9.106287,1,1002.934228,True,False,True,0.006063204549912658,1.455425017590902,,False
7.119624,1,1004.59059,True,False,True,0.006128218990049306,5.043105321396518,,False
9.900083,1,1006.163711,True,False,True,3.6482794710150993e-06,0.0179305985034007,,False
8.301161,2,1008.891469,True,False,True,0.0010616844667170012,2.7404850330067227,,False
6.641962,2,1010.163971,True,False,True,0.00019627542792104678,5.431349511484551,,False
3.970536,20,1015.955503,True,False,True,0.0036082068356411146,6.528229184564914,,False
8.866854,5,1018.634034,True,False,True,0.00042603155270803245,1.4142410967523533,,False
9.908446,1,1019.851211,True,False,True,1.0343578670877913e-10,0.002562553918232045,,True
-1.479845,15,1021.712433,True,False,True,0.006482918569717123,15.334861924324969,,False
7.287767,3,1024.213898,True,False,True,0.004214185783686538,3.731803389509478,,False
8.81404,1,1025.39858,True,False,True,0.009394657787423799,1.9913544595418122,,False
9.518811,3,1028.021028,True,False,True,0.00585208205665449,0.5204264012516782,,False
1.438667,9,1033.661628,True,False,True,7.86065440723004e-05,11.439612903204058,,False
-25.286555,60,1055.661674,False,False,True,0.012941286155142376,31.814893232884625,,False
6.385516,2,1057.035776,True,False,True,0.004792417940141201,6.510863174453383,,False
4.969316,15,1065.449504,True,False,True,0.011829106428541873,3.94442981863059,,False
5.785937,6,1067.015952,True,False,True,0.002407584116742624,5.812184676741286,,False
4.912435,21,1074.16533,True,False,True,0.01179975651761532,4.6719643889432,,False
7.958823,5,1075.647494,True,False,True,0.009120562678228201,1.2135461536865768,,False
7.563897,1,1077.164195,True,False,True,2.422523440678249e-11,4.237619095659661,,False
-34.201044,60,1100.511695,False,False,True,0.001557915513324315,34.118042912301,,False
3.639769,3,1101.922723,True,False,True,0.009208399320069097,10.63927260990032,,True
8.803287,2,1103.626403,True,False,True,1.086219187512727e-10,2.9623507465716408,,False
6.628543,3,1106.606701,True,False,True,0.006193395312177136,4.600622245819261,,False
6.773082,6,1110.361907,True,False,True,0.00040941353696256774,3.5256499258400273,,False
9.043865,2,1111.754284,True,False,True,0.005196408243510836,1.4208330048439841,,True
7.69963,14,1120.482969,True,False,True,0.005608302497958809,2.117433686455986,,False
3.775884,2,1122.083832,True,False,True,0.0017014932144330582,10.960268443064251,,False
9.153721,7,1124.919764,True,False,True,0.0021130707164748177,0.4259183847479951,,False
4.372784,9,1130.416395,True,False,True,0.009042210689801525,6.900501395738362,,False
4.83981,4,1132.140339,True,False,True,0.004765536871367197,8.596695843428877,,False
2.71848,5,1137.718002,True,False,True,0.009051333799319192,11.217248373400972,,False
5.149277,14,1143.172745,True,False,True,0.004704666058404906,4.550576842537186,,False
7.129448,2,1144.444755,True,False,True,0.005851249795589725,3.9457903707527984,,False
8.165495,2,1146.046335,True,False,True,1.0986974507741314e-09,2.9999932728646903,,False
6.07923,8,1151.011009,True,False,True,0.009069091018431117,8.062360654752233,,True
3.802601,9,1160.044175,True,False,True,0.006549956330657066,9.12343746761377,,False
8.42262,9,1167.626503,True,False,True,2.413945984075516e-09,1.4158103901196593,,True
5.337746,1,1169.2899,True,False,True,0.004752767962515393,8.261570027840571,,False
6.779438,4,1170.619438,True,False,True,0.004217495388201001,3.4323352846968005,,False
4.323597,3,1172.028898,True,False,True,0.001020130212112825,9.650799961260555,,False
7.843578,5,1175.20395,True,False,True,0.00029915798089745504,3.0450584951767423,,True
2.103646,5,1176.962808,True,False,True,0.0023749024825306074,13.434443586331554,,False
9.848108,1,1178.463076,True,False,True,0.00016838580566212735,0.10574154441683481,,False
9.463921,5,1183.138594,True,False,True,0.0001829190091383063,0.6925232664005747,,False
1.756868,1,1184.460584,True,False,True,7.033460619476628e-12,14.717054247789193,,False
7.949326,2,1185.820363,True,False,True,0.0024115521035618934,3.692457435755183,,False
6.951037,14,1194.24791,True,False,True,0.00735951977470574,1.7954046652727735,,False
-5.482992,46,1212.907362,True,False,True,0.0059807214112293635,3.2910108127582682,,False
6.946286,2,1214.193513,True,False,True,0.0054933563468760604,4.297144643886245,,True
9.047267,3,1216.869043,True,False,True,0.006060161204103167,1.7352996574656556,,False
3.294779,2,1218.256188,True,False,True,0.005462785311892135,11.545850282087923,,False
1.727456,5,1222.270511,True,False,True,0.001184715176359167,13.760816543580493,,False
5.407336,11,1231.146775,True,False,True,0.0035901570917728064,5.699801838193186,,True
6.520419,4,1235.701988,True,False,True,0.0044396071248041,4.531924995759226,,False
-29.124548,60,1273.2251,False,False,True,0.003672541995478482,34.39926400549259,,False
3.455819,9,1277.679953,True,False,True,0.011170918659042683,7.490823278273083,,False
9.113849,1,1279.309955,True,False,True,0.0019643297654168565,1.4410254480815767,,False
1.559798,11,1288.737136,True,False,True,0.00443006044298052,9.623562251382037,,False
5.975311,4,1291.415005,True,False,True,0.0014193102840059646,6.39764776986878,,False
7.891046,6,1294.16016,True,False,True,0.0016178276688314733,2.7732865056226355,,False
7.762723,5,1295.849559,True,False,True,2.7452228195244654e-09,3.380367064199013,,True
6.83559,4,1298.527997,True,False,True,0.008827943775898283,4.903585795347325,,True
6.410337,1,1299.847824,True,False,True,0.00012903143901587958,6.321678448613962,,False
-26.474142,60,1326.022884,False,False,True,0.018525039153420134,14.021283914773036,,False
3.932108,6,1328.95437,True,False,True,0.009257684276075748,8.084999989804475,,False
9.514579,2,1330.326417,True,False,True,0.002540098515465286,0.8127628985705058,,False
4.452432,4,1331.818472,True,False,True,0.005520712178468307,9.72491293689154,,False
5.24096,2,1333.522381,True,False,True,0.0024659905161988124,8.429658149514546,,False
2.606161,15,1339.431228,True,False,True,0.008906135606740946,7.748535342067978,,False
7.266772,5,1344.578493,True,False,True,4.982233383220255e-06,2.999030195287771,,False
3.271255,1,1345.834918,True,False,True,0.0008419563612118539,11.986490925479425,,False
9.578354,4,1348.454145,True,False,True,0.0035384690453885955,1.0457591589990631,,False
9.905221,1,1349.709611,True,False,True,1.3073706159342367e-10,0.002563389935226382,,False
-14.600145,60,1382.438279,False,False,True,0.03979996485561019,19.063292194835903,,False
4.851838,6,1388.434296,True,False,True,6.528910822576478e-10,5.99797668274222,,False
6.73864,5,1390.962767,True,False,True,0.00468924087381228,5.188112087443059,,False
6.565091,6,1397.564587,True,False,True,0.003081732425114142,6.00351522351607,,False
-27.830601,60,1415.370155,False,False,True,0.03582663591943919,20.35959239524337,,False
3.052883,32,1437.336277,True,False,True,0.007760164770792508,8.607802328750811,,False
10.155726,3,1441.004074,True,False,True,3.5056671414769275e-10,0.10736810782135899,,False
-1.188349,13,1448.373118,True,False,True,0.008841543533150049,17.29721766221641,,False
7.498108,2,1449.76664,True,False,True,0.0003293702916026507,3.0689097134774217,,False
7.814858,10,1454.596878,True,False,True,0.0042280143671132855,2.055029328076508,,False
3.624795,7,1456.094012,True,False,True,0.009592724715991484,9.537500589934448,,False
6.646245,1,1457.521612,True,False,True,0.006230081780244423,5.901323293787241,,False
3.026616,10,1462.85914,True,False,True,0.0020641366783246363,8.808926471620946,,False
6.86042,4,1467.456246,True,False,True,0.0024150769686009503,4.353757276311727,,False
-11.922429,31,1482.724237,True,False,True,0.007474938308161208,9.669786522202278,,False
7.497,2,1485.506696,True,False,True,7.337888029929863e-05,4.502062484580876,,False
4.02018,4,1489.377269,True,False,True,0.008736306959636756,11.741768628821765,,True
9.908582,1,1490.98145,True,False,True,1.1138013369531812e-10,0.002562923682123314,,False
8.450568,5,1493.654612,True,False,True,0.005057056349626728,1.0777143712714996,,False
4.307609,6,1496.45103,True,False,True,0.0014600372524025476,7.906067172570641,,False
8.462451,1,1497.855793,True,False,True,0.0002373285578113754,2.612534590967786,,False
-0.377952,7,1505.56743,True,False,True,0.00015279950557120243,16.198827476554403,,False
8.309913,1,1507.231103,True,False,True,8.556813437885413e-10,2.8907737926209527,,True
7.592807,2,1510.229436,True,False,True,0.0023990813557954304,4.3477986965160875,,False
7.165023,3,1511.985143,True,False,True,0.0003392618348606262,3.0950179339282258,,False
7.688775,3,1516.256736,True,False,True,0.00695376422256218,3.6333531415154328,,False
3.633228,4,1519.47338,True,False,True,0.000752267791778933,9.108911538325192,,False
9.597229,2,1522.449141,True,False,True,0.0006943962833109143,1.3418632582103796,,False
-22.099737,60,1564.781143,False,False,True,0.032924138227649155,15.54605669453361,,False
7.561812,1,1566.307079,True,False,True,6.806101077628966e-09,4.241206945877694,,False
-22.303327,60,1606.142755,False,False,True,0.029103513132353896,26.720106498868013,,False
9.89025,1,1607.83582,True,False,True,9.361158551249738e-05,0.035835180251721895,,False
8.24281,3,1610.956397,True,False,True,0.0062759449510602465,1.5819858006218468,,False
7.188899,1,1612.562636,True,False,True,0.005837923530584735,4.921180168423693,,False
7.029435,1,1613.902914,True,False,True,0.0022580989985897804,5.205827585851297,,False
7.234648,7,1619.357293,True,False,True,0.0003080054370574593,4.213653956066428,,True
8.14656,2,1621.219032,True,False,True,0.004134987400315333,2.6365909943304144,,True
8.186335,2,1622.399341,True,False,True,0.004230392122866973,2.607541830497257,,False
7.887453,1,1623.707543,True,False,True,0.01086267340211669,3.6619834782256913,,False
3.916988,3,1625.034823,True,False,True,0.005043135051502737,10.377020487303064,,False
4.032033,2,1626.421312,True,False,True,7.285976165606958e-05,10.54321853087605,,False
-27.099665,60,1657.400975,False,False,True,0.03181393528502864,33.20675310551944,,False
3.064025,3,1660.01331,True,False,True,6.55268891230909e-10,12.107965756828968,,False
5.869782,2,1661.348815,True,False,True,0.0015891239474801876,6.897675279744676,,False
2.812035,2,1662.703099,True,False,True,0.0025857639590593246,12.462544140146237,,False
6.753626,4,1666.909969,True,False,True,0.002416834344076039,5.273281881984818,,False
7.808047,3,1671.121405,True,False,True,0.00480606373080838,3.117962584402199,,False
6.587245,1,1672.774029,True,False,True,1.4944333814928597e-10,5.9999905566762495,,False
5.041727,4,1675.782221,True,False,True,0.004622410057834959,8.176328520058977,,False
6.269255,9,1682.565351,True,False,True,0.0001806957955370345,6.1311286281484385,,False
5.367811,9,1690.283329,True,False,True,0.00013030635438013305,5.978142277219926,,False
-13.199009,50,1738.371937,True,False,True,0.009814927656452052,17.36546604847681,,False
8.994782,3,1739.853693,True,False,True,0.004858376920121134,1.5392891702617582,,False
8.747044,5,1746.104456,True,False,True,0.005417312112024801,1.4718462420977,,False
5.878403,8,1753.127676,True,False,True,4.565149685907023e-05,4.660108512541351,,False
5.026374,2,1756.064434,True,False,True,0.004635477600604686,9.098102730865529,,False
6.532456,7,1762.664369,True,False,True,0.005217081510395364,4.512802692682704,,False
9.566137,2,1765.382965,True,False,True,0.0011006126770056635,0.21712965125702732,,True
7.222781,1,1767.072859,True,False,True,0.010652383101025634,4.859971772875582,,False
8.547726,1,1768.302088,True,False,True,0.004323224172617414,2.4668850715753585,,False
9.772667,1,1769.645166,True,False,True,2.1114852253902832e-11,0.24464183661952738,,False
9.345431,9,1775.76861,True,False,True,0.002259958368002652,0.4740977776168306,,False
5.412464,6,1780.255379,True,False,True,0.004591580187221153,6.145607889053621,,False
8.820822,2,1781.918461,True,False,True,0.0017368712816550067,1.4851726700676213,,True
8.532882,5,1784.569394,True,False,True,0.0031624289172467977,2.296965909173526,,False
3.138325,2,1785.868877,True,False,True,0.002627349120116071,12.142977071914347,,True
6.338864,1,1787.728065,True,False,True,0.003841877622746523,6.4527154462688285,,True
8.893971,2,1790.387565,True,False,True,0.000488302806959614,1.6790315013358519,,False
