#{"t_start": 1785432288.313564, "env_id": "None"}
r,l,t,success,full_task_success,freeze_attempted,d_m,alpha_deg,flag,true_is_iugr
9.031439,2,3132.572999,True,False,True,0.0030294345914494776,0.7308431833633566,,True
9.271481,1,3133.767842,True,False,True,0.0053118332767295405,1.1608185258747807,,False
2.256262,7,3138.070176,True,False,True,0.0021560180871183776,12.009279951763235,,True
0.949851,1,3139.895439,True,False,True,0.0016478367402828443,16.173079357099226,,False
9.329607,2,3142.266319,True,False,True,0.004205270380398482,0.8420003180756311,,True
9.676462,2,3143.958061,True,False,True,0.0012712600743955713,0.21844922569384737,,False
7.690529,3,3148.074599,True,False,True,0.004132885265169287,2.5039782711981378,,False
6.640591,4,3152.056531,True,False,True,0.0004097042078426767,5.072600472398138,,True
8.541559,2,3154.991395,True,False,True,0.005858336074582429,2.0770709145202946,,False
8.246787,1,3156.186799,True,False,True,9.766594685767238e-10,2.999969717397367,,False
8.233191,1,3157.407117,True,False,True,0.00017756166756908998,3.0297800109747626,,False
9.026914,2,3158.775132,True,False,True,0.0060100144953115255,1.4485006565355716,,False
-1.201176,10,3165.20523,True,False,True,0.007257930620946828,17.51720946983861,,False
7.480946,2,3166.907925,True,False,True,4.469603308993042e-09,4.2417884373270915,,False
9.057817,5,3169.920195,True,False,True,0.0021176085297828907,0.424845449948314,,False
-2.303827,20,3189.955761,True,False,True,0.0009129936979762214,2.20756463468375,,False
5.954228,7,3192.586722,True,False,True,0.0021291684812475876,5.316372184863671,,False
6.70205,1,3193.773602,True,False,True,0.0012041556654747696,5.7954102023289975,,True
3.724771,3,3195.067906,True,False,True,0.0026161037152671197,10.955177888005194,,False
7.605558,1,3196.266431,True,False,True,0.0011460381415039505,4.164768417817612,,False
5.934325,1,3197.462847,True,False,True,0.00047045716402576397,7.18124701180359,,False
6.348845,11,3209.255979,True,False,True,0.0024295944259969194,3.7967842590987884,,False
9.351047,1,3210.386346,True,False,True,4.6509213586131554e-05,1.0102877748739112,,False
7.540698,1,3211.603602,True,False,True,0.00043435037813943525,4.280556804576968,,False
9.427402,2,3213.330584,True,False,True,0.0018961050444598142,1.2602498718300958,,False
4.398068,18,3218.155802,True,False,True,0.0047202595454524715,5.101726126325335,,False
2.723913,3,3221.990201,True,False,True,0.0005647794193848164,10.531817294336411,,False
8.232766,1,3223.672191,True,False,True,0.0001354411779980805,3.0308234081825596,,False
9.906141,1,3224.95851,True,False,True,9.971970471589486e-11,0.0025627541662236954,,False
8.342933,1,3226.230479,True,False,True,1.1726972474820564e-10,2.8304745089329444,,False
6.540654,3,3227.463782,True,False,True,0.0055524034843297525,3.7668762653094223,,False
6.544144,1,3228.650147,True,False,True,2.0731903630210116e-05,6.080011843295917,,False
6.438712,1,3230.360819,True,False,True,0.0013719236341928473,6.270766035961911,,False
7.498264,1,3231.996608,True,False,True,0.0031056016843056212,4.3603846094720335,,False
9.81687,2,3234.438253,True,False,True,4.853654184382161e-05,0.009950510447335924,,False
9.182127,3,3238.508632,True,False,True,0.0025131051146793553,0.4630365679916758,,False
2.661046,4,3242.531696,True,False,True,0.004713855208268438,12.725111106935369,,False
7.519785,4,3246.470435,True,False,True,2.1784033465976904e-09,2.8595102315582506,,False
9.222502,3,3250.627417,True,False,True,0.0034456331247306195,1.1282070127037862,,False
8.92267,1,3251.8172,True,False,True,0.0001291038095197882,1.784460809454674,,False
9.690901,1,3253.066303,True,False,True,1.1831630065788309e-09,0.3958953593046424,,False
5.015701,3,3254.891855,True,False,True,0.005867581741863193,7.750000435517268,,True
5.670867,3,3256.201532,True,False,True,7.741076135123404e-05,6.458663381072513,,True
8.69393,2,3258.04205,True,False,True,2.821359534888046e-10,2.9999569288695036,,False
4.897766,5,3262.331771,True,False,True,1.6498955513715582e-09,9.424749595962327,,False
9.480463,1,3263.46281,True,False,True,0.00395394586696218,0.7805993218613843,,False
5.422521,3,3267.003499,True,False,True,0.001018433899010464,6.713936498436145,,False
4.110862,10,3271.347393,True,False,True,0.009586759821557631,7.5594222907318604,,False
3.925074,2,3273.168357,True,False,True,0.002876715302386884,10.20862165049274,,False
2.80843,2,3274.993832,True,False,True,0.00015107717141645233,12.442051625269093,,False
7.959424,2,3276.815183,True,False,True,4.038168784181381e-05,2.759590659539463,,True
9.808195,1,3278.60108,True,False,True,0.0006898690943466492,0.18433406945013345,,False
8.118756,1,3279.79594,True,False,True,2.2150749984239937e-11,3.2339218288794163,,False
9.664357,2,3281.628707,True,False,True,0.0014459361742993376,0.2865755641427153,,False
5.863995,1,3282.792479,True,False,True,0.00589006585453293,7.308907861849624,,False
0.889083,2,3284.032328,True,False,True,0.0018659198008309746,16.165485457894814,,False
7.358013,3,3287.61027,True,False,True,9.176070939832803e-05,4.233516393556862,,False
7.573742,1,3288.764169,True,False,True,0.0003282412495511793,4.220825615234494,,False
8.809091,1,3289.904318,True,False,True,1.7647901038989923e-06,1.989508560229177,,False
7.374458,3,3292.884875,True,False,True,0.0036882038166061674,3.6923200288434566,,False
9.67621,3,3294.617122,True,False,True,1.2231583974842142e-10,0.06946458480569338,,False
9.120129,2,3297.696039,True,False,True,1.7619528190686826e-09,0.9241655172855666,,False
3.002708,3,3302.308464,True,False,True,0.00948577913717246,11.611407640421174,,True
9.908356,1,3303.952091,True,False,True,3.4675735893774373e-10,0.0025647761071703207,,False
-2.154764,6,3308.634432,True,False,True,0.007460483378153844,17.676456693780782,,False
-4.512473,13,3318.999302,True,False,True,0.011915674470072442,5.989148709903155,,True
8.246679,1,3320.14497,True,False,True,1.8436305500177373e-13,3.0047045236151786,,False
9.187933,1,3321.310488,True,False,True,0.004816225803110426,1.3111340721055436,,False
8.120716,1,3323.015024,True,False,True,0.0006331363866967539,3.23381007745471,,False
3.903444,1,3324.650272,True,False,True,0.006164100698784014,10.849943594154606,,False
1.167387,5,3331.864766,True,False,True,0.0003990596734507936,15.324193534098455,,True
7.231133,2,3333.567236,True,False,True,0.00442326260141518,3.901488875130827,,False
9.281605,1,3334.747456,True,False,True,0.001042261390875373,1.1371095723100435,,True
2.0854,1,3335.944252,True,False,True,0.0012965629765569464,14.125435894315116,,False
8.75497,1,3337.159098,True,False,True,0.003261869321710402,2.086416137106345,,False
3.593787,4,3338.507925,True,False,True,0.01177998388614103,10.085566028556194,,False
4.737304,2,3340.798197,True,False,True,0.0022129794803331694,8.23118493242915,,False
9.653123,1,3342.014264,True,False,True,0.0025238890066187174,0.4677612195137155,,False
1.643703,4,3346.235498,True,False,True,0.00017456463496681946,13.202094018497272,,False
9.905962,1,3347.421332,True,False,True,1.2384884399695168e-10,0.0025630054496266898,,False
8.998457,3,3351.63809,True,False,True,0.000976826140622281,1.2966725102270131,,False
9.820422,1,3352.817857,True,False,True,1.6118340276172497e-11,0.15739950452354645,,True
8.493775,1,3354.048988,True,False,True,0.0008385227297135478,2.5573875314669103,,False
7.856281,1,3355.238868,True,False,True,0.0044167374484312995,3.715594232919598,,False
8.306074,1,3356.440836,True,False,True,0.006234002065772629,2.9028777459964266,,False
1.550633,2,3357.60178,True,False,True,1.3037385395160803e-05,15.189179139987507,,False
8.767449,1,3358.841184,True,False,True,2.4568091556827426e-06,2.0647444606399556,,False
-45.260204,60,3414.927237,False,False,True,0.008870765068200257,6.480448726010293,,False
6.537991,1,3416.670247,True,False,True,0.0040856990086884926,6.094563864087289,,False
7.209882,8,3421.581391,True,False,True,1.7928344554709805e-05,3.333810581591798,,False
8.306917,1,3422.653294,True,False,True,0.003995537392152665,2.9014035520252603,,False
3.320124,3,3425.092161,True,False,True,0.0029412234500599717,11.91889560901528,,False
9.181664,1,3426.716666,True,False,True,0.006218635605234141,1.3200652016603611,,False
7.589555,3,3428.455971,True,False,True,0.005657118745289147,4.044239833121491,,False
3.807777,4,3431.467001,True,False,True,0.0056209676029936595,10.466374390507903,,True
7.120671,2,3434.439812,True,False,True,0.0010328058555633193,4.513269678000736,,False
7.100674,1,3436.107805,True,False,True,0.006068713202128156,5.074874116277196,,False
9.907337,1,3439.094651,True,False,True,7.072249750945341e-10,0.002562759428211349,,False
4.229114,7,3446.121596,True,False,True,0.00015436675327357412,9.503153090723925,,False
5.625351,1,3447.87083,True,False,True,0.011594021417393735,7.746989650314504,,False
9.09232,1,3449.63846,True,False,True,0.005083791256777367,1.481245549360818,,True
8.533971,1,3451.358623,True,False,True,0.0007043178777394068,2.4874243829767386,,False
9.81923,1,3452.578318,True,False,True,0.0003209247892536765,0.164158175425197,,False
2.53476,3,3456.238851,True,False,True,0.0022239121149397944,12.832324018958344,,False
0.04848,1,3457.830397,True,False,True,0.0008786531311399721,17.797616702127762,,False
8.06461,2,3461.484739,True,False,True,0.004912337035659603,1.8338271541577582,,True
6.683218,4,3467.808548,True,False,True,0.00034130195023801546,5.382213113209108,,False
8.724609,3,3471.185654,True,False,True,0.0059730506534794335,1.6136818133997277,,True
8.038675,2,3473.974868,True,False,True,0.0034352331491419846,2.585887322297015,,False
8.333368,2,3477.301934,True,False,True,0.008877733437662575,2.5049545010456247,,False
7.207977,1,3478.520939,True,False,True,7.407716440746299e-05,4.881521366994352,,False
6.506164,1,3479.760026,True,False,True,0.004324284923278993,6.152739629312383,,False
1.590423,6,3486.572111,True,False,True,0.004927048260955047,13.586211947357512,,False
7.989938,4,3490.021733,True,False,True,1.815448757955565e-11,2.9955636161783263,,False
4.17443,3,3494.518759,True,False,True,7.748312748357181e-05,9.752923393587066,,False
9.065315,2,3495.702374,True,False,True,0.005597254982993341,1.2253968305184102,,False
9.192185,1,3497.509003,True,False,True,0.005547743074042691,1.30418745480692,,False
7.347559,5,3503.92724,True,False,True,0.005929084738632285,2.773400071141533,,False
-1.975486,11,3513.585016,True,False,True,0.00608012461965648,10.962961000504814,,False
9.644267,2,3516.572629,True,False,True,0.0014508313678522644,0.31635456065176726,,False
9.81894,1,3518.397572,True,False,True,0.00013595953074973046,0.15969891139227488,,False
9.80999,1,3520.228866,True,False,True,0.00029869202276815165,0.1770501727631113,,False
6.418818,1,3521.381372,True,False,True,0.00012793861070145056,6.306367909731973,,True
7.714147,1,3523.199245,True,False,True,0.005304788457641495,3.9727944370146844,,False
8.414895,3,3527.253188,True,False,True,0.005550073448664414,1.7760749356906744,,False
3.594233,3,3530.213735,True,False,True,8.720477326581511e-06,11.109376893590294,,True
-1.483158,2,3532.956855,True,False,True,0.0005148777707383954,17.985319316992513,,True
8.311522,1,3534.788155,True,False,True,0.0012936956973873567,2.88995689765364,,False
5.524768,5,3537.765005,True,False,True,0.004934360127507038,5.556447616500492,,False
2.702482,2,3538.901475,True,False,True,6.585744581298798e-05,12.839370673694189,,False
7.963434,2,3540.158726,True,False,True,0.0025761092334414494,2.6959060473310306,,False
8.219206,3,3541.443224,True,False,True,0.0031548450578848517,3.143018973927425,,False
8.381187,1,3542.648915,True,False,True,0.0005841975418084261,2.761518649896051,,False
8.462947,3,3543.807073,True,False,True,0.0021610778448327345,1.8902682233703523,,False
3.242614,1,3544.908842,True,False,True,0.0005397935902157348,12.037936112628751,,True
5.387463,3,3546.197854,True,False,True,0.007653577294553043,7.660578999913374,,True
9.908284,1,3547.403629,True,False,True,4.606317688393702e-10,0.0025630722837353946,,False
7.943916,1,3548.56897,True,False,True,0.004256014334310747,3.5559245756188287,,False
7.779089,1,3549.752031,True,False,True,0.004981133983232122,3.8555619608951948,,False
9.908581,1,3550.909596,True,False,True,8.799299365703726e-12,0.0025643534553098047,,False
1.283574,3,3554.45726,True,False,True,0.0047908266913803755,14.614782145298568,,False
9.900889,1,3555.619437,True,False,True,0.0024815248684632992,0.019966381404907835,,False
9.90858,1,3556.614247,True,False,True,4.51513850613372e-10,0.002567585809862831,,False
7.563795,2,3559.098213,True,False,True,0.004677537890329846,4.1005797973010205,,False
7.460336,2,3560.873536,True,False,True,1.188762449588765e-09,2.9480103624568113,,False
9.788363,1,3562.575641,True,False,True,0.0008880630494018687,0.22070277754743683,,False
9.536626,1,3563.741449,True,False,True,0.0029490849416051613,0.6783576739886599,,False
7.665154,1,3565.329347,True,False,True,0.0011597429511538138,4.056502434835602,,True
4.658328,1,3566.581158,True,False,True,1.8166315807894113e-10,9.483540913365943,,False
6.911712,1,3567.787456,True,False,True,1.5335205327815515e-10,5.413302055629397,,True
9.537353,2,3570.283144,True,False,True,0.006141005838430571,0.5269682986794624,,False
8.20048,1,3571.423487,True,False,True,2.6116302585604974e-11,3.088891486284866,,False
3.290341,1,3572.564485,True,False,True,7.383886810285274e-06,11.951468573426833,,False
6.493097,2,3573.769341,True,False,True,3.317209872451786e-05,6.027423858834684,,False
1.993522,3,3575.130808,True,False,True,9.997488952608643e-05,10.61985474432224,,False
4.253476,5,3578.285023,True,False,True,0.004903797265620775,9.30306763344903,,False
7.412053,1,3579.984766,True,False,True,0.00010485900844497834,4.51304673276858,,False
-19.422623,60,3635.604414,False,False,True,0.00022366761085367004,12.355461989724924,,True
9.667204,1,3636.803801,True,False,True,0.002383300408543163,0.4421279735677723,,False
8.248305,1,3638.477767,True,False,True,1.4482449080718667e-10,2.9999893463129617,,False
6.961992,1,3639.631355,True,False,True,0.005461563499706749,5.330486926448737,,False
8.265882,2,3642.129625,True,False,True,0.00014574651474789924,2.832701880111993,,False
4.054851,4,3646.152134,True,False,True,0.00010307609901079534,9.441779100342396,,False
7.968434,4,3652.171204,True,False,True,0.00044406249992243185,3.1231163161772897,,False
8.356772,3,3656.946388,True,False,True,1.5842894332073265e-09,2.5006746894299177,,False
-30.988991,60,3731.290988,False,False,True,0.011826703025083742,47.17781729942613,,False
8.498872,1,3732.910155,True,False,True,0.0039735703994844395,2.554495157119403,,False
6.756407,1,3734.565722,True,False,True,0.0040547776993886606,5.699669456293752,,False
6.492486,1,3736.368128,True,False,True,0.002499090757146233,6.17479122946152,,False
9.697438,2,3739.216293,True,False,True,0.0012090701769371097,0.22588623239685382,,True
9.905023,1,3740.461407,True,False,True,1.9175577792296394e-09,0.002562382528794653,,False
4.563495,2,3742.284155,True,False,True,0.004760911037260723,10.056257183413472,,False
1.972631,7,3747.730838,True,False,True,0.004683996273065214,11.330053700970398,,False
8.249538,1,3748.844271,True,False,True,5.508110183796151e-11,2.9980696920525767,,False
2.288541,3,3752.94327,True,False,True,0.0025999379702842107,12.84648177217212,,False
4.677132,9,3764.681081,True,False,True,0.005144558783827776,6.073889572917682,,False
8.105389,3,3768.820477,True,False,True,0.00014825135647519947,2.094863857976996,,False
6.653832,1,3770.602681,True,False,True,0.007272612548149424,5.888908301635273,,True
6.191436,1,3772.395747,True,False,True,0.0006778576936348601,6.717362022215027,,False
7.519732,2,3775.892199,True,False,True,7.514530664387564e-11,2.999964345838422,,False
7.947386,4,3781.176966,True,False,True,0.00015471182652097848,3.046049275618588,,False
5.646528,2,3784.520001,True,False,True,7.425677351937535e-10,6.851014414344886,,False
8.716637,2,3786.41154,True,False,True,0.005085042805924285,1.0880981487493606,,False
