r,l,t,success,full_task_success,freeze_attempted,d_m,alpha_deg,flag,true_is_iugr,cum_timesteps,d_mm
9.908582,1,2561.033964,True,False,True,8.427186109398442e-09,0.0025629846880381,,False,17528,8.427186109398442e-06
9.253553,1,2562.301547,True,False,True,9.382563054666974e-10,1.1858514135298666,,False,17529,9.382563054666973e-07
5.022718,6,2563.663268,True,False,True,0.0004364016001614,7.719560605016315,,False,17535,0.4364016001614
9.651334,1,2564.887834,True,False,True,0.0025544866193504,0.4710340714341088,,False,17536,2.5544866193503997
1.451162,10,2564.889326,True,False,True,0.0024300097557496,13.321326929301096,,False,17546,2.4300097557496
6.074725,6,2564.924942,True,False,True,0.005040601786614,7.513379628235947,,False,17552,5.040601786614
8.937338,1,2566.305943,True,False,True,0.0008197441546805,1.7588521561485482,,True,17553,0.8197441546805
3.233838,1,2567.570843,True,False,True,1.1379992989613008e-08,12.05338201064236,,False,17554,1.1379992989613008e-05
1.470262,8,2568.80149,True,False,True,0.0049801921731722,11.231213563938065,,False,17562,4.9801921731722
6.633302,3,2569.955041,True,False,True,0.0045338276517284,4.633015299240653,,False,17565,4.533827651728401
7.330502,5,2569.960562,True,False,True,0.00121346625814,2.9296416766473445,,False,17570,1.21346625814
8.227047,5,2569.996147,True,False,True,0.0119224993846209,2.3540187570309485,,False,17575,11.9224993846209
8.593592,1,2571.560514,True,False,True,0.0007866988942078,2.3789139494084086,,False,17576,0.7866988942078
7.420716,1,2571.56605,True,False,True,1.470075712829281e-09,4.497285814422671,,False,17577,1.470075712829281e-06
8.351923,1,2573.078334,True,False,True,0.002809488774568,2.815489250772511,,False,17578,2.8094887745680004
6.347042,2,2573.113935,True,False,True,0.0048046552899231,6.269941447522226,,False,17580,4.8046552899231
9.582074,1,2574.504413,True,False,True,4.259517438031131e-09,0.592707716585117,,False,17581,4.2595174380311306e-06
8.20941,5,2575.724884,True,False,True,0.0041132076586311,2.2343397961568017,,False,17586,4.1132076586311
8.754249,4,2576.935659,True,False,True,3.4381681529582764e-11,1.6303008375697243,,False,17590,3.4381681529582764e-08
9.803341,3,2576.95117,True,False,True,0.0042359479470764,0.8508635698600363,,False,17593,4.2359479470764
7.524792,2,2578.36793,True,False,True,2.9331521843830537e-10,3.000143494541814,,False,17595,2.9331521843830535e-07
5.144492,2,2579.667296,True,False,True,0.0023544417505818,7.820146426878571,,False,17597,2.3544417505818
5.37941,5,2579.674736,True,False,True,0.0001388245937276,5.5662544985274325,,True,17602,0.1388245937276
8.529581,2,2581.140616,True,False,True,0.0049732315358798,2.0065336786828696,,True,17604,4.973231535879799
2.668421,7,2582.359338,True,False,True,0.0076020539429546,12.377470707383178,,True,17611,7.6020539429546
1.86648,7,2582.374851,True,False,True,0.0090684437378561,3.283240631237957,,False,17618,9.0684437378561
8.918932,2,2582.398011,True,False,True,0.0040266174650314,0.8744050388746505,,False,17620,4.0266174650314
7.979804,4,2582.407441,True,False,True,3.0707438738207266e-05,3.0136331979239896,,False,17624,0.030707438738207266
8.897188,2,2583.929301,True,False,True,1.6579106294960464e-10,2.6512645061533338,,True,17626,1.6579106294960463e-07
7.874656,1,2585.302616,True,False,True,0.0002792269040956,3.67426711366225,,False,17627,0.2792269040956
2.211845,5,2586.551621,True,False,True,0.0044752930092899,12.578420211793317,,False,17632,4.4752930092899
7.783948,1,2587.852802,True,False,True,2.717028011368704e-11,3.8404835742280063,,False,17633,2.717028011368704e-08
9.120836,3,2589.233489,True,False,True,0.0013344713293386,1.1664377724108772,,False,17636,1.3344713293386001
10.201085,8,2590.610084,True,False,True,1.5545751183590646e-05,0.5893161870484968,,False,17644,0.015545751183590646
7.342905,3,2592.38026,True,False,True,0.000301612527723,3.1469739856446406,,False,17647,0.301612527723
9.302575,1,2592.411564,True,False,True,0.0031527527668082,1.1011166115831443,,False,17648,3.1527527668081996
2.178654,1,2594.291213,True,False,True,0.0055271442623851,13.95980671647075,,True,17649,5.5271442623851
8.447994,1,2595.658488,True,False,True,0.0001332393153345,2.6363179656706657,,False,17650,0.1332393153345
0.97996,1,2596.91421,True,False,True,0.0002329023525718,16.11801396636728,,False,17651,0.23290235257179998
9.907808,1,2598.289746,True,False,True,5.275456803854775e-12,0.0025654622351876,,False,17652,5.275456803854775e-09
7.560239,4,2598.31491,True,False,True,0.0022584508445812,2.8226822234035174,,False,17656,2.2584508445812
9.807025,1,2599.969168,True,False,True,0.00080308379112,0.1872705195316815,,False,17657,0.8030837911200001
7.071907,1,2601.350029,True,False,True,0.0084821300602439,5.134897225640489,,False,17658,8.482130060243898
8.686705,2,2601.377181,True,False,True,0.0060392371295491,1.6721752543611383,,False,17660,6.0392371295491
9.484957,2,2603.162749,True,False,True,0.0042193479643217,0.6929674619262783,,False,17662,4.2193479643217
8.518555,3,2604.510734,True,False,True,0.0047682622885368,2.2285878300965667,,False,17665,4.7682622885368
6.595008,1,2604.541878,True,False,True,0.0048071074129259,5.992617137602753,,False,17666,4.8071074129259
9.854669,1,2606.209587,True,False,True,0.0005224422993163,0.1007613063235414,,True,17667,0.5224422993162999
8.44886,5,2607.614693,True,False,True,0.0050122403688086,2.7276316318065077,,False,17672,5.0122403688086
9.908582,1,2608.884408,True,False,True,2.6016364813670865e-10,0.0025627867334872,,True,17673,2.6016364813670865e-07
6.984922,1,2610.122379,True,False,True,0.0062779010452374,5.290018941365484,,False,17674,6.2779010452374004
8.123687,6,2610.151533,True,False,True,0.0074976907290521,3.5050026487008155,,False,17680,7.4976907290521
9.232046,1,2611.735709,True,False,True,0.0053536127935507,1.23199746810933,,False,17681,5.3536127935507
6.646574,6,2613.15885,True,False,True,0.0063292291945398,3.223380916797169,,False,17687,6.3292291945398
6.815921,9,2614.608585,True,False,True,0.0083353758337866,4.484937335483551,,False,17696,8.3353758337866
7.973194,3,2615.922954,True,False,True,0.0048238716194464,1.9449447772953232,,False,17699,4.8238716194463995
1.747338,1,2615.946105,True,False,True,0.0006632349403729,14.734641442768988,,True,17700,0.6632349403729
-4.080841,39,2617.52652,True,False,True,0.0028694991784724,7.628711541346137,,False,17739,2.8694991784723998
8.436696,1,2617.560191,True,False,True,0.0020860074298146,2.6648076836730232,,False,17740,2.0860074298146003
11.141477,3,2619.281006,True,False,True,3.4404059184867113e-09,0.00256234526252,,False,17743,3.4404059184867113e-06
7.261272,3,2619.316679,True,False,True,0.0007978862020251,3.225024063246529,,False,17746,0.7978862020251001
8.053356,1,2621.046711,True,False,True,4.969393237059952e-06,3.354731132127195,,False,17747,0.004969393237059952
7.381416,1,2622.455615,True,False,True,0.0108233378461463,4.572910620393081,,False,17748,10.8233378461463
5.819199,3,2623.813944,True,False,True,0.0054282048837485,4.723475175495279,,False,17751,5.428204883748499
6.06338,1,2625.219966,True,False,True,3.5855503428767127e-11,6.9478551890700695,,True,17752,3.585550342876713e-08
5.90317,3,2626.509258,True,False,True,0.0061009911555414,5.9936656869159615,,False,17755,6.1009911555414
-3.869959,9,2626.512783,True,False,True,0.0042624537951738,17.889841394355496,,False,17764,4.2624537951738
8.821246,3,2628.261783,True,False,True,0.0053958031905925,1.6090697957772149,,False,17767,5.3958031905925
-1.408845,4,2628.294446,True,False,True,0.001186258686986,16.87139163599485,,False,17771,1.186258686986
9.908582,1,2629.910573,True,False,True,8.538279134153522e-10,0.0025624143896072,,False,17772,8.538279134153522e-07
7.322384,4,2629.9205,True,False,True,4.476255004066305e-12,2.9999900489167515,,False,17776,4.476255004066305e-09
8.288009,1,2629.939239,True,False,True,3.589311348140001e-10,2.930439608823139,,False,17777,3.589311348140001e-07
-20.716912,53,2631.754563,True,False,True,0.0060257531145812,12.032044557860557,,False,17830,6.0257531145811996
9.213011,3,2632.962456,True,False,True,1.0580572876173198e-11,1.4999939322543432,,False,17833,1.0580572876173198e-08
8.987654,3,2632.969973,True,False,True,0.0029321668592216,1.6585294691149437,,False,17836,2.9321668592216
2.986253,3,2633.000166,True,False,True,0.0040615530206783,10.141238561941602,,False,17839,4.0615530206783
8.473994,3,2634.720445,True,False,True,2.701792061909555e-05,1.7440268856264756,,False,17842,0.02701792061909555
3.816635,4,2634.730054,True,False,True,0.0007043693882437,11.286856117433176,,False,17846,0.7043693882437
0.919195,4,2636.415731,True,False,True,0.0029222848913949,14.129681935757713,,False,17850,2.9222848913949
7.210962,5,2637.748241,True,False,True,0.0021767817617047,3.793965432039057,,False,17855,2.1767817617047003
5.033534,2,2637.788351,True,False,True,0.0046560573985122,9.646493464611984,,False,17857,4.6560573985122
8.216565,2,2639.416,True,False,True,2.11825781864479e-05,3.3551042134307187,,False,17859,0.0211825781864479
6.788384,4,2640.717182,True,False,True,2.4870960621323343e-05,4.962387088539606,,False,17863,0.024870960621323344
7.988812,2,2642.059444,True,False,True,0.0019423683788037,2.7956390825111925,,True,17865,1.9423683788037
8.55909,2,2643.394594,True,False,True,0.0054156748607972,1.1414812585207992,,False,17867,5.4156748607972
2.786104,8,2643.428264,True,False,True,0.0040279942804845,10.359095780349586,,False,17875,4.0279942804845
8.764168,1,2645.005346,True,False,True,0.0026082645905676,2.0722585679211067,,False,17876,2.6082645905676
7.835995,3,2646.452696,True,False,True,3.9619038065346896e-05,3.2728921487427987,,False,17879,0.0396190380653469
4.859603,22,2648.152341,True,False,True,0.0026281293748958,5.608162762506897,,False,17901,2.6281293748958
5.08793,2,2649.54881,True,False,True,0.0006212901181411,8.598775554863971,,False,17903,0.6212901181411
6.360303,9,2651.236996,True,False,True,0.0025955216350427,3.9417921681907737,,False,17912,2.5955216350427
4.520671,1,2652.646014,True,False,True,2.233930603001699e-09,9.73191834445834,,False,17913,2.2339306030016988e-06
6.623186,2,2654.15974,True,False,True,0.0052982793986607,5.80019636720684,,False,17915,5.2982793986607
5.948378,4,2655.603687,True,False,True,0.0070197937766779,6.367599035207066,,False,17919,7.0197937766779
-9.355604,34,2656.957468,True,False,True,0.0034612307120538,15.758584581222449,,False,17953,3.4612307120538
7.691813,4,2658.282715,True,False,True,0.0077411638113009,4.039386396089038,,False,17957,7.7411638113009005
5.884498,5,2659.706002,True,False,True,0.0022447877564906,7.933705370900645,,False,17962,2.2447877564906
3.760501,1,2661.041708,True,False,True,0.0005548729509132,11.103777029512898,,False,17963,0.5548729509132001
8.247348,1,2662.3859,True,False,True,4.751511723085848e-13,2.9999685536493983,,True,17964,4.751511723085848e-10
2.649587,2,2663.794979,True,False,True,3.9262226109171294e-10,12.983084517406043,,True,17966,3.9262226109171294e-07
2.833976,8,2665.084169,True,False,True,1.722462105444196e-06,11.375132637551491,,False,17974,0.001722462105444196
6.688353,3,2666.536295,True,False,True,0.0055198638048824,5.560123468924373,,False,17977,5.5198638048824
8.309802,2,2667.738375,True,False,True,0.0008974157834006,3.08624294742995,,False,17979,0.8974157834006
1.548836,1,2667.765527,True,False,True,0.0006747872705307,15.0925732886342,,False,17980,0.6747872705307
9.898042,1,2669.311801,True,False,True,6.790740349535808e-06,0.0213152251559908,,False,17981,0.006790740349535808
8.627978,1,2669.340952,True,False,True,0.0003313848231677,2.316482792591908,,False,17982,0.3313848231677
-28.834709,60,2671.03718,False,False,True,0.0273124607945997,13.170066016231686,,False,18042,27.312460794599698
7.426194,2,2672.27754,True,False,True,0.0001923566725286,4.330570463610579,,False,18044,0.1923566725286
8.237224,5,2673.649491,True,False,True,4.059934513748207e-05,2.629049213805915,,True,18049,0.04059934513748207
9.90824,1,2673.657986,True,False,True,1.4042447760154175e-11,0.002562728993863,,False,18050,1.4042447760154175e-08
7.907038,1,2675.226384,True,False,True,0.0037607220629466,3.623240538391415,,False,18051,3.7607220629466
6.755736,1,2676.543643,True,False,True,0.0060233108082058,5.703386996295376,,False,18052,6.0233108082058
-24.889431,60,2677.85399,False,False,True,0.0003205330127547,19.41204020737244,,False,18112,0.3205330127547
7.609428,8,2677.862509,True,False,True,0.001137369728907,3.498623759044305,,True,18120,1.137369728907
8.329967,1,2679.427252,True,False,True,0.0081582364942605,2.864286083026693,,False,18121,8.1582364942605
7.405959,2,2680.797515,True,False,True,8.355162685304719e-06,6.525074984938421,,False,18123,0.008355162685304719
7.913392,4,2680.83318,True,False,True,0.0055513819556722,2.5650630277634714,,False,18127,5.5513819556722
8.903344,1,2682.36253,True,False,True,0.0058264678467374,1.822903097133025,,False,18128,5.8264678467374
4.721101,2,2683.639983,True,False,True,0.0039000039778045,8.747431831994541,,True,18130,3.9000039778045
8.214357,5,2683.646502,True,False,True,0.0005893253024482,2.769227100553335,,True,18135,0.5893253024482
5.788745,1,2683.677648,True,False,True,3.93715117947592e-06,7.443567721907987,,False,18136,0.00393715117947592
8.249784,1,2685.384087,True,False,True,2.743776766553352e-09,2.999918889727196,,False,18137,2.743776766553352e-06
9.908582,1,2686.636704,True,False,True,1.1061100646525546e-10,0.0025625072673048,,False,18138,1.1061100646525546e-07
6.102839,2,2686.680406,True,False,True,0.0055880949239249,7.073188433302008,,False,18140,5.5880949239249
8.446074,3,2688.205871,True,False,True,0.0059313898738293,1.8313615454199057,,False,18143,5.9313898738293
8.036211,1,2688.236021,True,False,True,0.0042390145313191,3.390514891961044,,False,18144,4.2390145313191
-6.002127,11,2688.238458,True,False,True,0.0093143545758673,17.815562110607495,,False,18155,9.3143545758673
7.358223,1,2689.958262,True,False,True,0.0057656594685434,4.612165843876568,,False,18156,5.7656594685434
7.468788,1,2689.984415,True,False,True,0.0057408515944219,4.413054750559104,,False,18157,5.740851594421899
6.059345,2,2691.575999,True,False,True,4.9880307810113365e-11,6.8673775201500575,,False,18159,4.9880307810113364e-08
7.432002,4,2692.764631,True,False,True,0.0055097745239266,3.303930980849069,,False,18163,5.5097745239266
2.182526,2,2692.7993,True,False,True,0.0004727019966317,13.7864996963655,,False,18165,0.4727019966317
7.388004,3,2694.478198,True,False,True,0.0049260220937706,3.964693727229585,,True,18168,4.9260220937706
6.395241,2,2695.800756,True,False,True,0.0001105847394736,5.966394436111926,,False,18170,0.1105847394736
4.926879,1,2695.807279,True,False,True,0.0007778128741467,8.9996230148183,,False,18171,0.7778128741467
6.71696,2,2695.83443,True,False,True,0.0062186418868148,5.649926905865297,,False,18173,6.2186418868148
9.457932,3,2695.841862,True,False,True,0.0032852198710287,0.6216091724565658,,False,18176,3.2852198710287
6.163396,1,2697.692946,True,False,True,0.0001320181072946,6.761982391324734,,False,18177,0.1320181072946
8.003323,1,2697.699458,True,False,True,0.0002889536732195,3.444765612316018,,False,18178,0.2889536732195
9.906092,1,2697.726609,True,False,True,7.87537916824288e-12,0.0025624079890294,,False,18179,7.87537916824288e-09
9.700647,1,2699.493845,True,False,True,0.001875640703589,0.3810060470578735,,False,18180,1.875640703589
4.964218,1,2700.742885,True,False,True,0.0047267752425923,8.935457963489624,,False,18181,4.7267752425923
9.624033,3,2700.786009,True,False,True,0.0005316314469185,0.2063254318319768,,False,18184,0.5316314469185
8.388919,1,2702.423854,True,False,True,0.0014943122983218,2.7503993956666437,,False,18185,1.4943122983218
8.423052,3,2702.43036,True,False,True,0.0036955625332137,2.40656445935666,,False,18188,3.6955625332137
6.1966,1,2704.110807,True,False,True,2.6851007181583064e-10,6.707382824821777,,False,18189,2.6851007181583064e-07
9.908582,1,2704.116317,True,False,True,1.957794398821377e-09,0.0025628631013862,,False,18190,1.957794398821377e-06
7.876178,4,2704.14047,True,False,True,0.0030406499996526,2.461346342124145,,True,18194,3.0406499996526
7.872236,1,2705.65135,True,False,True,0.0052171990709973,3.68724696934292,,False,18195,5.2171990709972995
9.870117,1,2707.006356,True,False,True,0.0001713114696575,0.0699831766400926,,False,18196,0.17131146965750002
7.0,4,2707.049919,True,False,True,0.0051684656227253,4.285850600711401,,False,18200,5.1684656227253
8.253984,3,2708.595678,True,False,True,0.0039730269973082,2.1253599436326085,,False,18203,3.9730269973081995
8.313617,1,2708.60743,True,False,True,0.0003365020563167,2.882959102998876,,True,18204,0.33650205631670005
7.17756,2,2710.379757,True,False,True,0.0032302914330871,4.796176861635912,,False,18206,3.2302914330871
6.6965,2,2711.561193,True,False,True,0.0009199460360294,5.655828940118442,,False,18208,0.9199460360294
6.600172,1,2711.601302,True,False,True,0.0011964227453663,5.9800490722112265,,False,18209,1.1964227453663001
8.13939,2,2713.238472,True,False,True,0.0030012719377161,3.0114421303004533,,False,18211,3.0012719377161
6.986291,4,2713.243992,True,False,True,2.645215990693117e-11,4.527434753493669,,False,18215,2.645215990693117e-08
7.14719,3,2714.868363,True,False,True,0.000175799490378,3.0684744275340403,,False,18218,0.175799490378
2.298912,2,2716.252823,True,False,True,1.3770602626944628e-10,13.616747774973884,,False,18220,1.3770602626944628e-07
9.906195,1,2717.664031,True,False,True,1.0376686315760607e-10,0.0025623892139087,,False,18221,1.0376686315760607e-07
5.205961,5,2719.04547,True,False,True,0.0096193734987202,6.098324826682308,,False,18226,9.619373498720199
7.805958,1,2720.411521,True,False,True,0.0061691064306123,3.804607105084428,,True,18227,6.1691064306123
2.748731,5,2721.622504,True,False,True,0.0013481430327533,12.161409207996764,,False,18232,1.3481430327533002
7.887814,2,2722.952331,True,False,True,0.0035330858040912,2.7311897107783696,,False,18234,3.5330858040912
5.192148,4,2724.27641,True,False,True,0.0003459853551225,5.928886641244708,,False,18238,0.3459853551225
7.308659,4,2725.654191,True,False,True,0.0003026711611097,3.0828626555545786,,True,18242,0.3026711611097
9.653545,2,2726.955173,True,False,True,0.0049475682637651,1.297878531917956,,False,18244,4.9475682637651
7.197683,2,2728.353099,True,False,True,0.006008827749753,4.0826113729923454,,False,18246,6.008827749752999
9.722194,1,2729.707059,True,False,True,0.0012673923178779,0.3398294907405925,,False,18247,1.2673923178779
-6.503114,24,2729.735203,True,False,True,0.0053298906190316,12.316550327748743,,False,18271,5.3298906190316
8.831371,1,2731.468495,True,False,True,0.0004796816321645,1.9498673801370408,,True,18272,0.4796816321645
6.614988,1,2731.491144,True,False,True,0.0114170240987878,5.958816318576921,,False,18273,11.4170240987878
6.508184,2,2733.024621,True,False,True,1.7075183228569722e-05,6.003756323826353,,True,18275,0.017075183228569723
8.901237,2,2734.449296,True,False,True,0.0061747158740295,1.6814030857346052,,False,18277,6.174715874029499
3.515818,1,2735.821164,True,False,True,0.0070129527550773,11.54956768502114,,False,18278,7.0129527550773005
5.853539,5,2735.845772,True,False,True,4.880493834618231e-09,5.997772821397672,,False,18283,4.880493834618231e-06
0.208536,5,2737.65397,True,False,True,0.0013909524380089,9.864045470793393,,True,18288,1.3909524380089
-28.388801,36,2739.177632,True,False,True,0.0108288101177483,6.511516908006437,,False,18324,10.8288101177483
7.285192,4,2740.662341,True,False,True,0.004775009543839,4.206161091481919,,True,18328,4.775009543839
8.530734,12,2740.69701,True,False,True,0.0101661103060501,1.1717141332225955,,False,18340,10.166110306050099
4.127724,18,2742.134102,True,False,True,0.0047790587306386,7.177060929856203,,True,18358,4.7790587306386
8.704503,2,2743.545521,True,False,True,0.0082673123460171,1.5371018360313444,,False,18360,8.2673123460171
8.057623,1,2743.557084,True,False,True,0.0005808489341122,3.345808215073708,,False,18361,0.5808489341122001
4.523944,2,2745.261365,True,False,True,0.000288509498853,9.594974376596063,,False,18363,0.288509498853
3.520019,1,2746.578524,True,False,True,0.0010116006133911,11.537905725384343,,False,18364,1.0116006133911
9.854963,1,2747.972657,True,False,True,0.0002299871309149,0.0943544887053741,,False,18365,0.2299871309149
7.216581,7,2749.340257,True,False,True,0.0053904418015839,3.3535659301175738,,False,18372,5.3904418015839
2.691589,3,2750.584475,True,False,True,0.0091863424936529,12.562378680864276,,True,18375,9.1863424936529
6.349149,1,2751.898164,True,False,True,0.0045271522385669,6.436305167831388,,False,18376,4.5271522385669005
7.549339,1,2753.223531,True,False,True,0.0001101748608527,4.26087384235556,,False,18377,0.11017486085270001
9.436149,2,2756.350436,True,False,True,0.0029654028425451,0.7072156043091814,,False,18379,2.9654028425451
-9.394742,17,2758.042576,True,False,True,0.0089028767570446,7.288298538051239,,False,18396,8.902876757044599
8.326232,1,2759.368665,True,False,True,3.4657518833408765e-10,2.8618247507516243,,False,18397,3.465751883340876e-07
5.106674,2,2760.711833,True,False,True,0.0032426556436992,9.164240354443374,,False,18399,3.2426556436992
7.993088,4,2762.25423,True,False,True,0.0118992706767687,2.852150355499872,,False,18403,11.8992706767687
6.046272,3,2763.610795,True,False,True,0.0084633650546544,6.347877747994619,,False,18406,8.4633650546544
7.659913,1,2765.010681,True,False,True,0.0017091651629211,4.06692083374139,,False,18407,1.7091651629211
9.090322,1,2766.322914,True,False,True,0.0002227649516929,1.481086060917212,,False,18408,0.2227649516929
7.469428,1,2767.879238,True,False,True,8.685721045956951e-10,4.409082869936739,,False,18409,8.685721045956951e-07
-16.427044,26,2769.52762,True,False,True,0.0011204876148666,14.93041792495791,,False,18435,1.1204876148666
-14.284396,60,2769.540049,False,False,True,0.0453898227106208,26.079386875513134,,False,18495,45.3898227106208
7.564783,1,2771.200269,True,False,True,1.3034201418284625e-05,4.237135973255811,,True,18496,0.013034201418284624
8.305324,1,2772.45611,True,False,True,0.0001386970783952,2.8993394672472546,,False,18497,0.13869707839519999
5.779639,4,2773.626276,True,False,True,0.0059738063876064,6.510361042665873,,True,18501,5.9738063876064
8.419152,4,2774.925076,True,False,True,0.009393179107187,1.5520057083043592,,False,18505,9.393179107187
-2.303385,5,2774.959215,True,False,True,0.0053897722106908,15.232059654538777,,False,18510,5.3897722106908
5.758119,4,2776.545227,True,False,True,0.004597457540195,7.105074173821889,,False,18514,4.597457540195
8.315475,1,2777.840968,True,False,True,6.531726548519856e-12,2.8812566619582003,,False,18515,6.531726548519856e-09
7.037758,5,2777.875513,True,False,True,0.0036561217088003,3.986927856279558,,False,18520,3.6561217088003
8.475426,1,2779.572512,True,False,True,0.0083763204276033,2.6018931437532555,,False,18521,8.3763204276033
8.979504,2,2780.828013,True,False,True,0.0056857759807197,1.5360492998479671,,True,18523,5.6857759807197
0.177346,15,2780.832415,True,False,True,0.0091295204337467,12.574258276846876,,False,18538,9.1295204337467
9.103569,1,2782.633765,True,False,True,0.0060697060894291,1.4585485411803445,,False,18539,6.0697060894291
9.845146,1,2782.640202,True,False,True,0.0002643885683721,0.1176056664538102,,False,18540,0.2643885683721
7.973642,5,2784.405083,True,False,True,0.006842608453568,2.236971526820561,,False,18545,6.842608453568
7.397131,2,2785.610533,True,False,True,0.0024263308482519,3.676303361942338,,False,18547,2.4263308482519
9.908215,1,2786.765736,True,False,True,3.070617371481177e-11,0.0025639315866815,,True,18548,3.070617371481177e-08
2.763652,5,2787.969304,True,False,True,0.0025793386815225,9.16378240690978,,False,18553,2.5793386815225
8.114735,3,2789.14995,True,False,True,0.0012196439186754,3.15759480178196,,False,18556,1.2196439186754
0.752442,6,2790.296051,True,False,True,0.0037452119293879,15.60744838043562,,False,18562,3.7452119293879
7.686171,4,2791.456328,True,False,True,0.005758452916076,2.958120880737993,,False,18566,5.758452916075999
5.477196,4,2792.692614,True,False,True,0.0053382375607945,7.390759841315439,,False,18570,5.3382375607945
8.282912,1,2792.699051,True,False,True,2.734520943015184e-12,2.9393906375563854,,False,18571,2.734520943015184e-09
4.309999,1,2794.442953,True,False,True,0.0058370183085664,10.114093448430593,,False,18572,5.8370183085664005
8.161062,3,2795.721799,True,False,True,0.0005424185521423,2.8596322087763237,,False,18575,0.5424185521423
6.832085,3,2796.880589,True,False,True,0.0025549853109189,4.870213450462749,,False,18578,2.5549853109189002
3.147266,1,2798.010226,True,False,True,0.0002239498273148,12.209692458657116,,False,18579,0.2239498273148
10.06416,3,2799.309438,True,False,True,2.2855613625223007e-09,0.2968027017134912,,False,18582,2.285561362522301e-06
6.158615,2,2800.572049,True,False,True,0.0058341502495491,6.170162907535397,,False,18584,5.8341502495491
7.464315,3,2800.577489,True,False,True,0.0042346626751896,3.769100268342655,,False,18587,4.2346626751895995
9.908578,1,2802.346459,True,False,True,2.167963942048545e-10,0.0025704244863756,,False,18588,2.167963942048545e-07
3.728502,2,2803.49894,True,False,True,0.0040063488119261,10.809226263909332,,False,18590,4.0063488119261
1.26743,14,2804.643858,True,False,True,0.0048166411818094,10.812549747726584,,False,18604,4.8166411818094
5.368008,2,2804.671009,True,False,True,0.0002744922736911,8.269696485504758,,False,18606,0.27449227369109996
8.410531,1,2806.395463,True,False,True,0.0060941662021051,2.716298369905195,,False,18607,6.0941662021051
4.277804,1,2806.421562,True,False,True,2.791982864520925e-09,10.170108276424404,,False,18608,2.791982864520925e-06
8.249539,1,2808.106391,True,False,True,1.0149254914568314e-09,2.9999560929056086,,False,18609,1.0149254914568314e-06
-26.452966,60,2809.308117,False,False,True,0.0123492144308391,29.92058524961827,,True,18669,12.3492144308391
6.376985,2,2809.31664,True,False,True,3.631739492037517e-07,8.681871120387024,,False,18671,0.0003631739492037517
8.355188,1,2811.152132,True,False,True,0.0011199840193754,2.8101288949823604,,False,18672,1.1199840193754
7.863362,1,2811.15965,True,False,True,0.0002177860576932,3.697811554568665,,True,18673,0.2177860576932
8.016859,1,2813.032663,True,False,True,0.0025837074883729,3.4231864764527478,,False,18674,2.5837074883729
9.782404,2,2814.192334,True,False,True,2.1069812448810448e-10,0.3943917275991628,,True,18676,2.1069812448810448e-07
8.24956,1,2814.199852,True,False,True,2.7922441973036847e-10,2.999997965528651,,False,18677,2.792244197303685e-07
7.325291,1,2816.03627,True,False,True,0.0050359699848235,4.674877261042516,,False,18678,5.0359699848235
6.692376,5,2816.071939,True,False,True,0.0094496408254825,5.275772692074322,,False,18683,9.4496408254825
7.803651,1,2817.811522,True,False,True,0.0055809961806163,3.811196817246754,,False,18684,5.5809961806163
2.271662,9,2817.814965,True,False,True,0.0025270326547578,12.922170826564257,,False,18693,2.5270326547577997
8.991464,2,2819.495726,True,False,True,0.0001082828073361,1.4975966056414376,,False,18695,0.10828280733609999
8.75056,1,2819.531391,True,False,True,4.2998985331446865e-10,2.0948492127774467,,False,18696,4.2998985331446866e-07
8.690428,1,2821.24177,True,False,True,0.004761184250029,2.20912870558984,,True,18697,4.761184250029
6.524726,2,2821.248207,True,False,True,0.0001413043331583,5.974057444962569,,False,18699,0.1413043331583
-4.323814,5,2823.074975,True,False,True,0.0012233655362348,17.98594962362352,,False,18704,1.2233655362348
7.663574,5,2824.165249,True,False,True,0.0061261327707639,2.408589868610299,,False,18709,6.1261327707639
8.172769,1,2825.316023,True,False,True,0.0013820460393637,3.139457585019477,,True,18710,1.3820460393637
3.414223,11,2826.520329,True,False,True,0.0068516275940415,9.833905343668372,,False,18721,6.8516275940415
9.908151,1,2826.54748,True,False,True,1.2874001864560114e-10,0.0025658523185121,,False,18722,1.2874001864560114e-07
6.745845,7,2826.552921,True,False,True,0.0028710771278041,4.44315557914608,,False,18729,2.8710771278041
7.558222,2,2828.263149,True,False,True,1.824545358202248e-05,3.344976469562477,,False,18731,0.01824545358202248
3.458479,6,2829.491246,True,False,True,3.9293790712467865e-06,10.268677670942978,,False,18737,0.0039293790712467865
7.349015,3,2829.500764,True,False,True,3.973686960236154e-05,2.99284731476438,,False,18740,0.039736869602361544
9.126849,1,2829.527916,True,False,True,2.167171877430238e-10,1.4147808270073676,,False,18741,2.167171877430238e-07
7.546511,1,2831.175862,True,False,True,0.0057244006579416,4.273096375067793,,False,18742,5.7244006579416
4.774651,2,2832.406049,True,False,True,0.0040221814903153,10.243113170749384,,False,18744,4.0221814903153
6.458959,3,2832.439724,True,False,True,0.0001972398502268,4.741494749771061,,False,18747,0.1972398502268
6.40108,1,2834.183604,True,False,True,0.0009050407848587,6.339155555601335,,False,18748,0.9050407848587
6.588475,1,2834.218273,True,False,True,1.7848519378135303e-10,5.9999603296217865,,False,18749,1.7848519378135302e-07
8.028961,1,2835.839094,True,False,True,0.0024283381843065,3.401597263776964,,False,18750,2.4283381843065
