#{"t_start": 1785358606.566909, "env_id": "None"}
r,l,t
-3.055476,39,10.017834
6.429948,7,11.513704
4.195287,7,14.056964
5.522731,6,15.414358
-2.4788,21,21.620421
-16.286922,60,34.712392
6.367297,6,36.200068
3.317169,11,37.740781
4.724416,20,42.062129
5.011354,9,43.572134
5.725131,41,50.141936
-10.362848,60,59.171105
-9.853429,60,65.66554
8.997228,2,68.820734
-5.39436,60,77.307469
-8.91376,60,85.180583
-8.72899,60,92.293478
-7.904965,60,102.772415
-9.390197,60,111.053838
-9.174051,60,118.048511
-6.793756,60,123.956564
7.201052,8,125.560237
-7.72466,60,133.546186
-6.078772,60,145.651383
-33.426575,60,156.796009
-17.796558,60,173.164109
-33.694733,60,184.510962
-9.221675,60,193.512535
8.640388,1,194.810413
8.162495,1,196.119056
7.548733,2,197.567015
-8.73857,60,206.202457
-6.442226,60,213.40582
-6.836382,60,220.422115
-8.114705,60,228.549711
-7.779195,60,246.547681
