#{"t_start": 1785430954.93941, "env_id": "None"}
r,l,t,success,full_task_success,freeze_attempted,d_m,alpha_deg,flag,true_is_iugr
-6.791285,122,497.956147,True,False,True,0.06100348766011708,87.17454677503396,,False
-7.157772,121,515.332181,True,False,True,0.047517460717873744,78.89909437675433,,True
-12.469461,123,536.856781,True,False,True,0.09306133532397154,77.27820802346,,False
-6.573935,121,557.823734,True,False,True,0.0410825480675649,79.70063613131775,,False
-9.779906,125,577.278618,True,False,True,0.11550641713302957,89.39822948152654,,False
-10.884896,128,594.596313,True,False,True,0.05301157839528477,83.29623358960211,,True
-9.373928,127,614.083577,True,False,True,0.08274271092854842,77.18741381372055,,False
-7.806621,127,630.561117,True,False,True,0.037395967088586654,88.70689491404842,,True
-9.343904,121,649.209779,True,False,True,0.11410786956314455,86.88891960364846,,False
-7.474361,127,664.161322,True,False,True,0.01625979630554316,67.40500728398999,,True
-7.204398,122,679.76284,True,False,True,0.08751892059264628,83.16691358409734,,True
-6.817506,121,693.877494,True,False,True,0.026764730205466512,85.06152842408547,,False
-6.503582,121,709.289604,True,False,True,0.06724032527904397,87.483704849568,,False
-8.10764,130,723.734532,True,False,True,0.08073390900639986,89.54219095452021,,False
-12.067699,126,739.175718,True,False,True,0.0006834125583514497,89.11679126046727,,False
-7.641548,123,752.925076,True,False,True,0.017084844576527106,76.55441434992198,,False
-8.297633,121,768.128673,True,False,True,0.09800344390996749,74.12880791971017,,False
-9.651459,124,781.812514,True,False,True,0.1035992285853933,76.08155372238747,,False
-9.500665,122,797.139302,True,False,True,0.04307443257683793,85.37792473331572,,False
-6.913476,122,811.467,True,False,True,0.05339875803342383,64.70087361073901,,False
-10.822352,134,827.340259,True,False,True,0.06751314191283939,84.62237604190078,,False
-9.792331,121,839.570048,True,False,True,0.08300095668486823,88.48349453545089,,False
-8.433765,121,856.153347,True,False,True,0.1036995402522728,80.4759688733904,,False
-46.939648,180,876.025586,False,False,True,0.12805947470805418,77.80583388886053,,False
-8.685787,124,891.434546,True,False,True,0.023321969525345012,84.13752039957153,,False
-10.846875,123,905.294942,True,False,True,0.011658838784073058,85.9379966117016,,False
-7.524631,123,920.839738,True,False,True,0.05374508396916978,78.34961532755057,,False
-6.621447,122,934.63185,True,False,True,0.06408629650571901,74.88729272369595,,False
-11.0772,124,950.089456,True,False,True,0.0997619679210785,66.93659268649921,,True
-6.346248,121,964.165054,True,False,True,0.038341743299111435,68.58097563564802,,False
-11.832423,126,979.58575,True,False,True,0.04952370144137228,74.55365277275045,,False
-10.432597,127,996.071265,True,False,True,0.05049104083264071,87.98268866921461,,True
-7.326559,121,1009.171513,True,False,True,0.005165700003075864,81.85960632929131,,False
-8.72784,122,1022.847229,True,False,True,0.05356927557590979,74.19301716353262,,False
-7.330109,128,1040.835239,True,False,True,0.054738124502764926,87.34017670910464,,False
-9.513379,121,1054.652848,True,False,True,0.09161988589182371,82.10008938877189,,False
-9.633621,124,1068.390807,True,False,True,0.09433409894090602,89.11732762216705,,False
-10.100209,121,1083.874837,True,False,True,0.062490292949034826,73.89148586575124,,False
-8.913231,121,1097.498369,True,False,True,0.09369198337912794,58.574098209138114,,False
-10.482312,121,1112.830237,True,False,True,0.03594745262530461,59.53125424878078,,False
-11.018626,127,1126.616419,True,False,True,0.04526993110215329,81.72566354225734,,False
-9.183805,124,1142.343366,True,False,True,0.03160218664881993,84.02448934156739,,False
-10.309019,122,1156.077536,True,False,True,0.10128037469686724,85.73156148082704,,False
-9.093484,125,1171.683722,True,False,True,0.06301081330384897,87.12342436030487,,False
-9.186739,121,1185.243549,True,False,True,0.07509596986397077,74.97012154558325,,False
-7.376478,122,1200.836503,True,False,True,0.012873096922444892,64.76034033175135,,False
-9.097342,122,1214.531287,True,False,True,0.0340185387082657,74.04827186292665,,False
-8.026869,124,1230.128519,True,False,True,0.01039322371788336,80.09569631612106,,False
-8.416865,124,1244.129817,True,False,True,0.123789776954305,79.384663961605,,False
-6.401728,121,1259.568984,True,False,True,0.06650642501020626,71.7615964216834,,False
-10.435145,122,1273.429024,True,False,True,0.0695246167412938,88.9762896554416,,False
-7.690036,122,1288.659856,True,False,True,0.020481664280636094,67.26506727045623,,False
-9.528469,123,1302.471177,True,False,True,0.08039111432397565,69.79293699654431,,False
