#{"t_start": 1785430954.852598, "env_id": "None"}
r,l,t,success,full_task_success,freeze_attempted,d_m,alpha_deg,flag,true_is_iugr
-31.697075,121,13.189114,True,False,True,0.02723673923322031,82.8491417917731,,False
-28.93206,123,27.579462,True,False,True,0.01304730125924793,82.86194922606137,,True
-26.684639,139,44.213387,True,False,True,0.09871829098666506,86.75167974691296,,False
-23.950166,127,58.575817,True,False,True,0.10049970386188012,83.66667458027925,,False
-23.328568,170,78.553854,True,False,True,0.0320661468927088,73.60045935273459,,False
-40.536659,131,97.348974,True,False,True,0.10227133097025706,73.83428755709492,,False
-17.873893,129,106.884318,True,False,True,0.030630529286698918,85.58007700618856,,False
-23.611962,145,123.694614,True,False,True,0.0668114416716941,80.5745608655758,,False
-19.803398,160,141.845753,True,False,True,0.00723878683500218,85.65206981456011,,False
-10.5661,122,157.648537,True,False,True,0.023031349654100502,80.1310771267474,,False
-16.466761,122,166.776014,True,False,True,0.07596809028312183,84.03117142677604,,False
-7.677087,122,180.593039,True,False,True,0.10463715379424053,76.54595724760557,,True
-13.082367,121,205.76414,True,False,True,0.08096277906880453,89.3723902313282,,True
-11.986351,124,238.650939,True,False,True,0.019594498235467116,83.50644434576175,,False
-10.814728,129,261.081481,True,False,True,0.06864668317647686,67.0514890814472,,False
-18.321376,136,284.176538,True,False,True,0.04930998014027164,88.8848518729869,,False
-17.354476,124,301.474796,True,False,True,0.09400799472674867,78.04375977999526,,False
-11.155342,126,320.450683,True,False,True,0.02819800275840803,70.8560899927267,,False
-16.04842,130,337.775964,True,False,True,0.029541066373047476,87.64482631365286,,False
-11.319603,127,358.547691,True,False,True,0.09720179910179506,85.1622174612132,,False
-9.119785,125,374.500977,True,False,True,0.04398475259852103,71.29287917598334,,True
-10.190293,122,392.787791,True,False,True,0.013443291012129929,77.50989391603278,,False
-10.158807,130,408.884405,True,False,True,0.05106582443932292,55.99586651319514,,False
-13.595492,134,424.39152,True,False,True,0.06886048875679363,83.47994508863334,,False
-10.03656,125,440.754793,True,False,True,0.004328789015910361,72.23038191797704,,False
-10.640108,121,459.453434,True,False,True,0.009637943190074189,77.96327141360528,,False
-6.543844,121,475.346143,True,False,True,0.08306510272099744,80.97117331942262,,False
-12.44105,127,491.478499,True,False,True,0.09695348865299411,81.2936092562768,,False
-19.821893,148,510.542541,True,False,True,0.03945794799919662,82.09436738657732,,False
-8.532311,123,533.4601,True,False,True,0.03195659370190236,83.30668745249389,,False
-8.863606,124,554.517549,True,False,True,0.01373000686592242,84.1463352794165,,False
-11.990481,125,574.066573,True,False,True,0.09940829406366453,75.37600542832182,,False
-9.080245,127,591.292522,True,False,True,0.0348541886075848,74.9789106815459,,False
-8.043616,125,610.82798,True,False,True,0.0013342248655653817,86.4345381873287,,False
-6.927073,121,627.093855,True,False,True,0.05820614355840621,73.76023127208104,,False
-8.439174,125,645.914057,True,False,True,0.041890044566413986,80.02445047219402,,False
-7.548622,121,661.148851,True,False,True,0.06368543244012037,85.96729853409322,,False
-6.463542,121,676.557956,True,False,True,0.10493728642684734,77.06679201038138,,True
-7.38407,121,690.800481,True,False,True,0.030260624173678214,78.21205751333477,,False
-6.903194,122,706.227388,True,False,True,0.08148651700962589,72.94312275580576,,False
-8.614831,125,720.511467,True,False,True,0.11175772245127472,82.18673079807121,,False
-11.75043,123,735.841201,True,False,True,0.0674563301486001,88.21305342175432,,False
-8.813416,121,749.606111,True,False,True,0.08523299895950637,68.55747699376226,,False
-7.073986,121,763.170149,True,False,True,0.08062889499808752,78.84860765299334,,False
-7.810414,123,778.421159,True,False,True,0.06426056305855019,78.57184227950198,,False
-6.490823,121,792.123351,True,False,True,0.014285224366964925,80.97746745921155,,False
-6.742533,124,808.200623,True,False,True,0.04125728827515889,82.45339140458745,,False
-8.56551,121,819.46782,True,False,True,0.02087958640147885,84.98089486636586,,False
-8.320278,122,835.129065,True,False,True,0.051686210760991114,81.83390926789698,,False
-6.672378,121,850.299296,True,False,True,0.07051820684042197,62.85473229725998,,False
-9.27413,123,867.793495,True,False,True,0.07393801538613251,69.37514314734426,,True
-9.408814,136,882.036946,True,False,True,0.0389447527473505,89.64502861462975,,False
-9.64282,132,897.932014,True,False,True,0.08558760499260655,88.66632875367496,,False
-6.914267,124,911.828193,True,False,True,0.030341949183468914,80.21560253470518,,False
-6.572594,122,927.229868,True,False,True,0.02587988538079547,81.44454847244214,,False
-10.722052,123,940.994185,True,False,True,0.049673467303726584,78.92462470419721,,True
-66.353064,180,961.427278,False,False,True,0.0013478997654987612,72.16774273262496,,True
-7.437244,121,974.92177,True,False,True,0.03563603044429975,77.67821132722084,,False
-7.762518,121,990.206213,True,False,True,0.018072027664375,72.37126325114279,,False
-12.083579,126,1004.39035,True,False,True,0.08076463196302171,76.95945903773443,,False
-6.678465,122,1019.753943,True,False,True,0.010128739404806762,83.31545271639041,,False
-10.412845,121,1033.286475,True,False,True,0.01783169174486282,80.56121384445946,,False
-8.620701,121,1048.928772,True,False,True,0.08012743765332253,82.03552868719748,,False
-8.901885,121,1062.580703,True,False,True,0.10489864258437703,69.75841069536462,,False
-6.410828,121,1077.949155,True,False,True,0.08886013634829211,63.084035846235196,,True
-8.176674,127,1092.000578,True,False,True,0.016085679371571498,87.78860157029816,,False
-8.844429,121,1107.084274,True,False,True,0.09082342117118282,87.30904329016789,,False
-8.85973,121,1120.763586,True,False,True,0.05279154859447671,33.180681485505986,,True
-8.936838,122,1136.276458,True,False,True,0.06353405144861815,77.18442062320223,,False
-7.401725,125,1150.239784,True,False,True,0.08024488459966571,80.85281908750278,,False
-9.392123,121,1165.565192,True,False,True,0.05103646768434694,75.08317304593781,,False
-6.832419,121,1179.352486,True,False,True,0.0700177924950024,69.84936145452711,,False
-9.442913,124,1194.769114,True,False,True,0.10006538487079901,70.62898250480286,,False
-6.741112,122,1208.657452,True,False,True,0.0013800496815053222,80.82333914464428,,False
-12.054995,121,1224.018447,True,False,True,0.06534734570665712,77.63763002023462,,False
-8.436396,121,1237.95414,True,False,True,0.07064638691033154,82.31519169561966,,False
-8.859485,123,1253.376302,True,False,True,0.020347753782736063,75.88102667108163,,False
-9.141362,122,1267.277638,True,False,True,0.06261112779276885,67.33851722116545,,False
-10.269974,122,1282.593096,True,False,True,0.03154201671145635,73.8768650458168,,False
-7.871005,121,1296.390659,True,False,True,0.051359423126075734,76.97369591070634,,False
-13.111902,121,1310.153803,True,False,True,0.02525486627781054,79.91586476539591,,False
