#{"t_start": 1785372577.4345686, "env_id": "None"}
r,l,t
7.615595,1,1.878722
5.923573,6,6.587483
3.908728,15,12.246813
9.411315,3,13.459082
6.639503,1,14.648624
-26.139203,60,27.219819
0.410366,11,34.238936
7.124578,3,36.587978
5.088865,7,39.739272
-37.181424,60,58.756454
6.289891,2,59.979955
-3.72619,37,64.635123
8.029024,7,66.050747
8.177984,2,67.138453
5.999514,11,72.653446
2.560091,3,73.790029
-15.903789,60,85.237578
-15.903554,60,95.091815
7.624138,5,96.285647
2.633253,36,113.212251
5.742124,1,115.148438
2.207891,2,116.35904
-24.291107,60,136.248746
7.32786,1,137.288616
-26.823598,60,148.966349
-24.642305,60,163.346009
8.264737,5,164.653493
4.785421,6,167.135717
2.247814,6,168.384598
7.710802,2,171.37651
-32.441364,60,190.096182
2.334272,15,195.14478
2.784296,6,196.433265
7.504063,1,197.567963
6.176713,5,199.853227
3.395654,11,206.408775
1.584447,2,207.473557
7.711825,1,208.569298
5.406077,2,210.912018
5.768527,1,212.829128
-21.271776,60,222.843334
9.281823,1,223.964489
3.716602,2,225.062354
4.357345,1,226.192
5.442439,5,228.122481
8.943105,1,229.294553
-26.31869,60,237.326573
6.327834,6,240.871239
5.866581,3,241.972386
-6.329839,45,254.364369
-22.195571,60,261.751422
7.139441,10,265.785515
3.741919,14,270.586968
-9.535795,60,284.642514
-7.264715,60,301.336105
4.293517,1,302.448855
-12.467282,60,333.640301
6.581031,2,334.721124
5.745581,3,335.887848
-10.729922,60,348.205531
5.448153,6,349.509514
7.785594,10,353.06503
-40.863761,60,369.085058
8.210103,3,370.310486
4.240044,6,371.668227
8.391666,2,372.835187
8.774313,3,375.848328
8.690562,2,377.018335
-22.920927,60,388.40846
9.395606,1,389.521635
-1.959437,5,390.88591
7.908769,2,392.094546
0.749314,5,393.377401
-8.671371,27,399.934506
3.184705,5,401.134102
-0.681039,38,410.109668
7.670403,2,411.252041
-4.890318,24,416.221998
4.624189,3,420.445873
0.585053,1,421.579853
5.110912,8,422.933045
7.897845,2,424.036067
6.308033,2,425.251087
9.03453,3,426.413572
5.47626,1,427.454322
7.506883,2,428.662554
6.818717,2,429.823472
0.567381,22,438.045352
1.484282,3,441.447419
-42.652247,60,451.512171
8.911982,3,454.385226
9.441009,1,456.203698
-24.738722,46,467.285577
7.517555,6,470.941616
4.354655,2,472.085146
3.758257,2,473.282004
7.941533,2,474.48343
5.164433,5,476.783404
-47.060138,60,490.799971
9.108532,1,491.89616
10.594184,4,495.361141
8.130181,1,497.199122
8.356639,6,502.670089
-43.550794,60,525.735829
9.595783,1,526.910401
8.540593,1,528.036366
6.57337,3,529.154733
2.312139,2,530.384545
9.370753,2,531.546617
5.156219,2,532.694421
6.952146,1,533.78195
6.537942,5,536.105747
4.26672,13,538.831546
5.273311,8,543.466137
0.242337,18,552.815573
1.55867,6,554.060724
5.638305,2,555.302007
3.254419,2,556.521402
6.56752,1,557.635982
6.349437,4,558.858692
3.521284,1,560.012101
2.070399,1,561.165728
6.19844,4,562.379199
9.906312,1,563.52071
6.428984,1,565.395226
7.32901,6,567.89036
-22.61867,60,583.366946
-21.002916,60,600.582671
4.302211,2,601.625422
-17.178505,60,614.57158
-17.285879,60,637.032124
2.157358,1,638.177319
7.98239,3,639.426422
7.631676,2,640.650997
-1.517716,6,641.87588
8.192337,6,643.206308
5.710742,2,644.386037
6.566232,1,645.598383
-19.767286,60,659.121525
3.655277,4,660.387016
7.397099,4,665.56758
5.192236,3,666.899593
-1.886685,25,669.982277
-0.721814,5,671.305009
8.24942,1,672.406303
7.210304,1,673.439458
0.847835,2,674.537462
3.164297,11,676.180094
2.150931,5,677.357591
-15.913912,60,686.187515
-10.661849,60,706.859532
6.31622,9,708.195575
7.987562,2,709.206905
7.111851,1,710.24851
-33.444434,60,721.327624
-7.650495,60,729.135244
-0.222427,18,730.967547
-16.048209,60,745.154303
7.168232,15,748.685287
5.193911,3,749.918864
7.27332,2,751.085618
-1.337726,18,755.059797
6.581661,4,756.339576
6.431425,5,758.712279
6.546599,7,760.019785
4.971557,9,764.796075
7.429739,3,767.175932
2.689198,12,772.694272
6.339108,3,773.964798
8.984158,2,775.157737
9.908465,1,776.33052
8.166353,2,777.550525
9.0231,2,778.61192
8.24095,2,779.825666
8.06509,5,781.164247
7.491859,1,782.229445
1.911452,2,783.341083
-12.175821,60,797.353782
1.380327,1,798.414271
8.365186,1,799.473463
5.536011,8,800.931775
1.988737,9,802.253442
-13.056228,60,826.934231
9.597948,4,828.148854
6.335691,1,829.934396
3.878501,4,832.925415
-13.000198,35,839.62719
2.48934,4,840.92486
8.051881,1,842.038093
6.84863,1,843.209575
5.151195,7,845.729782
4.594554,7,847.0625
5.075316,2,848.270621
-14.335016,60,864.814165
7.336328,6,870.144125
9.906063,1,871.383975
7.659018,1,872.489635
-20.346793,60,884.167652
6.35637,7,885.55135
-29.792828,60,897.160221
4.602201,3,898.294705
6.316059,13,902.206346
0.740019,1,903.25933
7.242003,1,904.354304
9.661741,1,906.19032
-8.712852,60,912.593777
3.960474,1,914.387086
1.214176,8,918.008585
4.555572,7,921.450265
-7.338013,11,922.925815
8.228593,1,924.062331
7.87944,2,925.237528
8.919662,2,926.45161
