#{"t_start": 1785372577.7307694, "env_id": "None"}
r,l,t
1.10532,2,2.715621
4.754024,8,8.213972
6.029755,5,9.503807
7.006343,4,10.779792
4.768773,9,16.184332
-8.599615,54,25.675821
3.506682,9,29.954413
7.109549,1,31.900078
1.927972,7,35.176447
8.676341,11,41.718134
8.59862,6,45.851225
3.517056,11,49.238984
4.479199,20,55.532724
3.668746,10,57.006634
-18.166019,60,67.988384
6.795482,3,69.922565
3.556543,2,71.124017
8.492183,13,74.752797
3.394031,3,76.680446
-16.51871,60,88.46619
6.834939,6,89.887595
-13.37029,60,99.22904
0.173642,21,109.448949
5.947201,4,111.805338
1.085566,9,117.371423
5.821123,6,119.786445
-18.191219,60,138.453712
5.239778,3,139.758737
7.032801,4,141.07013
8.589626,3,142.191611
2.383045,7,144.464584
-19.879614,60,157.43914
8.445999,3,158.641001
5.509278,1,159.766147
5.016537,2,160.920436
-18.187939,60,174.941027
4.742399,10,179.768049
-31.168132,60,198.391142
4.88328,3,199.557027
4.191124,2,202.499416
1.030662,1,203.639263
7.36182,1,204.751155
1.002094,11,209.444736
6.621899,1,210.616802
-20.280789,60,221.385316
-10.237455,60,233.16233
8.918664,3,234.398279
3.279996,10,238.191102
4.71932,11,242.99824
5.982127,11,247.35871
7.879062,4,248.593786
7.915877,1,249.763806
5.142899,13,251.38156
4.575705,1,252.5126
-0.128049,24,257.475818
-13.765917,60,266.678932
0.066081,23,273.887532
9.307837,5,276.340801
9.19531,4,277.49642
2.710876,7,278.767081
0.26767,16,280.519443
4.78104,3,281.719866
-11.782936,41,288.612436
8.970168,3,289.889579
-16.552328,60,316.019696
6.548435,6,318.536913
8.207848,1,319.557049
-2.240367,11,323.336185
6.200334,3,325.732297
-15.147942,60,344.235252
-14.954343,53,358.948645
8.790899,9,360.374954
1.850554,7,361.70133
-6.212864,32,372.535964
6.723996,1,374.383668
-14.849017,60,386.991769
-11.247053,60,403.439323
7.223541,6,404.693091
9.541967,6,405.979347
3.95557,1,407.10751
7.002609,2,408.210236
-6.352203,14,410.949851
1.955397,4,414.04797
-16.724073,60,432.309828
7.946482,1,433.510115
7.985073,3,435.859387
8.059828,3,438.842362
4.83949,4,442.411467
-38.776819,60,453.083076
7.071666,2,455.912526
8.018077,1,457.876002
5.696907,2,459.801983
0.258141,17,461.538397
-0.070472,20,465.669595
0.711012,8,468.110675
6.851799,3,469.400053
-12.272875,60,488.89562
7.340431,16,493.951215
1.008429,1,495.061929
8.306301,4,499.242035
3.855146,1,501.121969
3.435969,3,504.266245
6.0501,3,507.351198
3.732241,7,511.706622
3.722723,5,515.923335
7.506931,2,517.108872
-42.382526,60,536.961063
-38.425173,60,563.230515
4.391803,5,566.411183
6.458205,6,568.822687
0.992022,8,570.27666
8.060585,1,571.422225
6.733801,4,573.739235
7.362359,2,574.946631
7.200391,1,576.157321
9.670054,4,577.308824
7.185914,3,578.395566
-43.380937,60,592.467853
7.361196,3,593.675735
3.746811,7,595.101912
8.365116,3,597.363976
1.686944,1,598.543573
-24.975641,47,607.462215
3.817888,2,608.640724
3.032625,1,609.78677
3.003286,4,611.089143
-14.480483,60,627.834486
1.335039,13,630.554387
6.120057,3,631.750383
6.06428,9,635.535956
-18.833368,60,650.075466
8.88297,3,651.377481
9.60486,2,652.712126
3.232583,3,653.929749
3.373906,4,655.176371
5.798893,4,656.459615
3.302977,6,657.703903
3.668344,6,661.97908
8.065835,1,663.030601
5.925032,1,664.075858
-21.09807,60,679.341026
4.887178,6,680.699203
5.394781,1,681.932385
-18.201424,60,690.890117
9.438662,3,692.07216
4.381446,16,697.104874
0.444878,6,699.436321
9.75912,2,700.670873
-14.172648,60,712.158134
5.414819,2,713.243562
-12.190855,60,723.281115
-29.292766,60,732.192589
-10.64586,60,746.476189
5.179029,24,753.552936
3.963505,10,757.288069
8.595359,14,761.064874
0.296716,1,762.178602
7.362435,1,763.347595
-9.860226,60,785.145902
-27.350791,60,803.278406
7.360845,1,804.362476
7.852027,1,805.628934
-10.508002,60,830.705765
2.513984,2,832.638217
8.172622,1,834.609155
-34.744632,60,850.3562
9.163363,2,851.580242
6.806089,9,853.030487
5.971722,2,854.177477
3.012245,1,855.254271
-17.062266,60,873.67849
8.552212,3,875.985678
-19.14679,60,886.608119
7.596792,1,887.72604
1.499182,16,889.44604
7.691771,1,890.57914
8.368528,2,892.503382
-9.113684,60,908.003862
-11.873495,60,916.571958
-1.269936,5,918.885521
9.269793,2,919.992043
-0.658617,30,931.804769
9.473771,1,932.971947
-18.292726,60,951.443316
-4.917427,24,955.699881
6.92545,4,958.072634
6.79668,3,961.154713
-12.411201,60,969.679938
-9.962999,60,979.172485
-7.478409,60,1000.573346
-12.189077,60,1010.468472
8.750304,11,1011.986198
5.015299,2,1013.124388
0.454542,3,1014.321967
4.381648,12,1019.935499
9.081218,1,1021.737147
2.953449,13,1029.181863
4.57483,6,1030.561229
-10.603294,60,1041.757948
0.266687,6,1045.245899
7.889719,5,1048.756627
-28.486041,60,1072.865518
-1.353447,13,1082.576106
3.096443,1,1084.427294
6.751856,1,1086.267853
5.988765,1,1087.411417
-0.193752,3,1090.789407
8.293162,1,1091.930629
7.906325,1,1093.071398
8.609248,1,1094.223552
4.038578,2,1095.383904
