#{"t_start": 1785372577.764287, "env_id": "None"}
r,l,t
-11.441742,60,18.38722
6.841322,14,19.945372
8.81807,2,21.189226
4.491363,1,22.230362
6.72004,1,23.302568
4.733957,3,24.495827
4.767995,10,29.922893
1.692387,20,43.581249
6.681146,9,47.813344
1.047037,8,50.370238
4.645095,8,53.984851
-30.170089,60,62.908307
-13.937292,60,79.35814
-23.460676,60,91.359072
-20.513458,60,102.691953
3.721228,7,108.257553
8.38871,4,110.71081
1.943756,12,118.486141
5.515606,5,119.757954
4.50917,1,121.395255
7.319364,1,122.456575
3.395899,9,127.196863
7.185905,2,128.357063
-14.207801,60,143.283905
1.448865,4,144.42609
-18.457874,47,153.701492
8.785958,2,154.839568
8.57405,2,156.044017
-34.797309,60,169.10887
1.547298,2,172.201882
2.389105,2,173.377663
0.749376,13,176.014881
6.653859,3,177.25372
9.049831,3,178.480631
8.912997,2,179.736516
10.116176,2,181.634249
-0.788412,12,183.232485
7.295769,5,184.56022
8.170421,4,185.770002
2.905372,8,187.290643
6.757664,11,192.147078
8.424801,2,193.354526
-16.623031,60,214.495246
7.078601,4,215.784413
-3.558723,24,219.965182
2.671111,23,230.321127
-19.280117,60,239.39492
5.847714,8,242.965715
5.897875,6,244.88609
7.569649,1,246.11123
0.424087,52,258.630882
-7.636473,60,267.856926
-7.192301,60,283.047505
-5.877437,40,291.045
-1.771949,27,302.118134
5.377804,7,305.142396
3.98922,12,311.136679
1.461379,4,312.428701
8.316841,2,314.677905
5.242554,19,320.83111
8.345478,2,322.1021
3.914544,4,324.483132
7.848881,3,327.844182
3.017627,4,330.987925
8.504131,2,332.158813
-35.148827,60,345.598349
7.377845,2,346.717021
-12.869638,60,362.722817
7.002646,1,363.864682
2.814772,5,365.103436
6.025528,2,366.263733
6.12467,5,367.501666
-18.603171,38,379.052289
9.746975,2,380.352902
6.032995,8,381.749698
2.728739,7,384.903551
-42.629528,60,396.062936
3.155223,2,397.283167
4.761225,2,398.338582
-2.530351,16,402.169877
-31.648786,57,415.897285
8.253935,1,417.746204
7.048765,1,418.890109
-44.656838,60,443.974901
2.870882,3,445.186976
6.420665,4,446.329363
4.694555,10,447.801438
-7.724754,60,462.794203
6.379308,4,464.073583
-39.847428,60,483.786466
7.084341,6,485.105914
7.453291,3,486.309969
8.107471,3,487.432623
-9.629656,24,492.720885
5.700591,5,498.048384
7.278486,1,499.209522
9.632684,3,502.341374
6.219391,3,505.465429
3.269665,3,508.496674
6.93108,7,512.855419
9.267637,1,514.795242
-28.066948,60,534.646748
-9.81525,20,539.754797
7.529483,1,540.936724
7.835688,1,542.054214
2.437525,3,544.35803
8.926961,5,546.448351
9.286505,2,547.642528
8.069443,6,549.076468
2.807614,1,550.225144
8.375131,1,551.367371
-19.524682,60,579.598932
3.242373,9,581.062773
-14.596722,60,596.174939
-30.993635,38,602.902818
-34.385063,60,618.165458
-0.026835,6,619.474979
7.078066,4,622.597788
8.840327,1,624.500197
-29.888013,60,646.591172
-19.045225,60,660.059273
-18.583687,60,678.193126
-11.664081,60,687.021056
3.954285,6,688.414069
5.086713,3,689.646531
8.765292,10,693.270871
4.003328,18,700.637356
2.134438,5,702.608361
7.180572,2,703.731238
-15.750352,60,714.319113
2.031963,2,715.527067
-21.222824,60,724.577275
2.020547,9,727.141855
-10.877806,60,734.943741
7.417998,2,736.211465
8.503492,1,737.367275
6.894675,1,738.55708
6.87144,1,739.648972
0.620298,12,743.231245
-4.707103,27,746.437651
-6.670994,60,770.052806
7.840326,1,771.144641
-13.473563,60,792.028004
-12.224784,60,807.010659
8.204358,6,809.457062
3.071959,1,810.644619
7.281879,1,811.785014
5.786657,1,812.956811
8.55764,2,814.200924
6.821523,3,815.460176
0.238386,10,816.996001
1.533359,2,818.053704
9.304249,3,819.275559
8.193082,2,820.522083
4.130267,2,821.709214
9.97328,7,823.043705
-26.60869,43,836.857208
8.097433,1,838.028757
1.649646,13,844.039976
-5.628171,59,857.487678
3.287682,5,858.673611
8.182898,1,859.812504
2.907269,2,860.963424
4.370219,3,862.271585
4.187614,2,863.468362
5.904552,1,864.483446
-55.262115,60,879.682869
3.525897,2,881.042004
7.756753,2,882.315219
-10.901732,60,894.350469
8.292026,6,895.613504
1.702883,13,899.200442
7.022167,4,900.554141
-36.348243,60,910.81149
-18.454166,60,934.310597
1.101338,1,935.468429
8.95765,2,936.663133
5.493279,5,937.996979
9.040463,1,939.154178
2.693072,2,940.236999
3.692145,4,942.234135
0.638308,4,943.470394
8.255592,1,944.541622
-0.097694,4,945.902584
7.82458,1,947.017805
-30.708623,60,962.267604
4.146578,8,963.70435
-13.097198,60,971.128042
7.798534,5,972.455558
0.885346,9,973.80483
6.418873,5,975.100756
-14.522845,60,993.821635
7.765154,1,995.001001
5.352782,1,996.17312
9.849733,1,997.263918
2.147587,3,998.490599
-7.772116,60,1008.509989
-7.101285,60,1023.078181
4.709897,3,1026.13618
4.108935,3,1028.043856
-6.881535,60,1039.285474
7.284603,4,1040.493633
-12.436219,60,1066.646032
1.352557,21,1077.0789
5.249057,3,1079.470038
4.891301,7,1088.436189
5.744875,1,1089.582024
