#{"t_start": 1785390174.4487743, "env_id": "None"}
r,l,t
6.879105,3,4.230608
6.622821,3,5.422127
3.559189,1,6.536115
4.742639,19,13.406186
-12.112605,60,28.361567
7.958205,6,31.81617
1.909478,9,34.395257
4.360781,15,35.993205
8.989989,5,37.237328
2.315019,8,39.624177
6.588408,8,42.112433
6.505911,14,46.390738
9.187485,4,47.597807
-12.396087,60,57.321814
0.212338,2,59.27668
4.076922,18,61.065519
5.370508,4,62.344639
-15.275889,60,75.825819
-15.418796,60,82.172123
-18.888125,60,91.986924
7.594061,17,94.812576
1.705613,23,97.707095
4.085874,2,98.882726
6.563499,3,100.124407
4.260051,3,102.342226
-23.188991,60,111.658458
0.999464,24,117.887389
-8.47014,60,127.86021
7.593461,3,130.293565
4.109783,6,132.658797
3.03717,15,137.442388
-17.099458,60,152.482966
3.281928,2,153.679286
-3.578091,40,157.173782
9.908352,1,158.290415
6.466354,1,159.407905
5.31941,22,165.644704
2.54489,6,166.981205
3.819024,10,169.985659
5.204421,17,172.704607
2.127723,4,173.854077
3.819669,4,175.07131
-14.61565,60,186.672649
4.988789,22,192.940423
2.06915,35,198.492549
8.633614,8,199.945795
6.374653,23,205.706536
3.902166,3,206.948261
3.871702,3,209.226369
6.735005,5,211.494327
-15.398928,60,219.16655
-19.680112,60,234.656666
3.244116,5,236.875104
1.24533,14,242.514489
-19.580767,60,255.587701
-0.369885,17,257.229249
6.433743,1,258.292971
6.469121,9,259.74133
-20.925672,60,271.933608
-10.44875,60,290.089601
6.354598,12,291.634707
-1.604762,6,292.892546
7.623507,3,294.016577
-16.971054,60,311.55546
-17.346413,60,322.463367
4.095511,4,324.470949
6.593626,21,332.37904
8.116005,2,333.630193
6.261516,3,335.477301
6.116435,13,338.847353
6.603917,4,340.132085
-16.147964,60,349.294145
-11.766272,60,356.376194
6.080487,7,358.513121
6.529179,4,361.810987
3.154216,19,364.630934
5.871162,3,365.920442
3.750718,6,369.507682
-12.656544,60,383.640392
-19.937,60,398.388702
9.300708,2,399.533388
4.880864,5,402.993002
6.880625,4,407.138239
7.160019,31,412.750829
-24.676767,60,429.848575
-6.854835,60,440.309266
7.492835,3,442.706285
3.221608,18,451.675015
-27.410423,60,461.405268
9.229107,1,462.531404
3.791429,7,465.082351
5.16681,9,468.644909
-16.687723,60,477.431691
4.306953,4,478.692627
6.691318,1,479.841414
-16.826831,60,488.294514
-0.779725,17,494.07701
8.024213,1,495.216254
-29.601348,60,513.826375
-19.664631,60,524.435414
4.526923,12,528.601141
-25.470946,60,538.468823
-8.798938,60,555.32072
-1.615864,12,558.890517
2.54228,4,560.082619
-7.954119,49,567.896832
-6.208838,60,576.361284
4.027089,1,577.465037
8.17116,3,578.627782
-1.626494,14,581.818621
8.897378,3,583.664868
2.626485,10,588.013111
-17.960864,60,605.862514
-0.953202,17,607.575587
5.647616,4,608.814651
-4.292005,42,618.513626
7.471815,2,619.650342
1.413032,2,620.812483
-2.695759,51,631.433178
2.424542,7,633.809752
9.076973,1,635.018028
6.92588,1,636.147245
6.791329,2,637.295255
6.997325,1,638.475651
-23.372274,60,646.42606
7.862164,1,647.698406
7.778773,3,648.985267
5.65572,1,650.224148
8.262961,1,651.397076
6.201298,1,652.412998
6.554125,7,653.775251
1.254218,5,659.017276
4.629251,28,664.329984
8.888699,4,665.551233
6.611158,1,666.681258
6.223965,1,668.497546
8.168585,2,669.607195
-15.537545,60,682.865288
-22.224947,60,693.10684
3.263267,8,694.39124
3.363712,13,698.108747
5.059085,3,699.407565
8.483004,1,700.474005
5.858474,2,701.62287
4.773478,2,702.999852
-10.298349,60,718.570134
-14.116419,60,733.294768
7.803888,1,734.244155
1.751559,16,735.788584
7.680112,1,736.942642
4.92012,1,737.995333
5.420095,1,739.165536
7.389353,4,740.366243
2.393558,6,741.554524
0.572886,7,743.778254
8.151032,1,744.881367
9.735159,2,745.988604
5.673866,4,747.120599
8.315009,2,748.199112
5.132279,11,750.586032
-5.804493,60,761.031021
-12.963276,60,779.918169
7.887895,5,781.073058
9.440096,1,782.197765
-31.032234,60,799.332753
8.705006,6,800.613926
9.148658,1,801.751374
3.818087,8,804.112828
6.874931,3,805.336896
-1.215947,11,808.775944
8.21213,4,810.01316
-29.566254,60,819.375472
-16.382035,60,837.210617
-11.058259,60,851.935493
3.69405,7,854.13312
6.988007,22,862.319634
-19.464974,60,877.83518
3.753786,12,880.334006
5.498876,1,881.374444
3.904615,9,885.897832
8.000082,5,888.190235
6.59955,2,889.311044
4.921417,3,892.650165
7.896928,2,894.868546
7.330821,1,896.118998
-17.739679,60,911.448998
0.5832,5,912.708256
7.560644,3,913.794557
6.067938,1,915.054727
0.16943,8,917.404729
5.953902,4,918.591338
2.85339,14,923.320981
