#{"t_start": 1785390174.388427, "env_id": "None"}
r,l,t
1.10532,2,3.104322
4.754024,8,8.460098
6.029755,5,9.796968
7.006343,4,11.057809
-16.099391,60,25.913675
3.066262,6,27.224053
7.165674,3,29.61755
3.26532,3,30.760261
5.010784,4,33.076959
-2.012691,52,45.25258
-0.002899,14,48.869857
8.478958,5,50.209835
3.636264,20,51.984821
-12.060471,60,63.764748
3.123108,29,69.606826
6.178729,6,70.984874
3.119646,14,74.675642
-12.846649,60,81.088811
-20.0948,60,89.708086
8.049671,2,90.863841
-18.948441,60,104.942175
-15.850843,60,113.230494
7.072547,3,114.355151
6.704398,8,116.762563
-18.243502,60,126.70199
3.360555,9,131.524645
2.484552,6,133.933727
7.741304,3,135.154406
7.750778,8,136.473885
-19.007028,60,150.719014
-17.748287,60,162.197149
0.583271,28,171.29209
2.130946,24,176.435034
8.830576,6,178.821601
7.532728,7,180.846028
-16.013685,60,189.577412
1.589964,6,194.095801
3.537285,5,195.349432
8.376676,4,196.630819
-11.650291,60,208.09775
-4.834099,39,214.898233
7.391825,16,216.579783
5.968187,18,223.089657
7.128537,2,224.131505
8.576009,2,225.264514
7.42685,5,226.558669
2.785961,24,229.625976
0.410099,34,241.197692
2.347721,20,244.141693
7.355495,2,245.3585
-0.441932,18,248.188406
6.857152,5,249.410148
-19.931288,60,261.371916
-20.764048,60,273.445367
7.981551,7,274.750073
8.491597,10,277.249421
6.91314,1,278.387948
8.765797,1,280.201157
0.338599,6,284.025058
7.472866,6,285.397565
-21.480033,60,296.942016
8.088703,3,299.219735
2.074846,8,301.722578
3.911265,3,302.883245
-16.248382,60,314.035821
4.193978,1,315.186794
7.91294,6,317.66666
8.247471,7,319.019635
-1.120911,14,324.532309
-14.492893,60,341.90282
-8.904369,47,351.333924
7.455175,4,352.584372
-12.993105,60,359.66692
2.329675,2,360.774823
8.961038,8,363.201307
-2.681504,53,376.172554
0.241459,8,378.661759
-6.315578,42,386.694399
-0.082338,14,390.240271
5.290822,19,396.413604
5.786367,10,401.927896
2.947537,5,406.074695
8.06004,4,409.124633
-15.863182,60,419.582607
2.744105,15,426.068367
7.789545,8,428.593044
-24.316439,60,436.996187
3.517433,3,439.17228
2.980862,14,445.288858
7.180753,4,449.429988
8.547162,3,450.552746
6.950654,7,454.122068
-19.266143,60,463.827994
-10.59718,60,474.767897
-13.486805,60,486.545949
-14.830626,52,501.387538
-15.194571,60,518.700938
-17.407563,60,529.866158
4.293618,1,531.112044
-7.12893,60,539.784183
3.082183,28,543.993209
2.414589,3,545.107925
4.290121,1,546.243028
8.383154,3,547.420832
5.341726,1,548.533653
6.052078,16,554.212767
-14.996868,60,564.785541
6.60135,6,566.080095
-2.237007,18,570.671413
5.549078,4,572.957799
-14.313135,60,583.727216
0.843892,13,589.231533
6.039644,1,590.413335
6.223603,2,591.565517
1.793646,14,594.930272
0.447086,11,598.546835
4.869565,9,601.803514
1.508016,14,604.489259
-12.522494,60,617.191461
1.456488,14,622.03015
7.835377,7,623.311082
5.938754,1,624.390997
6.39222,2,625.555048
2.360849,7,627.007489
-12.156704,60,640.232133
-13.661943,60,655.011904
5.965123,1,656.245378
7.81701,2,657.99836
7.727835,4,660.278738
0.283543,11,661.756655
7.653882,6,663.026474
6.949293,23,671.042181
4.932841,31,679.900449
2.070579,9,681.402877
6.197142,13,682.925635
-0.517313,6,685.03917
5.840529,5,686.299692
4.92833,2,688.212219
-20.835523,60,696.839492
1.778981,25,704.531497
0.0267,35,712.70849
8.249284,1,713.753235
3.137095,10,717.382243
4.420218,5,718.635476
8.189567,4,719.959533
7.28309,4,721.167197
-1.953442,6,722.615515
8.460686,3,723.865193
-20.136198,60,735.850933
1.683647,1,737.009975
-2.430003,49,753.098998
-27.386043,60,764.686148
-16.008028,60,783.49474
5.888661,6,789.760194
7.55104,2,790.86707
-9.770372,60,803.044654
-4.103702,60,813.467275
5.424717,3,814.483209
6.651902,2,815.62164
5.268323,10,816.99976
5.289081,1,818.162603
0.500446,10,822.788426
4.226475,6,825.300291
5.284019,2,826.481909
5.6608,10,829.970584
5.336924,2,831.030486
1.626303,2,832.146139
5.140244,26,833.96153
7.048506,12,840.533757
7.271826,1,841.575794
7.452013,2,843.811722
5.339547,17,847.432267
7.56035,1,848.546554
-12.079204,60,859.00819
7.013522,1,860.163691
4.936644,4,863.568963
8.601867,2,864.631994
-22.778184,60,879.075728
7.012636,15,884.778003
-0.731369,14,893.828077
7.780039,4,897.215831
5.301992,1,898.287998
3.383351,5,900.509526
5.535018,10,901.838525
9.314579,3,902.982646
4.390939,6,904.129896
0.918079,7,905.527855
6.837208,3,906.687989
5.953123,3,907.878174
7.435767,2,909.003815
-24.329345,46,920.973795
8.961076,4,922.209359
7.845776,7,924.489691
5.496131,2,925.666864
