#{"t_start": 1785236696.3643944, "env_id": "None"}
r,l,t,success,freeze_attempted,d_m,alpha_deg
-6.185299,60,7.817122,False,True,0.11632274397207826,87.33030435090015
-5.4331,60,10.717194,False,True,0.09057197165788143,85.82839917762105
3.838317,60,14.69425,False,True,0.05917084696899262,89.10459150065472
21.61839,60,17.523524,False,True,0.007034747367412081,86.65386382484793
-4.099492,60,21.334696,False,True,0.07700220102421898,88.53824316195359
15.442215,60,24.165202,False,True,0.01638215705891484,78.8289846780704
79.203456,60,27.972384,False,True,3.18431621883844e-05,66.66011358999289
-7.284927,60,30.900123,False,True,0.12653576918123907,72.9683725326274
13.873153,60,34.72179,False,True,0.039859132346554776,74.69195688880139
-3.536612,60,37.730874,False,True,0.07542819223269887,85.92190910002721
41.511151,60,41.553379,False,True,0.025341029415301246,80.09887571482778
90.281711,60,44.676811,False,True,0.0054468459844452385,77.12985006996716
73.0203,60,48.450289,False,True,0.012949053842814718,78.51789605413732
-3.91594,60,51.386372,False,True,0.08974276190397512,89.08910187782207
-6.565277,60,55.137332,False,True,0.10739665948053469,88.52392966353648
28.301753,60,58.021259,False,True,0.03744733830275679,76.68988424502069
85.704671,60,60.89894,False,True,0.020356672239877627,63.90008267076494
19.520498,60,64.718459,False,True,0.05198132231819034,86.01920240630065
64.928995,60,67.638699,False,True,0.021849165659734736,86.07285111802615
58.066418,60,71.48806,False,True,0.029885528147449776,81.03328841785715
-3.350784,60,74.588773,False,True,0.09121524461907465,79.28822589644614
35.07557,60,78.419852,False,True,0.04746127888736966,84.56396816257177
17.710144,60,81.330219,False,True,0.05966641888593088,80.20013098721085
28.553436,60,85.107143,False,True,0.053621850990091216,77.38356938311533
130.606431,60,88.043756,False,True,0.009785187022394715,86.92409271950699
7.736293,60,91.783958,False,True,0.06904798148061618,73.26895299094488
61.268859,60,94.700863,False,True,0.02991700969499838,64.9977172513005
88.471623,60,98.47366,False,True,0.030173417628285047,83.8696785944631
128.9643,60,101.413734,False,True,0.012083582969869609,85.13935138029478
184.684796,60,105.378517,False,True,0.008707102052665398,83.67008782812064
4.184653,60,108.265635,False,True,0.07881751449066055,82.92801809202238
0.476091,60,111.242683,False,True,0.0869730583616296,85.8902070531816
86.049772,60,115.022599,False,True,0.039067956994603165,84.39692930294757
210.379634,60,117.907655,False,True,0.008110242918203421,83.81088985402646
