#{"t_start": 1785380018.4379218, "env_id": "None"}
r,l,t
-11.423622,60,22.142407
6.841322,14,28.142207
8.560702,2,29.379874
4.491363,1,30.518604
6.152493,8,33.056059
7.927449,6,38.464224
6.523517,1,40.36487
8.663353,2,42.372834
7.298639,10,48.786849
1.585473,1,49.830043
7.860699,2,51.048239
6.249569,4,55.306042
-15.887924,60,69.17169
4.703213,7,70.571948
3.813849,5,73.001441
5.722497,2,74.208682
4.696234,2,75.372257
-5.338644,26,81.439852
4.955529,3,82.700553
-0.530467,26,86.932
0.054144,24,91.184497
-17.153528,60,112.187074
1.144594,5,113.374409
-13.255948,42,120.271849
8.6245,3,122.68052
-14.205414,60,139.333988
4.944319,10,142.680517
6.790924,1,143.908667
6.054513,4,146.343794
7.245904,2,147.552178
-4.548593,28,157.266469
6.590829,26,161.557279
8.612924,4,165.006588
3.631723,11,171.057778
3.959269,3,173.380011
7.344696,7,175.793947
10.241377,12,183.106671
6.495224,2,185.417175
7.186592,3,187.776126
-22.221275,60,211.059416
0.650456,3,212.982792
7.751796,3,215.013907
4.750546,2,216.219202
4.802307,2,217.397608
9.441206,9,222.349288
2.85957,3,224.648263
1.256755,5,227.726659
2.833939,4,231.89477
6.559108,8,233.224351
7.186707,5,234.543875
6.965326,1,235.716597
1.441628,3,238.077057
4.993856,2,240.068156
4.940885,2,241.260454
3.338042,2,242.512617
5.93511,5,244.512631
7.005542,6,245.887948
6.865504,5,247.067638
8.454883,1,248.216008
-23.2895,60,263.436799
8.136164,3,264.647976
4.292642,9,269.026779
1.990319,5,270.321082
1.858108,8,278.392811
7.166785,7,282.726442
8.102584,1,283.873753
2.050937,1,284.967782
2.563791,1,286.878044
8.859125,1,288.094617
-24.31852,60,303.007261
-6.239643,24,312.637922
5.075118,14,314.242194
-11.956677,52,325.735993
9.827909,4,328.149761
-36.034252,60,357.04739
-2.722046,21,362.21419
4.772242,19,366.225718
6.206638,1,367.387974
-25.227996,60,384.821695
7.526259,2,386.031724
7.4418,3,387.309881
6.02675,9,390.59305
-48.493831,60,401.024507
5.641335,13,406.087256
9.214033,7,411.214978
-0.554955,11,412.772739
7.994809,3,415.075919
5.191267,2,416.312175
5.694097,2,417.471501
2.755879,4,418.842692
3.100261,4,420.11824
6.847356,3,422.33501
0.56713,21,429.544848
6.053867,8,435.331721
5.336964,1,436.4614
-31.279369,60,445.013856
4.10979,2,446.129222
1.654633,1,447.202007
-18.086525,60,474.302226
7.034303,2,475.405922
7.528823,9,477.65344
-41.915613,60,486.839749
7.772916,2,487.903028
8.344754,3,489.054947
7.465367,14,496.744655
5.648406,2,498.681705
8.652483,6,502.118983
4.929582,1,503.947196
