#{"t_start": 1785380018.645911, "env_id": "None"}
r,l,t
7.615595,1,1.563827
5.923573,6,6.314951
3.908728,15,12.067979
7.228862,4,13.391946
3.218732,1,15.232748
6.584673,1,16.380208
6.848786,6,17.666297
-4.376754,9,19.051985
8.140789,7,20.442359
2.836657,13,23.154264
7.132001,5,24.410135
7.167059,2,25.58302
4.26283,1,26.701648
2.122995,26,44.484064
7.286352,3,45.672313
5.039741,24,60.776484
9.155866,1,61.951332
1.769825,1,63.112319
3.718091,1,64.241001
-34.066193,60,75.167261
3.774565,13,78.535775
7.18015,6,79.929723
-19.375183,60,90.975496
4.420231,6,93.169542
7.886936,1,95.047973
9.880908,1,96.248391
8.130257,6,98.68909
7.867206,1,99.875356
6.122142,1,101.745849
6.441576,3,103.091019
1.425413,3,104.272603
-19.879742,60,114.822057
7.915669,1,115.998075
-22.41581,60,127.692896
1.571452,1,129.428905
8.622085,2,130.598092
6.909183,1,131.728058
3.974128,7,134.22522
5.599381,4,135.379239
4.025094,9,136.748966
5.004725,1,137.94119
4.195991,4,141.034378
9.331677,12,144.979055
2.121577,4,148.493062
7.441283,2,150.7084
6.619915,4,151.953665
8.65599,2,153.177976
-19.960594,38,158.95998
6.179116,3,160.200962
2.204087,5,162.519403
7.463276,2,163.630353
7.8198,6,167.200018
7.108071,7,172.033399
-16.654589,37,193.443314
6.353776,2,195.787659
1.378759,5,197.581151
8.439965,2,200.533545
-9.039756,26,208.359007
-1.061705,14,210.851427
1.008837,3,212.775805
6.510997,8,218.426226
3.701895,6,220.908766
8.805982,4,223.413866
3.060945,1,224.440274
7.46398,8,230.554053
-30.609122,60,250.839259
7.578012,9,252.293522
4.877141,6,253.54673
8.248584,1,254.691708
8.17477,4,255.913004
5.88343,10,258.622777
7.23122,3,259.846639
8.591056,3,260.897764
4.880005,4,262.07721
7.804413,4,264.435992
8.150207,1,266.238289
8.218862,3,267.501983
3.199899,11,271.781736
8.146117,2,272.962898
5.362036,14,284.754799
8.165717,5,290.870955
7.876245,1,292.577183
8.085608,1,294.40342
6.692728,4,296.607013
-36.202308,60,304.8767
1.215853,4,307.241639
4.66563,6,310.495156
-31.460087,55,320.947925
4.467525,14,322.484406
9.908582,1,323.69032
1.354685,15,331.675536
3.841106,5,335.088917
9.908582,1,336.932686
0.54794,5,338.092467
7.632751,14,345.805471
8.144758,3,347.071493
-19.040626,60,364.947117
3.899101,3,367.186981
7.273742,2,368.984324
5.5906,4,370.228484
7.466504,7,372.755494
-22.154902,55,388.334847
-21.292215,60,395.786337
5.020782,4,398.826546
6.624974,11,404.634018
5.31181,6,407.823797
2.346743,2,409.778475
6.492906,15,413.767044
1.629736,20,423.426975
5.909312,3,424.591608
