time/fps,train/explained_variance,train/policy_loss,train/entropy_loss,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,train/value_loss,rollout/ep_len_mean,time/iterations,train/learning_rate,train/n_updates
12,0.0736703872680664,-3.9743354320526123,-2.4430902004241943,0.4076128400000002,160,2000,5.723079204559326,15.76,100,0.0003,99
11,-1.1235401630401611,-3.4678707122802734,-2.346278667449951,0.9036100199999999,358,4000,4.566296100616455,13.12,200,0.0003,199
11,0.13037371635437012,2.719654083251953,-2.4207184314727783,-1.1620670400000004,512,6000,21.82423210144043,15.19,300,0.0003,299
11,0.007353484630584717,-0.37223726511001587,-2.410562515258789,-1.2808368799999998,667,8000,10.326784133911133,16.85,400,0.0003,399
12,-0.029888153076171875,1.8598575592041016,-2.3962488174438477,0.016903719999999928,818,10000,26.13051414489746,15.29,500,0.0003,499
12,0.15041708946228027,2.103339672088623,-2.3827059268951416,1.0447943200000003,996,12000,19.095531463623047,11.64,600,0.0003,599
11,0.4458228349685669,-0.3307582139968872,-2.397226095199585,-0.9100020299999998,1170,14000,11.9379243850708,14.47,700,0.0003,699
