#{"t_start": 1784990216.0291228, "env_id": "None"}
r,l,t
-28.00867,60,6.381877
1.501199,14,6.786263
-13.304827,60,8.882853
-16.120207,60,10.549813
-16.89087,60,12.209416
-14.135417,60,14.266111
-10.824952,60,16.091637
-8.618125,60,18.125796
-6.611745,60,19.743787
-7.36811,60,21.783435
-7.139075,60,23.471846
-8.004367,60,25.536261
-6.267888,60,27.194394
-7.591215,60,29.253026
-6.17136,60,30.890133
-9.875384,60,32.918434
-9.343639,60,34.612536
9.346173,1,34.660513
