#{"t_start": 1785367518.3011496, "env_id": "None"}
r,l,t
5.575223,14,4.247914
-0.628199,6,5.599801
-7.869697,28,10.799998
2.816682,11,14.248928
-22.208016,60,25.923859
4.550577,18,27.59836
3.757576,17,31.357872
2.489383,18,35.262164
3.257173,17,37.926461
-22.085304,60,45.234878
4.376441,11,47.795284
-11.071059,60,61.302351
8.174549,2,62.450207
6.304255,5,63.656189
1.914286,39,70.100618
4.759069,13,74.045649
8.043209,5,76.383135
5.385386,1,77.509574
-53.901745,60,86.94419
-12.97524,60,95.332344
-15.443641,60,101.58604
-9.240056,60,108.878113
3.733265,13,111.647251
-10.410762,60,117.145277
2.619252,7,118.67029
0.098075,8,119.906562
8.072473,5,121.120404
4.839974,7,122.31278
-17.449557,60,129.499535
8.02912,2,130.609214
-10.104217,60,138.004434
-10.279156,60,144.253251
-42.33776,60,153.525397
-9.021169,60,159.786064
-7.67683,60,167.160893
-7.209673,60,174.405455
-8.624605,60,180.705475
5.299678,1,181.789621
4.522481,1,182.930387
-6.325287,60,190.133016
-8.073692,60,197.627236
-97.82925,60,203.739131
-7.462046,60,211.05576
-10.004963,60,217.193887
-9.296923,60,225.058012
-8.272483,60,231.258704
-5.483206,60,238.393703
-9.417047,60,244.74925
-8.314587,60,251.08095
-8.994281,60,257.288325
5.385942,6,258.587397
-10.990382,60,265.812663
-9.086089,60,272.003025
-8.114906,60,278.107413
-9.268399,60,284.348001
-8.490267,60,291.007854
-6.469135,60,297.193354
-8.655444,60,303.178395
-6.570155,60,309.284717
-9.755869,60,315.611099
-7.592101,60,322.034324
-9.477131,60,329.515813
2.118731,56,334.681565
-8.066113,60,340.940497
-7.734379,60,347.41157
-9.890465,60,354.895293
-9.452005,60,361.205764
-9.119544,60,368.42019
-7.32877,60,374.769717
6.428784,1,375.920271
-7.385101,60,385.155116
-7.63989,60,392.571089
-6.163684,60,399.81182
-9.593432,60,406.194021
-10.603867,60,413.403532
-8.094668,60,420.594269
-8.566691,60,426.904378
-8.203659,60,432.97809
-0.395933,7,434.302453
-7.17388,60,440.710356
-6.699581,60,449.89453
-7.696394,60,458.081296
1.438749,23,459.923173
4.536455,1,461.208852
-7.823184,60,468.842475
5.203938,1,470.009553
