#{"t_start": 1785357186.9495695, "env_id": "None"}
r,l,t
5.575223,14,6.38957
-0.628199,6,8.163268
-7.869697,28,14.281619
5.496307,6,16.970891
0.580492,5,19.993777
6.722332,2,21.316088
5.881344,1,22.93469
7.600843,3,25.615163
5.213801,1,27.417841
2.960404,1,28.700603
5.380276,5,30.588675
4.47704,4,32.079354
3.98237,9,34.988912
6.947256,4,36.347656
9.465738,3,39.142254
4.289709,1,40.757219
4.972568,6,45.896081
2.338904,12,47.612127
9.198536,2,48.925774
7.02364,1,50.229115
9.90765,1,51.611043
3.223212,4,52.998364
4.92579,5,54.397415
6.155848,6,57.13429
8.050575,10,58.780055
-0.531798,5,60.185856
7.151157,4,61.600454
9.009433,1,62.968459
-10.530279,60,80.718796
7.315389,4,82.149788
-9.836771,60,106.743891
5.196795,1,108.075204
-8.824834,60,115.103646
6.147485,8,118.249302
-8.045487,60,125.813637
-7.127201,60,138.439577
-9.797875,60,153.264598
3.273747,1,154.668121
4.945485,1,155.977733
5.530938,1,157.357911
6.958833,1,158.697206
-8.35679,60,170.1776
1.779941,1,171.531102
-8.578847,60,181.801974
0.071049,31,185.835053
5.638001,1,187.112249
-8.748484,60,202.321986
-6.626774,60,227.187032
6.74413,2,228.476146
9.205056,1,229.772099
0.972895,31,236.466991
6.178126,1,237.945403
-12.35931,60,251.819869
2.90316,1,253.262718
-74.179388,60,261.156019
-8.668538,60,268.490526
-10.081089,60,279.6573
-10.248305,60,291.009396
-11.027807,60,299.824981
-7.269207,60,308.725048
-8.396011,60,318.931226
-8.845693,60,330.197877
-9.606686,60,345.851523
-8.916589,60,353.437175
