rollout/exploration_rate,time/fps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,train/loss,train/learning_rate,train/n_updates
0.9822666666666665,9,4,8.0,4.860418,5,56,,,
0.9417333333333334,15,8,13.0,3.084421125,11,184,,,
0.9316000000000002,13,12,12.166666666666666,2.5755935,15,216,0.3038182556629181,0.001,1
0.9189333333333333,12,16,13.6875,1.5873825624999998,20,256,0.43434834480285645,0.001,3
0.9049999999999999,12,20,11.95,2.2591884499999995,24,300,0.3296999931335449,0.001,6
0.8809333333333332,13,24,13.25,0.9460989166666668,28,376,0.20937579870224,0.001,11
0.8378666666666666,14,28,15.714285714285714,-0.5034197857142855,34,512,0.16593529284000397,0.001,19
0.8138,14,32,14.78125,0.27879662500000024,40,588,0.7815514802932739,0.001,24
0.7935333333333334,14,36,17.10810810810811,-0.42982348648648633,45,652,0.12502963840961456,0.001,28
0.7529999999999998,15,40,17.35,-0.22959784999999977,50,780,0.32870709896087646,0.001,36
0.7086666666666666,16,44,19.59090909090909,-0.8591417954545452,56,920,0.20561838150024414,0.001,45
0.6656,17,48,19.729166666666668,-0.7884436874999997,62,1056,0.08410359919071198,0.001,53
0.6301333333333334,17,52,21.75,-1.4478358076923075,66,1168,0.047223322093486786,0.001,60
0.6111333333333335,17,56,20.696428571428573,-0.9935824642857141,71,1228,0.36195534467697144,0.001,64
0.5895999999999999,17,60,21.416666666666668,-0.9782947166666663,75,1296,0.22739380598068237,0.001,68
0.5617333333333332,17,64,20.484375,-0.7697178437499999,80,1384,0.13758638501167297,0.001,74
0.5351333333333335,17,68,20.16176470588235,-0.7202598823529409,86,1468,0.08955048024654388,0.001,79
0.5161333333333333,16,72,20.805555555555557,-0.8265632916666664,91,1528,0.11311185359954834,0.001,83
0.5034666666666665,16,76,19.973684210526315,-0.4358696184210525,96,1568,0.21093101799488068,0.001,85
0.4502666666666666,16,80,20.15,-0.36316307499999995,103,1736,0.30753785371780396,0.001,96
