#{"t_start": 1785388116.63873, "env_id": "None"}
r,l,t
1.10532,2,2.763989
4.754024,8,8.170233
6.029755,5,9.411325
7.006343,4,10.75091
-16.099391,60,25.871848
3.066262,6,27.187613
7.165674,3,29.583624
3.26532,3,30.771518
5.010784,4,33.136631
-2.012691,52,45.401292
-0.002899,14,49.014678
8.478958,5,50.34664
3.636264,20,52.171097
-12.060471,60,64.11314
3.123108,29,70.107676
6.178729,6,71.520105
3.119646,14,75.291684
-12.85408,60,81.961755
-20.0948,60,90.844049
8.049671,2,92.025864
-18.948441,60,106.488277
-15.850843,60,114.769781
7.072547,3,115.908637
6.704398,8,118.2974
-18.243502,60,128.211127
3.360555,9,133.173922
2.484552,6,135.627669
7.741304,3,136.809824
7.750778,8,138.11884
-19.007028,60,151.425703
-15.77494,60,163.024837
0.583271,28,174.513164
2.952089,24,180.957447
7.357383,6,182.318921
7.532728,7,183.695584
-15.510217,60,193.406435
1.589964,6,195.807828
3.537285,5,197.04764
8.376676,4,198.330086
-11.557576,60,214.527313
-4.834099,39,220.396784
7.391825,16,224.967555
6.248617,17,229.435614
9.106621,1,230.588613
8.101665,2,231.792397
3.65187,2,233.023212
2.736574,1,234.122331
-1.199148,4,235.433748
-17.341694,60,249.533453
-17.044154,60,260.432968
-3.076576,22,262.247713
-19.817404,60,273.516264
1.548416,2,274.715507
5.519074,10,276.136763
7.41511,9,280.002302
2.069408,7,283.112875
3.667067,10,285.258669
7.742224,1,286.500628
-20.77365,60,303.773115
-28.579389,60,314.293383
4.849043,14,319.845498
5.523788,14,323.685585
8.985626,7,325.143159
-1.831603,20,327.892866
4.107775,10,329.401635
-23.234597,60,341.773025
4.249749,10,343.190062
7.675515,2,345.17077
-22.102225,60,364.40893
-14.955324,60,380.868587
3.675246,23,387.598663
0.471525,2,388.768445
5.762072,15,393.715996
-15.968748,60,411.142684
-16.846955,60,427.127596
3.690541,11,428.559404
6.20292,1,429.722722
3.567772,6,431.150809
-17.895655,60,446.847297
1.727264,12,452.678402
-2.981466,16,456.696596
-20.028487,60,470.228209
4.799557,7,471.628953
4.548406,17,475.608225
0.954827,2,476.749229
8.336343,7,481.05878
4.739174,3,482.225832
6.227643,4,484.489871
0.791986,15,488.241029
-12.697397,60,500.643971
5.559399,10,506.277335
9.027733,12,509.913404
2.584707,10,512.470559
2.161612,20,518.398598
8.966323,6,520.828617
4.630578,7,523.987918
2.928699,8,527.460073
-4.397012,19,534.777025
6.83612,6,537.141436
6.004777,1,538.251091
6.840672,1,540.102107
-26.921217,60,549.933152
8.518198,6,551.310171
5.896621,1,553.208652
8.75583,1,554.306382
-22.501846,60,571.410189
4.14401,2,572.540575
1.911582,10,575.133263
8.211471,1,576.344157
6.231558,5,577.693377
0.950504,29,593.824989
7.258465,6,595.111583
3.207352,18,604.299744
-39.881236,60,625.052492
5.080182,4,629.811792
-26.519365,60,642.381361
4.219375,2,644.149602
4.95164,18,648.951217
2.46945,8,651.016245
4.306991,9,653.525967
1.727077,9,658.285816
-4.757869,13,660.570174
9.038552,5,661.817387
9.017727,1,662.897624
-21.855168,60,671.625462
7.566169,8,675.146058
7.435113,2,676.303563
-21.920997,60,692.593962
3.22585,3,693.780071
-35.601893,60,720.795829
-1.45457,2,721.952731
7.477541,1,723.148624
0.253963,1,724.293032
4.837022,7,726.64325
-24.993427,60,738.85849
4.834522,4,741.982118
0.125805,17,747.054274
3.12843,29,754.40521
-12.317485,60,765.977178
-27.448429,60,777.275738
-11.805017,60,791.486362
1.017724,6,793.956199
6.870732,1,795.087268
3.940666,10,796.547031
-22.201805,60,814.034804
5.185798,1,815.217275
2.130489,3,819.331672
9.194498,6,822.485283
8.193664,4,825.398664
-24.046751,60,838.931347
0.089677,3,840.11672
-6.935165,29,849.845222
0.420781,25,853.556031
8.370232,11,856.172255
-14.979835,60,873.467955
4.33821,2,875.327031
-1.175701,44,889.064552
-4.58927,24,899.435124
-16.354025,60,914.503901
-9.946177,34,923.309233
6.385933,2,924.385664
4.76414,1,925.471124
5.385843,8,926.856034
2.129181,17,928.573308
5.742063,2,929.733552
3.195178,10,933.981977
9.907385,1,935.866484
-21.293943,60,956.99946
5.857934,14,962.106611
6.542778,5,964.636909
7.77828,2,965.787688
4.789829,4,969.216164
-4.537207,36,982.819798
3.413565,14,989.28826
7.066894,2,990.473518
-30.200375,60,1020.041991
2.689375,2,1021.129424
1.690883,16,1031.267224
-25.122866,60,1050.580165
6.924204,2,1051.759796
7.452614,2,1052.99788
