#{"t_start": 1785386011.7894347, "env_id": "None"}
r,l,t
6.879105,3,3.971324
6.622821,3,5.119835
3.559189,1,6.245724
4.742639,19,13.249498
-12.112605,60,28.383902
7.958205,6,31.83011
1.909478,9,34.35363
4.360781,15,35.922819
8.989989,5,37.183281
2.315019,8,40.323526
6.588408,8,42.85933
6.505911,14,47.098392
2.660044,14,49.787787
-0.347615,3,52.046793
-13.369602,60,60.815357
6.148802,7,63.232263
6.102388,4,64.551439
-15.772328,60,78.443566
-1.656897,16,81.140883
-16.981956,60,93.098379
8.406765,1,94.257692
5.636847,3,95.477513
-2.062781,28,100.584155
-0.942631,29,104.963874
2.436692,23,107.965353
8.836889,2,109.905555
-15.444224,45,114.81236
5.451322,7,116.856201
7.854723,5,118.149667
7.048027,3,120.354918
1.506858,30,128.409138
5.105058,19,135.676137
-17.160735,60,147.587449
-2.72903,9,150.121879
6.894238,3,152.106326
9.925053,9,153.57303
-12.327157,60,172.355091
0.529839,8,174.710797
5.494324,6,176.018303
4.118919,12,178.559963
6.612849,1,179.619562
7.883162,1,180.761991
-5.07992,38,190.098792
-15.608893,60,207.117535
-14.954885,60,222.799818
6.73298,22,225.745459
6.782547,8,227.1863
7.934579,7,230.520088
2.259884,16,233.236848
7.625075,3,234.408194
5.168002,3,235.57782
3.521973,5,236.907303
-0.843928,10,241.655976
-2.007765,24,248.312746
4.160879,8,250.810453
0.180519,23,255.750529
3.609868,9,263.218353
5.375309,30,270.478335
4.480195,6,272.551572
8.67594,4,274.520518
2.944419,11,275.954882
5.531834,9,278.510186
8.965422,5,280.84894
3.813958,1,282.037014
7.325385,1,283.199155
4.304169,8,285.671299
4.66717,16,292.470268
-21.393012,60,311.510929
9.523729,1,312.72497
1.07532,33,321.324966
2.239986,11,328.118555
7.077946,1,329.201047
7.230753,1,330.348176
7.998066,3,331.512677
7.876163,1,332.673521
3.776212,6,336.906847
3.241665,4,338.182802
4.767325,5,339.4841
5.15176,7,340.795974
7.142829,11,342.394652
9.331814,3,343.594369
-28.264119,60,359.464307
5.567573,5,360.653521
2.377618,1,361.713229
3.973077,14,363.275557
7.19707,5,364.496077
-0.346697,20,370.943877
9.307584,3,372.074926
2.391069,14,379.532742
2.890312,1,380.623636
9.236437,5,382.666018
3.749125,4,383.962913
7.051716,4,385.986173
6.253401,15,388.873072
-32.691081,60,408.35218
