time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/time_elapsed,time/total_timesteps,train/policy_gradient_loss,train/explained_variance,train/entropy_loss,train/value_loss,train/clip_range,train/learning_rate,train/n_updates,train/approx_kl,train/clip_fraction,train/loss
12,13.580645161290322,2.964407161290323,1,39,512,,,,,,,,,,
14,17.37037037037037,1.602070888888889,2,68,1024,-0.026868778083007784,-0.014678597450256348,-2.4789074152708053,11.027019882202149,0.2,0.0003,10,0.01314982,0.103125,4.862556457519531
15,19.43421052631579,0.6695946710526315,3,97,1536,-0.014069644594565034,0.07042711973190308,-2.4645544052124024,10.364353680610657,0.2,0.0003,20,0.008292439,0.0642578125,4.8907670974731445
17,22.102272727272727,-0.4403157954545454,4,116,2048,-0.011914123606402427,0.34376096725463867,-2.4583355844020844,9.124372851848602,0.2,0.0003,30,0.0105936695,0.0537109375,3.8903307914733887
16,23.94,-0.5320756900000001,5,151,2560,-0.01683990679157432,0.1292213797569275,-2.463903474807739,9.890720945596694,0.2,0.0003,40,0.013287162,0.078125,4.392197132110596
16,22.89,-0.23559275,6,187,3072,-0.01380238785641268,0.10113221406936646,-2.457115334272385,18.385977184772493,0.2,0.0003,50,0.00977239,0.0306640625,5.689371109008789
16,20.39,0.73950204,7,221,3584,-0.014130552508868277,0.4433032274246216,-2.4387317150831223,11.235988819599152,0.2,0.0003,60,0.00892972,0.04375,3.6001949310302734
16,18.86,1.33315824,8,254,4096,-0.012622817466035486,0.3904604911804199,-2.4318586081266402,13.213283050060273,0.2,0.0003,70,0.009685112,0.0380859375,5.5597825050354
15,17.16,1.38371146,9,305,4608,-0.01602074058027938,0.6625719666481018,-2.4369543313980104,6.186371749639511,0.2,0.0003,80,0.0092764925,0.0751953125,3.2943661212921143
14,15.15,1.78906297,10,345,5120,-0.02127653348725289,0.5833995342254639,-2.4363605707883833,13.0657468020916,0.2,0.0003,90,0.01221303,0.0796875,3.4591970443725586
14,14.48,1.6234559799999997,11,385,5632,-0.006780468911165372,0.11038351058959961,-2.436885818839073,20.92154724597931,0.2,0.0003,100,0.0049167546,0.0064453125,7.376587390899658
14,14.98,0.7319330199999999,12,430,6144,-0.010115530627081171,-0.043202996253967285,-2.430408176779747,16.91852068901062,0.2,0.0003,110,0.0059905034,0.011328125,8.4595308303833
14,14.1,1.07415965,13,470,6656,-0.010254481283482164,0.2544574737548828,-2.425888779759407,23.373825752735137,0.2,0.0003,120,0.006233518,0.03125,11.75518798828125
14,15.32,0.06251173000000007,14,507,7168,-0.008384144149022176,-0.06484091281890869,-2.4285452514886856,19.103056561946868,0.2,0.0003,130,0.0042032525,0.0076171875,5.0788445472717285
14,16.47,-0.14686730999999992,15,546,7680,-0.009580530051607639,0.08634871244430542,-2.437072363495827,20.605948281288146,0.2,0.0003,140,0.0058295825,0.0228515625,8.636367797851562
14,16.91,-0.21019907000000007,16,583,8192,-0.011857274454087019,0.11971062421798706,-2.4407268553972243,22.226767945289613,0.2,0.0003,150,0.0075280345,0.0166015625,9.140968322753906
14,18.04,-0.4398635000000002,17,609,8704,-0.0156536306720227,0.42228347063064575,-2.433455082774162,14.79603397846222,0.2,0.0003,160,0.009991372,0.052734375,6.783058166503906
14,20.82,-1.4120645100000002,18,633,9216,-0.010228245286270976,0.27775007486343384,-2.434185838699341,17.434389877319337,0.2,0.0003,170,0.006470513,0.008203125,6.378061294555664
14,20.0,-0.43329905999999996,19,670,9728,-0.017369456181768328,0.37839823961257935,-2.4511129945516585,13.266497278213501,0.2,0.0003,180,0.011278981,0.0759765625,5.732949733734131
14,20.57,-0.7139638799999998,20,707,10240,-0.015243715274846182,0.20183712244033813,-2.434819260239601,22.498812747001647,0.2,0.0003,190,0.008203718,0.043359375,6.627193927764893
14,21.64,-0.8894935899999996,21,730,10752,-0.014334580558352173,0.0633745789527893,-2.438936749100685,16.491144382953642,0.2,0.0003,200,0.007873096,0.0296875,6.4452643394470215
14,18.07,0.7446846900000001,22,773,11264,-0.014994885650230572,0.07189565896987915,-2.4199530690908433,7.979370114207268,0.2,0.0003,210,0.011520775,0.0798828125,3.8802871704101562
14,19.29,0.16926145999999986,23,806,11776,-0.01817113660508767,0.32223498821258545,-2.3930283427238463,14.063415026664734,0.2,0.0003,220,0.011713747,0.0916015625,5.21858024597168
14,17.72,0.6832085300000001,24,842,12288,-0.016100551938870923,0.38725656270980835,-2.4023479133844376,14.373855924606323,0.2,0.0003,230,0.0096613895,0.0611328125,5.829226016998291
14,17.55,-0.02136129999999998,25,880,12800,-0.015162155090365559,0.014551997184753418,-2.4036066442728043,16.344408559799195,0.2,0.0003,240,0.011446586,0.04609375,8.148889541625977
14,20.12,-1.2500862499999998,26,901,13312,-0.014203866751631721,-0.0009262561798095703,-2.3944215059280394,24.27237458229065,0.2,0.0003,250,0.009867386,0.0515625,7.6505231857299805
14,18.33,-0.36054751999999995,27,943,13824,-0.01868532199296169,0.0008688569068908691,-2.384900826215744,11.998234355449677,0.2,0.0003,260,0.01123186,0.0630859375,5.868255138397217
14,16.54,0.9067991000000001,28,999,14336,-0.010276660358067602,0.3217551112174988,-2.3687806576490402,20.86769171953201,0.2,0.0003,270,0.0058295443,0.0173828125,9.65017318725586
14,14.18,1.6598033100000003,29,1030,14848,-0.016905271427822298,0.19658052921295166,-2.3186979055404664,25.256687259674074,0.2,0.0003,280,0.009631676,0.0603515625,12.828296661376953
14,14.93,1.27148361,30,1068,15360,-0.008937503164634108,0.2705351710319519,-2.364916753768921,19.655132126808166,0.2,0.0003,290,0.005122483,0.0185546875,8.07433795928955
