#{"t_start": 1785386011.7884395, "env_id": "None"}
r,l,t
1.10532,2,2.76683
4.754024,8,8.180607
6.029755,5,9.454175
7.006343,4,10.718646
-16.099391,60,25.738962
3.066262,6,27.081255
7.165674,3,29.579932
3.26532,3,30.694919
5.010784,4,33.037592
-2.012691,52,45.883016
3.600044,14,48.528928
8.478958,5,50.877279
3.636264,20,53.728864
-15.824759,60,65.784546
1.50332,29,72.095772
6.178729,6,73.458824
3.119646,14,77.25455
-12.860954,60,86.995082
-20.131115,60,102.003515
8.049671,2,103.167066
-18.893475,60,111.631304
-13.848633,60,124.034952
7.072547,3,125.16242
7.719083,5,126.419145
-0.937676,17,130.879727
7.626794,23,137.235121
7.808284,3,138.376089
5.410997,13,142.106914
9.029027,3,143.29341
-22.908501,60,155.1407
6.255301,2,156.370634
4.017877,7,157.723535
-0.239187,7,161.241677
7.000022,4,162.552757
-16.589678,60,183.830917
9.209556,8,186.3158
2.945842,30,191.319363
7.55274,24,195.424343
8.189557,6,199.757782
1.179125,7,201.860421
2.800123,9,204.490821
3.948081,1,205.657387
-4.541738,29,213.024585
4.244027,5,214.259565
7.18248,6,216.574751
-20.249427,60,228.220425
-13.805705,60,244.534355
5.253656,4,247.079708
7.604337,4,249.475668
2.60145,12,252.146994
3.868998,12,253.660588
2.967972,6,256.816443
6.766123,2,258.016731
7.823632,2,259.185043
6.694528,1,260.221553
7.081917,1,261.307857
3.317883,3,264.315924
3.574631,14,265.937722
5.50617,3,267.82124
5.077784,7,269.16809
5.099279,5,270.470331
1.059059,6,272.553566
-15.419047,60,294.918236
7.065225,3,298.059529
4.973465,5,300.354071
2.961126,11,304.112096
6.795622,4,306.091955
7.24966,4,307.431761
5.599004,2,308.531003
-12.199165,60,321.332977
-39.734532,60,344.935612
6.367964,4,347.963643
-4.451475,38,356.883465
-22.550139,60,373.216943
4.887548,2,374.414356
8.551309,1,375.501503
7.51272,1,376.528135
5.159454,3,378.089625
5.472985,7,380.625623
-0.566497,15,387.192195
-7.774448,39,395.981596
0.937707,2,397.15604
4.369944,10,401.444143
5.608444,9,406.786622
-23.688925,60,426.683505
8.548008,1,427.875267
8.615055,2,428.945049
6.076691,18,432.537809
5.804805,2,433.74513
5.067212,2,436.033597
2.7904,3,437.964955
6.67313,14,443.695111
-25.645856,60,458.852407
3.303316,3,460.053518
5.698601,6,462.350109
1.431906,6,463.648908
7.947881,2,464.835514
-9.488242,60,479.133878
11.158253,2,481.373323
5.66093,9,482.7201
3.607324,3,485.101286
7.928657,2,486.273704
-21.728338,60,503.638311
4.460176,21,510.579941
-16.62962,60,525.275905
7.361667,4,528.577195
-0.900719,11,533.230276
7.405073,3,534.443754
-20.973935,60,553.482176
5.925139,3,554.750285
-21.605003,60,567.575981
4.299222,5,570.627846
9.058482,3,571.723493
2.483443,4,574.059571
6.113855,4,575.278481
-14.094677,60,587.423654
2.493452,13,589.599543
-17.896174,60,600.972381
8.692712,3,603.276759
6.840645,8,605.601086
7.945658,2,606.781165
-18.707608,60,614.142205
-21.033831,60,627.032556
7.518759,3,628.384822
7.488547,5,630.800003
0.179806,11,634.005949
2.280466,2,635.255559
4.883901,4,636.413778
-13.235343,60,649.491928
4.416281,22,658.54987
8.941342,5,659.84901
9.352105,1,661.707603
3.841094,3,664.228649
-14.375387,60,682.052584
7.362592,11,684.606089
-18.431672,60,695.642717
4.753933,1,696.736055
2.51227,8,701.053159
-10.961148,60,715.861078
-14.339091,60,727.477687
-16.741058,46,740.784741
5.32863,1,742.689511
-11.3561,23,749.026305
4.160404,9,750.471865
2.937554,2,751.658401
3.78937,7,752.907701
7.266784,9,755.343786
-0.227785,16,761.436792
6.89984,1,763.220044
1.53771,6,764.495942
-16.663808,60,779.435395
8.269962,1,780.587317
7.285438,4,782.806772
9.235934,2,783.977471
8.610036,4,785.167629
4.576324,11,789.496448
7.795156,6,790.782497
-10.878012,60,803.230595
5.253113,3,804.390116
7.777738,2,805.530903
3.933991,11,807.758719
3.180666,6,809.120563
6.438713,7,811.500355
-0.48941,11,812.909384
2.638428,2,814.016491
-17.178528,60,835.817231
-12.41382,60,849.724016
5.797047,2,852.74052
5.296872,1,853.886169
-32.442189,48,867.509694
7.897623,1,868.680493
8.617681,2,869.770064
2.83444,5,871.067548
5.658702,3,872.24421
-32.747176,60,882.589583
-21.215235,60,890.16726
5.517579,4,891.464456
-19.933605,60,903.274451
8.25923,1,904.359137
8.385654,2,906.674325
4.473196,32,917.81649
8.866441,2,919.085715
7.248151,6,923.296416
9.224761,3,926.695053
-9.575323,60,939.14997
7.454357,4,940.346598
5.768496,25,951.105185
4.702714,2,953.411541
8.397505,7,955.831663
8.392018,2,957.063484
4.322521,1,958.097631
7.41327,1,959.20476
2.526576,1,960.317246
5.464612,7,962.8691
1.12836,2,965.079557
2.915308,6,967.222362
7.291466,2,968.432935
7.637283,5,970.823796
2.52204,5,973.90381
7.452135,2,975.033633
5.645292,2,977.369939
9.304744,1,978.616096
-2.212126,14,980.268297
8.144503,6,982.675575
6.335165,5,985.127868
7.085541,2,987.432258
1.162153,2,989.307894
-16.029938,60,1007.421602
2.611462,26,1012.886145
3.652899,8,1014.281307
3.948133,23,1019.290199
-20.377518,60,1033.912784
6.485129,4,1035.009584
5.326308,4,1036.153275
7.995728,4,1037.284367
8.804184,1,1038.481593
0.213431,2,1039.646971
2.058928,3,1040.894094
-16.728218,60,1058.228843
6.333471,15,1059.885782
-0.072948,9,1061.2621
4.777345,4,1066.453082
6.617443,3,1067.698062
