#{"t_start": 1785386011.7944376, "env_id": "None"}
r,l,t
-11.482979,60,20.515082
6.841322,14,23.144064
8.563251,3,24.428923
-9.405832,60,42.845334
-19.204857,60,55.321823
-13.717074,60,69.158113
2.954909,33,74.759687
5.114885,1,75.949535
4.344718,9,79.588427
-14.456466,60,88.193801
1.64236,39,99.235269
-10.215848,60,107.955349
-15.525732,60,119.187784
5.741077,3,121.423417
4.585227,10,122.839538
6.139607,32,132.152743
5.284841,1,133.263389
5.910875,29,139.627764
10.296648,2,140.807379
5.327319,19,144.802462
-16.711347,60,159.979071
4.965713,10,163.623746
2.330576,4,164.837981
-15.341215,60,185.022321
2.520895,23,188.882004
-3.100778,24,192.87476
2.304137,15,198.616349
4.982252,1,199.742787
5.941884,10,203.037315
8.030315,15,207.117526
8.741229,3,209.050507
8.192901,6,210.306331
3.444394,4,211.56928
-9.475315,60,224.370891
3.634815,20,229.261771
-15.936913,60,245.767692
-18.993773,60,265.923739
-13.451722,60,285.664293
8.675119,1,287.577187
8.328846,6,288.919821
8.097406,3,290.082608
4.644226,10,293.730273
6.860454,2,296.068845
5.641078,4,299.22469
-15.254448,60,314.027114
4.563268,3,315.200281
6.385358,4,316.387069
7.936175,4,317.599119
5.036469,7,318.975923
7.284303,1,320.107384
5.353752,6,323.188283
-33.01339,60,346.743169
-2.491656,23,350.79593
5.212168,3,352.011434
4.970765,2,353.190995
-11.3182,60,368.893237
-29.605296,60,390.178359
-10.579913,28,399.419929
3.60779,8,404.349102
9.165572,1,405.420776
0.093647,21,410.215523
5.331144,13,417.371483
7.78623,2,418.546473
7.041016,1,420.356153
-27.643698,60,440.379818
-3.150593,18,447.555607
-7.557758,60,461.289006
-17.404735,60,476.634213
1.903051,7,477.947861
5.990852,3,480.238564
-2.070919,12,483.868643
4.007174,10,488.730876
6.340362,1,489.807818
2.529821,6,491.034215
5.720778,3,492.200495
5.6331,9,494.837899
6.17077,1,495.930953
-26.77766,60,512.988997
3.264956,1,514.088367
2.487677,2,515.316641
0.488165,16,516.98745
8.467388,1,518.124727
6.379665,15,520.766856
2.123782,6,523.789501
-17.62743,60,540.832547
-2.485803,23,550.831912
-26.339384,60,559.870256
7.725214,2,561.004198
2.63113,9,567.570981
2.538445,1,569.429739
-11.126915,60,584.715571
5.261019,2,585.853281
3.35504,13,587.425666
5.428227,16,590.818738
-16.551644,58,602.138274
5.779329,6,604.395797
5.624374,9,607.951887
-21.182509,60,615.329271
5.549827,1,616.463851
-13.740113,60,629.512596
8.434704,5,631.848191
-14.73636,60,645.571238
0.798163,18,650.639034
3.277589,2,651.741225
5.803328,1,652.910548
8.084519,5,655.204706
-37.421828,60,674.070708
1.198967,1,675.892742
-15.04901,60,688.953737
-13.744755,60,708.115527
-9.5465,60,721.785291
-11.695095,60,729.349329
6.433642,5,731.430045
8.037053,3,733.708668
5.914482,5,735.017615
9.76988,1,736.161532
6.185849,2,737.385811
-15.490847,60,754.223162
7.305002,5,756.58346
7.044319,12,761.425797
3.955298,13,766.859828
5.163831,11,770.553353
4.831224,10,771.989943
-0.919434,7,774.140332
4.254006,3,775.31144
7.115949,5,776.597461
8.434974,12,778.1288
-29.085628,60,796.952305
9.902185,1,798.087575
-23.40172,60,810.382978
0.109499,20,818.138216
6.216078,3,820.168546
-2.552466,15,825.844218
0.395838,7,827.185358
2.731455,4,828.551784
-0.946787,13,832.2184
5.701608,14,836.939437
-24.096125,60,851.610586
8.484346,8,855.193778
2.517045,18,862.505117
1.053085,4,863.678758
1.811902,8,866.073757
-29.316258,60,878.840119
-2.665363,15,881.26502
-15.309203,60,887.642748
2.416538,6,888.980725
7.367547,26,894.228856
-7.033554,60,912.693435
-8.001387,19,920.221678
7.887341,2,921.283767
8.763455,9,929.047645
-34.150931,60,940.335671
9.411811,4,942.28888
3.223559,11,944.54513
5.081855,1,945.696475
8.570166,1,946.915435
-12.246256,40,969.65058
8.158413,6,971.8824
-1.847283,34,986.275809
-26.264444,60,1005.455206
2.281579,6,1008.66656
0.637835,16,1010.412302
5.826893,1,1011.607148
-36.762379,60,1027.402496
-12.604976,60,1042.162977
1.437988,8,1043.634417
6.06811,6,1047.084921
7.140043,5,1049.495376
-21.185671,60,1061.251101
9.87565,1,1063.137485
6.909286,1,1064.257473
