r,l,t,success,freeze_attempted,d_m,alpha_deg,cum_timesteps,d_mm
0.715669,60,5.950208,False,True,0.0568984875179299,80.60805053880631,60,56.8984875179299
-7.286464,60,6.338081,False,True,0.0758889534442397,89.95360353012593,120,75.88895344423969
1.856973,60,6.364373,False,True,0.0169191949348984,89.017118630719,180,16.9191949348984
-10.385299,60,7.079989,False,True,0.1163227439720782,87.33030435090015,240,116.3227439720782
-9.836648,60,11.557018,False,True,0.1012968080338797,77.43178143780257,300,101.29680803387971
-1.374587,60,11.962595,False,True,0.0584835447504333,84.7957693025928,360,58.483544750433296
18.040703,60,11.979193,False,True,0.0030969071537021,81.4206941910041,420,3.0969071537021
-8.9331,60,12.700964,False,True,0.0905719716578814,85.82839917762105,480,90.5719716578814
5.921316,60,16.373221,False,True,0.0195553985436288,82.60164579038516,540,19.5553985436288
10.773209,60,16.770171,False,True,0.0359993585672308,88.3148548291058,600,35.9993585672308
-6.770118,60,16.797056,False,True,0.0940362415538509,79.44414512893682,660,94.0362415538509
-2.144031,60,17.51772,False,True,0.0529754222996054,77.7803406447166,720,52.9754222996054
10.753541,60,20.096611,False,True,0.0164320721666539,87.8655819662552,780,16.432072166653903
34.743676,60,20.488456,False,True,0.0002646992450966,82.68862512517168,840,0.2646992450966
42.696398,60,20.520447,False,True,0.005554238534764,75.15997369492207,900,5.554238534764
8.028201,60,21.226914,False,True,0.0157868396654087,84.1935951647462,960,15.786839665408701
-7.925791,60,24.147874,False,True,0.1433875382497158,83.61417763579317,1020,143.38753824971582
-4.254577,60,24.546828,False,True,0.0675694240167105,79.6499398227915,1080,67.5694240167105
0.536826,60,24.57471,False,True,0.0411408772294572,74.53002334089346,1140,41.1408772294572
-6.680417,60,25.2837,False,True,0.0773016702020546,81.31065574146903,1200,77.3016702020546
-9.447485,60,27.1734,False,True,0.0870688917326466,83.8349098399794,1260,87.0688917326466
10.552019,60,27.568824,False,True,0.0111547839833352,76.52171183443694,1320,11.1547839833352
-5.255851,60,27.603687,False,True,0.0577877034525037,73.66713535764252,1380,57.7877034525037
12.642215,60,28.307094,False,True,0.0163821570589148,78.8289846780704,1440,16.382157058914803
14.911372,60,31.044694,False,True,0.0304524079120202,87.41065269969646,1500,30.4524079120202
58.244019,60,31.445873,False,True,0.0045476925728317,77.41132252287419,1560,4.5476925728317
-6.501031,60,31.473756,False,True,0.0797126658514859,71.49696640687948,1620,79.7126658514859
47.481892,60,32.177562,False,True,0.001787241204873,68.29353365492491,1680,1.787241204873
-1.443125,60,34.148742,False,True,0.052371681076836,87.18270485722554,1740,52.371681076836
-11.582013,60,34.546699,False,True,0.1065519711948105,86.05773111283408,1800,106.55197119481049
21.95284,60,34.574581,False,True,0.019622844144908,85.2011453229057,1860,19.622844144908
-12.162873,60,35.277289,False,True,0.1281526360997411,73.9276511746489,1920,128.1526360997411
-15.582391,60,38.056881,False,True,0.1576582492627756,85.08589522280046,1980,157.6582492627756
97.361343,60,38.455837,False,True,0.0016005353196748,77.52193006075296,2040,1.6005353196748
-4.672666,60,38.480095,False,True,0.0646978122291151,89.38332541255238,2100,64.6978122291151
7.858302,60,39.184016,False,True,0.0396541683308375,73.42208375279957,2160,39.6541683308375
-11.599024,60,41.043334,False,True,0.0878066185350665,64.9108292920363,2220,87.80661853506649
-10.590519,60,41.439297,False,True,0.1369865732712672,78.20488165158282,2280,136.9865732712672
36.584463,60,41.466177,False,True,2.405456370528289e-05,72.53732289573917,2340,0.02405456370528289
-7.579801,60,42.171648,False,True,0.0754281922326988,84.7083182944634,2400,75.42819223269879
53.761404,60,44.964994,False,True,0.0158852633596899,82.4221565495377,2460,15.8852633596899
8.731484,60,45.364944,False,True,0.0215575509795465,69.58930139580313,2520,21.5575509795465
2.487085,60,45.396733,False,True,0.0482358355331944,89.91964422366624,2580,48.235835533194404
42.064145,60,46.097301,False,True,0.024006085111465,72.72853322428361,2640,24.006085111465
-6.742042,60,48.040266,False,True,0.0609362185872286,67.17915819120888,2700,60.9362185872286
24.489112,60,48.438978,False,True,0.0343270165174501,76.77143331321632,2760,34.3270165174501
-9.298468,60,48.467438,False,True,0.0993504532354925,70.37912280239821,2820,99.35045323549251
32.52056,60,49.172572,False,True,0.0015395922793878,68.80783415806444,2880,1.5395922793878
-2.879165,60,52.271756,False,True,0.0516703599993745,82.03600763758634,2940,51.6703599993745
-16.047623,60,52.670717,False,True,0.1210187566056037,87.34059276714682,3000,121.0187566056037
-17.687547,60,52.698599,False,True,0.1361330701858462,66.0718117947371,3060,136.1330701858462
65.438418,60,53.407058,False,True,0.0140711040466578,85.30664099545008,3120,14.0711040466578
43.132101,60,55.422419,False,True,0.0026493448890109,88.8747398723262,3180,2.6493448890109
0.560478,60,55.819381,False,True,0.056222660889239,82.76764640286281,3240,56.222660889239
24.645078,60,55.847263,False,True,0.0297149603122518,54.56014256265728,3300,29.7149603122518
-10.951046,60,56.555728,False,True,0.0874673495007675,89.32048555966091,3360,87.4673495007675
5.46233,60,59.346246,False,True,0.0626439212762265,70.26238497189989,3420,62.64392127622651
130.568308,60,59.738629,False,True,0.0034302355794508,85.50615397332251,3480,3.4302355794508
-12.485667,60,59.772085,False,True,0.1010208656565278,77.71642361884513,3540,101.0208656565278
-10.366646,60,60.478552,False,True,0.1024345925561907,88.7937037775719,3600,102.4345925561907
29.057672,60,62.390445,False,True,0.0267585143499034,76.04515261465967,3660,26.758514349903397
7.323324,60,62.79617,False,True,0.0446504126539414,66.88647249762371,3720,44.6504126539414
-15.032578,60,62.824052,False,True,0.1204994865867285,84.82355893227711,3780,120.49948658672851
18.351021,60,63.531574,False,True,0.0349576333387817,80.20555696997803,3840,34.9576333387817
-2.262041,60,65.385341,False,True,0.0662182417308156,71.97720491851213,3900,66.2182417308156
-8.254566,60,65.785873,False,True,0.0770531989894258,89.87978570632022,3960,77.0531989894258
-7.041818,60,65.811181,False,True,0.0727674128206139,85.97620759661945,4020,72.7674128206139
76.271674,60,66.520222,False,True,0.0079548565358929,68.21463695681416,4080,7.954856535892899
-7.65074,60,69.28473,False,True,0.0648697717356438,83.68944261168558,4140,64.86977173564381
96.300477,60,69.678843,False,True,0.0052503342774755,78.41769325784989,4200,5.2503342774755
51.746828,60,69.705727,False,True,0.0194462398702121,86.94509458052529,4260,19.4462398702121
6.433341,60,70.415744,False,True,0.0488752252160057,84.31005321520692,4320,48.8752252160057
-12.364787,60,72.272881,False,True,0.0889252279661498,74.58384269082646,4380,88.92522796614979
-12.250514,60,72.6663,False,True,0.1364498169216567,83.6751548506181,4440,136.4498169216567
11.524939,60,72.69872,False,True,0.0485215859243514,86.06024366614736,4500,48.5215859243514
50.419937,60,73.401645,False,True,0.0185405846020224,76.90197195382704,4560,18.5405846020224
68.242397,60,76.2632,False,True,0.022545802177707,89.93538636122102,4620,22.545802177707
65.951758,60,76.669229,False,True,0.0082662988626118,89.90059917935989,4680,8.2662988626118
6.665753,60,76.688039,False,True,0.0590159320547699,82.04631782787416,4740,59.0159320547699
18.654375,60,77.397029,False,True,0.0372621860825266,83.49417850091761,4800,37.2621860825266
-23.531583,60,79.461041,False,True,0.1091351186426936,89.64867247261427,4860,109.1351186426936
-19.47092,60,79.857003,False,True,0.1316465760887445,79.76732479421025,4920,131.6465760887445
128.715537,60,79.882335,False,True,0.0136823944720609,73.86718683577486,4980,13.6823944720609
-17.643704,60,80.587804,False,True,0.0992306227475558,74.74946896830319,5040,99.2306227475558
40.643577,60,83.481812,False,True,0.0262493561157845,79.97143061492511,5100,26.2493561157845
98.255776,60,83.887483,False,True,0.0018622332306014,69.74704750546259,5160,1.8622332306014
12.592973,60,83.91422,False,True,0.0519275707434282,84.48350661304083,5220,51.9275707434282
11.986886,60,84.616112,False,True,0.050153101047114,85.25994331177314,5280,50.153101047114
-20.860501,60,86.496899,False,True,0.101988546508478,85.4968075817448,5340,101.988546508478
0.2654,60,86.894856,False,True,0.0475945513191938,80.80348264316412,5400,47.594551319193805
25.345404,60,86.924285,False,True,0.0336127596818838,79.41795237747098,5460,33.6127596818838
2.401947,60,87.62617,False,True,0.0564720868130687,81.72095445118431,5520,56.4720868130687
-15.533649,60,90.459932,False,True,0.0941309496574282,85.93400043788245,5580,94.1309496574282
68.301209,60,90.855894,False,True,0.02080745962832,86.11476091043,5640,20.80745962832
-18.653091,60,90.877858,False,True,0.1045088256401578,86.15550785987624,5700,104.5088256401578
5.447111,60,91.589178,False,True,0.0518207434115299,77.83039748713513,5760,51.820743411529904
-8.035007,60,93.526122,False,True,0.0663131203933664,70.01009771368935,5820,66.3131203933664
28.753844,60,93.926132,False,True,0.0468276457973742,59.5133272532896,5880,46.8276457973742
70.018918,60,93.948423,False,True,0.0184523053472466,80.61390132172919,5940,18.4523053472466
127.279023,60,94.65589,False,True,0.0053574311532046,87.75367998960176,6000,5.3574311532046
-11.99974,60,97.338956,False,True,0.0867256536591002,86.60068942931788,6060,86.7256536591002
-10.531208,60,97.73289,False,True,0.0832413804459363,82.81602420833664,6120,83.2413804459363
12.87324,60,97.754529,False,True,0.0454539550502798,87.88879109116651,6180,45.453955050279795
-6.658356,60,98.460996,False,True,0.0707014610628141,76.25061026626364,6240,70.70146106281409
6.395005,60,100.309589,False,True,0.0539377902333261,79.75396298983857,6300,53.9377902333261
-27.456239,60,100.71369,False,True,0.1460943659020118,77.05135897545941,6360,146.09436590201182
7.127522,60,100.738572,False,True,0.0445687721637247,70.82612963360995,6420,44.5687721637247
56.355535,60,101.441895,False,True,0.0254457557671892,71.70142949109798,6480,25.4457557671892
26.273079,60,104.205837,False,True,0.0415183028094254,88.87234927462673,6540,41.5183028094254
-10.592428,60,104.601775,False,True,0.0792171431553048,84.83439859953455,6600,79.2171431553048
15.874436,60,104.633679,False,True,0.0302013949374328,88.86946810209878,6660,30.201394937432802
54.60637,60,105.342144,False,True,0.030173417628285,86.15657038146244,6720,30.173417628285
26.593338,60,107.291687,False,True,0.0359517068397696,84.39269390214628,6780,35.9517068397696
13.089864,60,107.700128,False,True,0.0544118525151931,84.81758509370586,6840,54.4118525151931
76.915069,60,107.727015,False,True,0.0216670884595973,83.80987597859577,6900,21.6670884595973
80.820311,60,108.42599,False,True,0.0127002333130674,87.43136925367008,6960,12.7002333130674
6.37238,60,111.288578,False,True,0.0423296776729559,87.12878783449422,7020,42.3296776729559
-7.853897,60,111.681951,False,True,0.0713151939240617,74.92253548543819,7080,71.3151939240617
-20.306011,60,111.709833,False,True,0.1624769908738522,72.7072458965202,7140,162.4769908738522
80.094479,60,112.4163,False,True,6.532019056681299e-05,89.7487798483624,7200,0.06532019056681299
3.777173,60,115.189294,False,True,0.0538040796180501,84.47832527779063,7260,53.8040796180501
47.011942,60,115.575653,False,True,0.0263665756212682,65.14910894367739,7320,26.3665756212682
28.318522,60,115.60456,False,True,0.0460832369951479,73.49605673648745,7380,46.0832369951479
-11.521402,60,116.311027,False,True,0.0751933243542988,81.7726621096872,7440,75.19332435429881
30.712036,60,119.376698,False,True,0.0172775459972351,83.85019034207937,7500,17.277545997235098
92.48925,60,119.78026,False,True,0.0136178718884545,86.92713063894915,7560,13.617871888454498
-17.862972,60,119.806117,False,True,0.1049114184642927,75.98840408604525,7620,104.9114184642927
