#{"t_start": 1785179567.9061427, "env_id": "None"}
r,l,t,success,freeze_attempted,d_m,alpha_deg
-6.350746,60,8.110187,False,True,0.07588895344423977,89.95360353012593
-6.584427,60,10.973566,False,True,0.05848354475043331,84.7957693025928
-6.587822,60,14.588801,False,True,0.034970203931613944,89.95900083201695
-7.289255,60,17.410504,False,True,0.005346781189089165,88.13920420800522
-6.371467,60,21.170794,False,True,0.05912969880011508,78.78491473583247
-7.085921,60,24.160461,False,True,0.013508180098349002,79.8540796828243
-7.234015,60,27.719171,False,True,0.01274982011830578,84.75858541855665
-6.213379,60,30.562473,False,True,0.10401200891887266,88.8150683176394
-7.211044,60,34.230419,False,True,0.008917639917513038,85.7275827231931
-6.076623,60,38.263491,False,True,0.14301514941600954,80.38558989048543
-6.440995,60,43.422647,False,True,0.020265450932267278,75.71690779691325
-6.522867,60,47.047209,False,True,0.033297368706629235,83.46766192653739
-6.071254,60,51.050532,False,True,0.11360588422475522,88.19331715441872
-6.346077,60,53.934753,False,True,0.0595332710604241,76.93610388387548
-7.304419,60,57.376598,False,True,0.004629247031737942,83.51782451910182
-6.146293,60,60.210647,False,True,0.028624329387548178,85.98123859281176
-6.330213,60,63.007012,False,True,0.09178772276917768,75.45506172335317
-6.971814,60,66.578373,False,True,0.00041834719153753877,82.48355889971738
-6.076131,60,69.408678,False,True,0.11887102049078879,83.47863175778966
-7.252895,60,72.930092,False,True,0.04053023104078013,82.22327888863049
-6.065582,60,75.744737,False,True,0.10407827376214392,83.42162761388579
-6.845415,60,79.409119,False,True,0.0190782652310831,86.43263373741875
-6.061392,60,82.135905,False,True,0.028989050630834845,89.79682575635046
-7.49649,60,85.657615,False,True,0.009150209906599538,83.1412843688771
-6.415985,60,88.514962,False,True,0.017462899217740673,79.28442911359042
-6.426695,60,92.035007,False,True,0.06868404258004013,88.40158695163956
-6.041793,60,94.872819,False,True,0.13205837301054385,87.27431089186949
-6.16994,60,98.390126,False,True,0.07010987840834387,87.62973714598604
-6.387443,60,101.192959,False,True,0.02557491659030845,84.95723942374892
-6.263566,60,104.694394,False,True,0.08218112140026783,84.8608037289447
-6.312142,60,107.489227,False,True,0.011724028071639084,88.58722283569503
-6.507791,60,110.292189,False,True,0.017001404429080255,82.72013786688697
-6.794559,60,113.961827,False,True,0.019387610589974846,83.91319634431618
-6.689937,60,116.875069,False,True,0.04299636991277535,83.39073973259799
-7.084232,60,120.496722,False,True,0.028680416714554405,79.28927365155397
-5.952803,60,123.285598,False,True,0.018731391570247898,87.00026372743652
-6.383905,60,126.862761,False,True,0.015187532334910556,81.09081722471338
-7.030101,60,129.71458,False,True,0.010760665855259616,80.31706263307667
-5.883422,60,133.261925,False,True,0.020848747845856955,81.11299019412407
-6.000948,60,136.10748,False,True,0.05584579208158397,84.89572915257834
-7.203236,60,139.724768,False,True,0.025135053910978568,84.58238614532289
-6.202454,60,142.544022,False,True,0.009680992323050036,81.53562804256966
-6.026738,60,146.114352,False,True,0.1035262701214475,89.17018515404268
-6.196048,60,148.910353,False,True,0.041503578556494294,88.12850381928382
-6.999585,60,152.445402,False,True,0.014927229358985314,86.7006819180715
-5.835933,60,155.32721,False,True,0.06962826466144904,79.50249407070683
-7.471086,60,158.948833,False,True,0.05440446579843319,83.8890146034088
-6.03743,60,161.742708,False,True,0.09883897139962443,82.04871803776285
-6.341086,60,164.569584,False,True,0.04966648552926192,85.1852413897602
-5.98917,60,168.109489,False,True,0.08448103651917348,80.64546474206179
-6.98042,60,170.962512,False,True,0.06622222311928286,81.41123916578364
-6.257546,60,174.51335,False,True,0.005955074550053084,85.6756253313486
-6.438065,60,177.323742,False,True,0.020542078394016883,87.61627365930626
-6.479198,60,180.862314,False,True,0.004714161226286682,80.71763740162862
-6.405403,60,183.659575,False,True,0.037087605181664984,88.64945927752782
-6.196004,60,187.17837,False,True,0.03930186777813885,85.30077959947684
-6.141797,60,189.954454,False,True,0.06799638184397576,89.53638497634844
-5.924041,60,193.475274,False,True,0.024057369663774798,87.00022397050118
-6.12105,60,196.362192,False,True,0.0857005028702292,85.53102209343108
-5.713154,60,200.023601,False,True,0.045684664160703464,78.92594042580356
-6.622083,60,202.824644,False,True,0.021014708692035845,73.00270286822261
-6.232193,60,206.328371,False,True,0.06436522487787141,89.70396096771213
-6.96486,60,209.175516,False,True,0.022143000248402364,87.67083788966573
-6.781659,60,211.962615,False,True,0.004034458584128566,73.26502681792917
-6.382176,60,215.545408,False,True,0.06654643136190842,87.69325548542984
-5.898433,60,218.564216,False,True,0.0917243490451766,72.05482740222196
-7.4702,60,222.323714,False,True,0.038346555429841486,86.43428670787188
-6.682503,60,225.100046,False,True,0.007946923309049421,82.94706094866379
-6.259415,60,228.68381,False,True,0.019762387744445414,88.14878114150822
-6.231398,60,231.505629,False,True,0.03476152177792209,84.25074894429784
-6.14847,60,234.977577,False,True,0.05293271560175264,87.15879376077127
-7.215856,60,237.846802,False,True,0.028883092783472848,79.76618161572388
-6.496032,60,241.342842,False,True,0.042564369539432295,86.7812714861285
-6.095455,60,244.124301,False,True,0.06214957213997703,82.24624762362656
-6.292992,60,247.63474,False,True,0.03802792322866948,89.44134587485719
