#{"t_start": 1785394176.7869391, "env_id": "None"}
r,l,t
0.324807,12,1.34598
-1.01386,46,3.502215
8.222979,4,4.762794
7.114071,4,6.012294
7.786715,8,7.267128
3.74149,6,8.536297
-15.000145,60,10.905968
3.060956,26,12.610519
1.764188,2,13.800689
5.904283,5,14.94372
9.295216,4,16.068415
1.081148,16,17.517421
3.494391,12,18.796309
6.082629,22,20.283415
3.686479,3,21.539207
-19.359685,60,23.934843
-0.684965,13,25.325809
1.868382,8,26.659333
6.522128,9,27.902492
-6.174704,54,30.137095
2.896439,18,31.62433
-15.861078,60,34.097232
5.983151,1,35.195383
6.70301,15,36.551306
1.709829,12,37.866593
-23.278237,60,40.334331
2.455842,11,41.789507
-15.629338,60,44.219401
8.44216,10,45.503611
3.630832,2,46.634654
0.779598,11,47.960251
3.185489,5,49.133125
3.942382,6,50.414692
-2.16009,7,51.619845
6.432727,1,52.729693
8.226513,3,53.983773
4.65665,20,55.596579
4.403598,7,56.882286
-16.418822,60,59.250191
6.99736,4,60.490412
-16.135642,60,62.917003
4.893617,23,64.663712
5.082297,5,65.914728
4.721552,3,67.107238
6.749491,2,68.190377
-1.724808,17,69.676962
4.540568,2,70.910976
8.346225,2,71.974165
-0.312165,43,73.931648
-13.911892,60,76.41372
5.405443,6,77.711583
-18.810375,60,79.928972
5.306432,2,80.961687
0.901913,42,82.834403
5.986571,2,83.944842
3.672873,2,85.127739
-1.058838,23,86.8138
7.18033,1,87.890683
7.185939,2,88.971899
3.926191,19,90.430906
3.509435,5,91.651211
-17.517275,60,93.923947
-13.16662,60,96.399539
-17.655239,60,98.767174
6.399369,10,100.194992
2.751724,9,101.462565
7.016513,12,102.800072
8.461305,3,104.017783
6.233482,1,105.099818
8.429697,16,106.550108
1.630146,5,107.718745
3.078949,4,108.973566
6.466322,11,110.314108
7.131063,3,111.50505
7.954698,3,112.693718
5.289576,36,114.537263
4.602257,8,115.789256
1.662251,27,117.50064
5.95094,5,118.661942
7.219928,4,119.766875
-18.34436,60,121.992222
2.713227,16,123.50182
7.596538,1,124.579778
6.687294,6,125.634043
4.946922,6,126.927132
5.775558,9,128.186309
7.949681,1,129.29561
6.608368,16,130.773259
6.256487,18,132.288782
8.252163,7,133.505343
8.003964,5,134.747123
5.222745,10,135.979887
1.285576,12,137.406184
7.718937,2,138.477042
6.795342,10,139.707625
3.471651,16,141.178936
5.991932,3,142.45193
7.777275,5,143.652335
2.669383,2,144.821917
7.843453,6,146.04878
-3.135034,14,147.456733
5.352381,2,148.573869
4.254081,5,149.68608
1.457712,1,150.844049
-1.374181,25,152.492382
3.393163,14,153.806721
4.217638,4,155.037563
2.404217,25,156.633205
5.866824,9,157.984815
7.208517,1,159.073111
7.301255,5,160.291595
6.5903,3,161.407222
3.7135,3,162.486785
-29.80174,60,164.840817
-1.929582,26,166.53849
5.878652,12,167.940828
8.237222,2,169.00614
5.045518,5,170.196697
1.811453,5,171.461394
3.592544,6,172.626583
7.317279,7,173.815253
1.624052,2,174.985337
-27.137462,60,177.407539
4.964292,2,178.66156
-20.410171,60,181.143651
3.998473,1,182.367096
-0.252696,23,183.97662
3.391462,2,185.136429
9.296406,1,186.294766
5.21334,5,187.478427
6.509148,2,188.566233
1.573441,4,189.667041
-2.3948,15,191.086012
4.572248,4,192.381633
-4.474417,35,194.257376
8.870556,2,195.501011
5.824444,8,196.759794
7.789738,2,197.900265
7.241053,6,199.039441
3.871098,8,200.336033
6.863414,5,201.54168
7.834437,7,202.813695
-4.429009,42,204.696956
-0.379817,4,205.81225
7.652241,10,207.130933
8.078829,8,208.336843
8.324049,3,209.513797
-14.54341,42,211.445587
3.086976,10,212.728325
6.848893,2,213.817337
-25.986128,60,216.381775
-1.548582,8,217.616388
-3.745763,30,219.435727
-24.3724,60,221.934352
-19.086094,60,224.213377
3.196162,9,225.449447
-26.248556,60,227.763764
4.905762,7,228.979843
-2.01853,28,230.675653
-26.883464,60,232.99422
-11.056458,60,235.345142
-3.460333,27,237.122224
8.97285,6,238.414691
8.767399,1,239.552135
4.944435,16,240.88011
6.121268,4,242.095775
-3.667824,49,244.118906
1.075062,47,246.224391
3.513181,2,247.492341
5.439262,19,248.949941
-17.133548,60,251.267118
4.128556,18,252.841048
