rollout/exploration_rate,time/fps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,train/loss,train/learning_rate,train/n_updates
0.9822666666666665,8,4,8.0,4.860418,6,56,,,
0.9417333333333334,14,8,13.0,3.084421125,13,184,,,
0.9239999999999999,12,12,13.0,2.4194583333333335,18,240,0.2801733911037445,0.001,2
0.9049999999999999,12,16,15.0,1.922175625,24,300,0.28721994161605835,0.001,6
0.8872666666666664,11,20,14.05,2.0912207,30,356,0.05412847176194191,0.001,10
0.8606666666666667,12,24,15.416666666666666,1.1405153749999999,36,440,0.500451922416687,0.001,15
0.8112666666666669,13,28,17.857142857142858,-0.2820187857142859,44,596,0.12573879957199097,0.001,25
0.7935333333333334,12,32,17.818181818181817,-0.21427584848484854,50,652,0.12771397829055786,0.001,28
0.7796000000000001,12,36,18.37837837837838,-0.04164975675675678,55,696,0.25256794691085815,0.001,31
0.7682000000000002,12,40,17.225,0.3082246999999997,59,732,0.24904973804950714,0.001,33
0.7086666666666666,13,44,18.545454545454547,-0.0721935454545457,66,920,0.2272844910621643,0.001,45
0.701066666666667,13,48,18.458333333333332,0.08311537499999999,71,944,0.25311362743377686,0.001,46
0.6250666666666669,14,52,19.903846153846153,-0.2947735192307693,79,1184,0.1475783735513687,0.001,61
0.5959333333333335,14,56,21.732142857142858,-0.838619017857143,85,1276,0.2873917520046234,0.001,67
0.5604666666666666,15,60,21.475409836065573,-0.4280640491803279,92,1388,0.12062474340200424,0.001,74
0.5351333333333335,15,64,21.71875,-0.4448729218750001,96,1468,0.26381006836891174,0.001,79
0.5034666666666665,15,68,21.691176470588236,-0.2810027647058824,102,1568,0.08304757624864578,0.001,85
0.4718000000000002,15,72,22.36111111111111,-0.39788186111111123,108,1668,0.23372036218643188,0.001,92
0.39580000000000015,16,76,24.342105263157894,-1.106560407894737,116,1908,0.2573036849498749,0.001,107
0.32486666666666675,17,80,25.1,-1.318900175,122,2132,0.31481876969337463,0.001,121
0.2843333333333331,17,84,26.141176470588235,-1.5654288588235294,128,2260,0.1707146316766739,0.001,129
0.2159333333333332,18,88,26.71590909090909,-1.7234052727272726,136,2476,0.06697087734937668,0.001,142
0.16146666666666687,18,92,27.619565217391305,-1.9800360869565214,142,2648,0.08113867044448853,0.001,153
0.1196666666666667,18,96,28.354166666666668,-2.1334205520833334,148,2780,0.023315463215112686,0.001,161
0.05,19,100,29.08,-2.28086762,156,3004,0.47507354617118835,0.001,175
0.05,19,104,31.16,-2.8447121200000005,163,3244,0.17370523512363434,0.001,190
0.05,20,108,32.25,-3.05799203,170,3440,0.5338160991668701,0.001,202
0.05,20,112,33.97,-3.9158926899999993,177,3616,0.01074098888784647,0.001,213
0.05,20,116,34.36,-3.9820661900000003,184,3740,0.4112817049026489,0.001,221
0.05,20,120,36.35,-4.43447143,191,3980,0.2054876834154129,0.001,236
0.05,20,124,36.69,-4.33408573,197,4104,0.1463596522808075,0.001,244
0.05,21,128,37.79,-4.26833423,205,4344,0.05427437648177147,0.001,259
0.05,21,132,37.65,-4.146988779999999,210,4456,0.005820152349770069,0.001,266
0.05,21,136,38.49,-4.42588548,216,4592,0.052936386317014694,0.001,274
0.05,20,140,38.99,-4.53608249,224,4708,0.18310819566249847,0.001,282
0.05,20,144,38.36,-4.27331565,228,4724,0.17178238928318024,0.001,283
0.05,20,148,38.88,-4.41324791,234,4836,0.018419520929455757,0.001,290
0.05,20,152,39.21,-4.82190616,241,5068,0.19596761465072632,0.001,304
0.05,20,156,38.14,-4.411416489999999,247,5136,0.03953958675265312,0.001,308
0.05,20,160,38.44,-4.582365329999999,253,5212,0.3279849588871002,0.001,313
0.05,20,164,38.85,-4.709770969999999,259,5376,0.21995754539966583,0.001,323
0.05,20,168,39.15,-4.9044427200000005,265,5452,0.12379394471645355,0.001,328
0.05,20,172,37.92,-4.49868357,268,5460,0.2193519026041031,0.001,329
0.05,20,176,36.15,-3.7689773000000004,274,5560,0.4270741939544678,0.001,335
0.05,20,180,35.58,-3.47149158,280,5620,0.19898653030395508,0.001,339
0.05,20,184,35.14,-3.9652143900000003,287,5852,0.1783391684293747,0.001,353
0.05,20,188,35.6,-4.16057186,293,5976,0.0445033460855484,0.001,361
0.05,20,192,34.92,-3.8592210000000007,299,6108,0.08004401624202728,0.001,369
0.05,20,196,34.92,-4.131895639999999,307,6336,0.08257661014795303,0.001,383
0.05,20,200,34.08,-3.933981749999999,311,6360,0.08974622189998627,0.001,385
0.05,20,204,32.74,-3.5600366300000004,317,6484,0.14261241257190704,0.001,393
0.05,20,208,32.74,-3.5678762300000004,324,6672,0.09531298279762268,0.001,404
0.05,20,212,32.9,-3.08907973,331,6912,0.012521526776254177,0.001,419
0.05,21,216,34.07,-3.3869014199999996,339,7152,0.15677008032798767,0.001,434
0.05,21,220,34.07,-3.36501705,346,7392,0.06952250003814697,0.001,449
0.05,21,224,35.24,-3.65229379,353,7632,0.08110317587852478,0.001,464
0.05,21,228,34.79,-3.5200799899999997,359,7796,0.07245621085166931,0.001,475
0.05,21,232,35.97,-3.9478086900000005,366,8036,0.18978829681873322,0.001,490
0.05,21,236,35.97,-3.896759670000001,373,8172,0.10759495198726654,0.001,498
0.05,22,240,37.15,-4.210781430000001,381,8412,0.06905881315469742,0.001,513
0.05,22,244,38.32,-4.45896558,388,8596,0.1437954157590866,0.001,525
0.05,21,248,38.32,-4.51057681,394,8656,0.047186948359012604,0.001,528
0.05,22,252,37.72,-3.9189241900000003,401,8844,0.38727784156799316,0.001,540
0.05,21,256,38.19,-4.1208111,406,8904,0.042297013103961945,0.001,544
0.05,22,260,38.78,-4.25992518,413,9132,0.060895927250385284,0.001,558
0.05,21,264,38.19,-4.04847389,418,9156,0.15139727294445038,0.001,560
0.05,22,268,39.95,-4.42983954,425,9396,0.04842120781540871,0.001,575
0.05,22,272,40.55,-4.54695527,432,9572,0.07232000678777695,0.001,586
0.05,22,276,41.73,-4.90940017,438,9728,0.06072426587343216,0.001,595
0.05,22,280,43.12,-5.34169515,445,9968,0.07861903309822083,0.001,610
0.05,22,284,43.88,-4.842047789999999,452,10208,0.09898564219474792,0.001,625
0.05,22,288,43.88,-4.71542784,458,10356,0.012638353742659092,0.001,635
0.05,22,292,44.47,-4.921838490000001,465,10576,0.10638795793056488,0.001,648
0.05,22,296,45.06,-4.79560429,472,10816,0.05884205177426338,0.001,663
0.05,22,300,45.26,-4.85483973,477,10932,0.23711265623569489,0.001,671
0.05,22,304,45.42,-4.88291205,483,11060,0.11018972843885422,0.001,679
0.05,22,308,44.24,-4.61746836,488,11096,0.031187810003757477,0.001,681
0.05,22,312,43.65,-4.40902373,494,11300,0.16269804537296295,0.001,694
0.05,23,316,43.65,-4.391484709999999,501,11540,0.10775323212146759,0.001,709
0.05,23,320,43.65,-4.42972593,508,11780,0.10689403116703033,0.001,724
0.05,23,324,43.38,-4.358102560000001,514,11980,0.163241446018219,0.001,736
