#{"t_start": 1785359642.9728966, "env_id": "None"}
r,l,t
5.575223,14,5.102885
-0.628199,6,7.019295
-7.869697,28,13.198604
2.74225,12,17.593594
7.671267,3,18.991942
3.838282,10,22.122337
2.61102,9,27.715554
5.230508,7,29.30437
-18.013741,60,43.083663
2.643634,3,44.481919
4.299806,17,51.025078
-15.467538,60,63.995165
3.870466,6,69.25087
6.921936,2,71.871916
-12.374818,60,79.275088
-12.407819,60,93.89031
-10.531377,60,107.696547
-15.523633,60,115.02094
-16.644145,60,122.814941
4.13309,28,127.091836
-11.239231,60,136.338694
-0.286095,10,138.488697
-8.344169,60,147.278517
-11.319479,60,156.557415
-8.883792,60,163.897363
-9.878125,60,172.733428
-10.122685,60,183.111454
-9.005675,60,190.69794
6.531356,1,191.997868
-7.701387,60,201.354909
-7.109132,60,210.542134
1.234068,1,211.741319
-6.76902,60,222.386217
-47.926757,60,235.424505
3.415219,2,236.700098
-9.801651,60,247.674979
-8.778213,60,260.501122
9.475792,1,261.700864
6.793264,1,262.892413
0.986884,2,264.253733
7.485163,1,265.888553
-2.557663,39,276.395273
-9.171852,60,286.223656
-6.816339,60,296.087993
5.829707,1,297.347168
-36.34646,60,306.09636
-0.58467,5,308.719936
-8.369443,60,319.011954
-7.897617,60,327.519649
-8.079613,60,334.807818
-7.522841,60,341.98584
-8.914455,60,348.969798
-11.875187,60,358.732304
-8.483118,60,365.692099
-5.86273,60,374.680868
-7.466505,60,382.510694
8.276567,1,383.874319
6.493516,1,385.343173
-9.38634,60,397.254525
-9.219631,60,407.948013
-8.910145,60,419.530018
-6.924498,60,426.865648
6.113159,1,428.170093
-7.488588,60,437.344517
-9.818134,60,444.389191
-9.683817,60,451.378857
6.70658,1,452.418314
-9.471562,60,460.701097
-9.322398,60,467.590691
-7.225056,60,476.609316
-6.558607,60,488.937015
9.52574,1,489.968562
-6.419666,60,496.784441
-9.127487,60,503.763589
-8.561077,60,510.6574
-10.395866,60,517.55315
-4.231927,60,526.303174
4.540015,1,527.342275
7.830255,6,528.790213
9.908581,1,530.303805
-7.593531,60,539.4869
-8.671404,60,553.44799
-7.467698,60,561.258392
-7.801537,60,569.363736
-9.29995,60,579.669213
-32.458445,60,586.799344
-6.67302,60,594.805172
-5.692756,60,602.645067
-8.408476,60,609.372105
-8.516856,60,616.099691
