#{"t_start": 1785359360.8598166, "env_id": "None"}
r,l,t
-3.055476,39,10.1497
6.429948,7,11.72469
4.195287,7,14.453775
4.409856,1,15.671384
2.224788,4,16.905303
-1.602041,22,27.456957
-1.660016,20,39.902673
3.816665,2,41.276552
6.654064,8,42.855371
6.257777,3,44.204835
7.016632,3,45.586467
8.402445,6,47.038878
6.871381,3,48.49736
-18.690655,60,69.053864
9.148032,1,70.52574
7.145199,2,73.993118
-2.440015,27,76.390507
-85.534223,60,99.51435
-9.314152,60,109.921573
-7.357931,60,117.359298
-9.141725,60,125.221242
-6.942968,60,134.530452
-8.855235,60,141.983957
-6.580498,60,149.77472
-6.257087,60,157.644455
-8.153248,60,165.099479
-13.886847,60,175.164127
-9.160655,60,182.786914
-8.82046,60,191.472827
-8.979747,60,199.007195
-8.247451,60,206.273537
-7.358697,60,214.940413
-9.5557,60,222.434021
-10.624516,60,229.910091
-6.562528,60,237.653049
-10.557207,60,245.199491
-6.830674,60,254.614377
-9.201594,60,262.067535
