#{"t_start": 1785522155.9888973, "env_id": "None"}
r,l,t,success,freeze_attempted,d_m,alpha_deg
2.018181,4,9.476116,True,True,0.0036248914157106394,13.872748895316747
-14.767226,60,27.504971,False,True,0.01635004147980567,25.235168617224545
3.055766,3,28.917648,True,True,0.004729658885190783,12.17852796547122
3.269907,5,30.369312,True,True,1.8397194189753436e-05,11.59669216698889
8.473019,3,31.776238,True,True,0.0023958846532344913,2.1583024935991637
7.408091,6,33.251248,True,True,0.003001594817323813,3.366779023456432
0.403652,8,34.558733,True,True,0.0053573425425882705,16.104466839891728
6.314923,5,35.809446,True,True,0.0029142837042167597,4.452451907429864
7.462495,1,37.701215,True,True,0.0008348421233327977,4.422766000036117
-13.31693,60,59.609111,False,True,0.015428751761345626,49.3148334950892
-19.543038,60,69.772539,False,True,0.017151967914196008,49.093062665099495
3.231225,13,73.019866,True,True,0.009251484240942534,8.90323346703208
-14.928797,60,84.99367,False,True,0.008444153766506741,30.781210090855154
4.51931,4,86.635651,True,True,0.011533518581904004,8.746015338102914
0.452288,13,90.100583,True,True,0.00020502965414006405,14.202879683294523
3.481429,17,94.818608,True,True,0.0004996366468438819,9.192683006423518
4.915562,13,99.569994,True,True,0.011330687712309925,6.2209594291071575
0.53713,4,101.082729,True,True,0.006146068410618405,16.33489358390241
3.298039,7,102.561248,True,True,0.00030087790586288445,10.100655603892527
1.751699,1,103.74086,True,True,8.847296506520053e-11,14.726373920657444
-2.460882,20,108.32061,True,True,0.0072573236613369535,16.71999118094743
5.483674,6,110.287325,True,True,0.007903613255917971,5.559738532102873
7.354679,1,111.650403,True,True,0.01147050792927955,4.6273028937389915
8.972821,15,118.43936,True,True,0.0048814041831452964,1.6614103307752852
7.266983,3,119.782206,True,True,0.00518417123184127,4.4189752798330115
3.928756,9,122.731051,True,True,0.009670394405665795,9.665260336527188
-15.863061,60,140.876884,False,True,0.06059942251355682,19.8374123143157
6.773365,19,148.685868,True,True,0.00463437145180836,1.6894986434500114
4.159117,2,150.640244,True,True,0.0022479600811778906,9.7643898586238
7.989961,8,152.559454,True,True,0.00763454105388834,2.1426833258892417
8.249585,1,153.965569,True,True,6.279775310868985e-11,2.99996183383841
1.758869,1,155.427011,True,True,0.007615941823683754,14.717774352273096
4.916454,7,158.194823,True,True,0.009721148058492331,9.572701315424947
7.537203,16,164.916807,True,True,0.010615180579613855,3.2213788245134083
5.499601,33,167.727131,True,True,0.004521051531929162,3.606744099655344
2.649758,54,176.402128,True,True,0.004105609264346115,5.615381440866743
-10.102319,60,191.778373,False,False,0.05433440141908384,15.41961916091068
-2.515094,5,193.424136,True,True,0.009732761788777128,11.194015895413273
-7.903907,60,202.299085,False,False,0.001661606591629878,15.280730272868414
9.161682,2,203.729633,True,True,0.003536517175079469,1.228466320479955
-7.763507,60,211.241326,False,False,0.001458564752465126,2.852525843025727
-7.85208,60,229.358894,False,False,0.024504621458581746,6.567622938370218
-11.135146,60,244.735595,False,True,0.012319600819944796,23.891720620429464
-7.466019,60,263.895285,False,False,0.08673044027637736,79.5568089354473
-8.145165,60,278.849791,False,False,0.044978740144635314,3.4133690642091725
-9.974345,60,289.367439,False,False,0.06938074752685702,16.460397261776038
-9.462636,60,299.691334,False,False,0.00019366986011416204,30.83782209772653
-7.682624,60,309.855015,False,False,0.003780480680869081,63.5774103734161
9.906492,1,311.555668,True,True,5.152584608980604e-10,0.002563136414401248
-7.875682,60,321.240795,False,False,0.005450230390463042,61.31908119439618
4.130693,13,323.433846,True,True,0.002551830806200652,8.462986048754468
-8.626956,60,338.718184,False,False,0.0037079461554880427,10.222825976339532
-10.201984,60,356.415258,False,False,0.06378057614602942,27.41173879487883
9.225844,1,358.315667,True,True,0.0021291864737285494,1.23928226527101
-7.806123,60,375.673894,False,False,0.009230112462242285,33.72045963843818
4.846802,1,377.419935,True,True,0.0021995050129374727,9.145284435392705
9.348718,1,379.211366,True,True,9.803361733506932e-10,1.0095358352574433
-6.352556,60,398.512083,False,False,0.015582761007825165,31.57745106810418
7.238977,1,400.368739,True,True,0.010114311533127989,4.835043757549572
-9.198261,60,412.245713,False,False,0.031625907813118775,16.622091806666123
8.674076,1,414.150067,True,True,0.002104037824333842,2.2350365161138974
8.250628,2,416.348037,True,True,0.005912781942733792,2.8281814016249798
4.652352,31,422.018017,True,True,0.00015820116844248236,9.097488412959542
5.768595,1,423.757581,True,True,0.006902151713297067,7.485709723844433
9.074976,1,425.684574,True,True,0.001201939567869431,1.5106675530849643
2.935929,2,427.462417,True,True,0.003688466779458062,12.47057754919425
-10.765477,60,439.023007,False,True,0.020435639128343137,12.682530673835853
7.801865,2,442.259854,True,True,0.0008323159461891436,3.143980524668499
9.696872,1,443.956613,True,True,0.0021220927641586824,0.3881638929187267
2.755808,1,445.452965,True,True,3.530087620293881e-05,12.915605897229131
6.414364,1,447.473493,True,True,0.0004423218287886092,6.314719600603473
-8.796843,60,483.479824,False,False,0.004889908305926716,15.54791930098212
-48.66431,60,495.744639,False,True,0.010311313211061473,14.726611448723029
9.536314,1,497.266083,True,True,0.010737622080302336,0.6879753090583715
6.220673,1,498.950019,True,True,0.003059400954535288,6.6664388330583675
4.141268,9,502.576659,True,True,4.950456816597837e-05,8.036173838831393
-26.884433,60,519.881418,False,True,2.1240740743805863e-05,30.35550287287296
-17.212471,60,534.421921,False,True,0.036993218084442406,23.123890343160717
9.14203,1,536.177794,True,True,0.0011894678735609628,1.389498788758902
4.58764,1,537.744608,True,True,0.002318803871828524,9.612955745352885
0.940751,29,542.171694,True,True,0.0067980889333397335,10.591700446102267
6.352724,2,543.908422,True,True,0.009995345490355937,6.301531355779374
7.725215,1,545.610534,True,True,0.001073049363877294,3.9486060746208613
-72.130171,60,564.407261,False,True,0.026734903382399613,7.020004201924967
-6.857053,60,580.759235,False,False,0.00012508344358573564,48.32055174515126
8.733795,1,582.331434,True,True,0.008021348349843109,2.1342197113946897
8.963601,2,583.820656,True,True,0.00039305378922882637,1.7081650844477991
6.519266,1,585.790117,True,True,0.0035867953598360397,6.1282101294435884
6.821055,3,587.873208,True,True,0.006435951532758357,5.074772763499031
-10.808571,60,599.683548,False,False,0.0156328594882965,51.37749379616493
-7.531789,60,620.129876,False,False,0.00822288786620487,32.84316989532497
7.627108,1,621.890718,True,True,0.005055112267289758,4.130027997230128
-7.971493,60,632.906989,False,False,0.04205335116876518,12.505236916283867
7.909385,1,634.700744,True,True,0.00418301495930621,3.6194597138376254
6.934596,1,636.416413,True,True,0.006264151677540498,5.379605366840535
-6.150145,60,651.372636,False,False,0.07506225810653304,47.20027418155528
7.11463,1,653.18261,True,True,0.003208401115044085,5.052741276651103
1.482693,1,654.949683,True,True,0.0011028269537878628,15.212085388426908
8.245925,1,656.852148,True,True,4.379944740229291e-10,3.0001073137981935
-8.527293,60,668.469018,False,False,0.012561781748549026,54.64428185360634
-6.441418,60,680.99792,False,False,0.006405474293603685,35.544679430352886
9.193906,1,682.934434,True,True,0.00016980302903087536,1.2901250328074425
0.355177,1,684.78391,True,True,0.0019472800393253282,17.244946021153858
8.263601,1,686.379832,True,True,0.004732710172471442,2.9794255018880786
-10.434652,60,697.676837,False,True,0.0008654392754180824,69.83499983447778
-10.988658,60,713.345092,False,True,0.054472252022266174,57.314589933993204
3.657973,1,715.048144,True,True,0.004862286499618117,11.291224442034876
8.587371,1,716.929972,True,True,0.005454557136285032,2.396574804463963
-6.494564,60,729.848254,False,False,0.009762240367964964,42.91849923212793
5.522827,1,731.763888,True,True,0.0023920994634255843,7.920122326200597
-7.350726,60,742.746584,False,False,0.015028020657234265,23.469429627840306
-8.314192,60,753.329261,False,False,0.012683805574366344,33.035419746112915
6.52154,2,755.234226,True,True,0.0024565468769232436,5.999180075869401
7.70796,1,756.867245,True,True,0.0026465217693601344,3.981176312553667
7.640866,1,758.479823,True,True,0.003752950057942411,4.103833622508488
-7.166611,60,770.016503,False,False,0.019601213217944252,13.115412763274126
6.316142,1,771.745161,True,True,0.0009263608964803355,6.492182477211323
-9.053703,60,781.999676,False,False,0.035412482761340486,4.56835064936585
-9.718424,60,794.893146,False,False,0.0035517420287589654,35.93802455296672
-8.028113,60,804.45156,False,False,0.01995384545359582,19.34144523238714
6.850223,1,806.105334,True,True,0.0014390053196599022,5.528291782684663
0.370762,1,807.789853,True,True,0.010824147726398711,17.217508634451924
8.511832,1,809.567137,True,True,0.006951472011225153,2.5346384571453635
-8.394405,60,819.103163,False,False,0.03880954516641736,22.683206932626764
2.773126,30,831.643051,True,True,0.011642757192796619,11.182313132942301
7.814423,1,833.409959,True,True,0.005379148763325973,3.791583147822793
-7.799187,60,842.784375,False,False,0.004973865041982899,47.057878079568574
-9.353145,60,855.643998,False,False,0.04030672099227693,9.711864194166866
-8.104094,60,870.472311,False,False,0.03795621017818811,55.38686398215675
-7.739168,60,884.015443,False,True,0.003323859866346309,11.159189895341038
-8.061624,60,894.961921,False,False,0.0061871269081517355,2.9426741117038206
7.144619,1,896.622454,True,True,0.0019501891235853234,4.997911559147367
8.910166,1,898.317579,True,True,0.0034263537357588844,1.8111929617503717
4.134665,1,900.222495,True,True,0.0006557757321070841,10.428864256220152
-10.003302,60,913.175617,False,True,0.12622552608466955,40.229345528205904
-8.020061,60,924.073632,False,False,0.004540615772155884,42.42997805175892
-7.826988,60,937.077992,False,False,0.0005513517922008868,15.104121031070354
5.040881,1,938.755461,True,True,0.005811817163147064,8.797333344310028
-7.663092,60,949.867647,False,False,0.026046642912179202,15.196527699695658
8.372253,1,951.166327,True,True,0.005548863112572855,2.7848385322904012
-7.431151,60,958.550506,False,False,3.115722185339276e-11,9.66761937096186
