#{"t_start": 1785516452.302861, "env_id": "None"}
r,l,t
0.324807,12,2.38516
-1.01386,46,5.146281
8.222979,4,6.563913
7.114071,4,7.97887
7.786715,8,9.512876
3.74149,6,11.043857
-15.000145,60,13.949061
2.978337,26,15.997693
1.764188,2,17.437009
6.808965,25,19.322958
-8.86077,60,21.966908
-0.037592,1,23.342694
6.138336,2,24.608819
7.749764,7,26.013448
-18.873345,60,28.710229
0.530298,4,30.113025
9.546513,19,31.882864
6.66767,4,33.289622
-16.57435,60,37.292587
6.289606,16,40.292159
0.940429,1,73.279088
5.461576,26,75.202171
-2.46553,38,81.001687
7.288776,5,83.582833
9.81777,2,85.981667
3.763746,5,88.181683
-12.631651,60,92.195244
-6.23831,41,94.006384
8.231203,3,94.825665
-27.060598,60,96.708203
3.978737,9,97.664524
2.868165,7,99.695248
-12.382373,60,101.997678
1.893542,4,102.732484
4.164512,15,104.325245
6.737846,3,105.431089
1.925118,17,106.400579
2.597596,13,107.227832
8.076198,8,107.901094
2.089264,2,108.553271
4.368706,35,109.639978
-12.933048,60,111.073649
1.091001,4,111.727561
-13.162435,60,113.023872
-19.794662,60,114.547751
6.621838,8,115.285491
2.661747,42,116.326149
6.753115,2,116.901991
7.087302,25,117.803974
7.659329,1,118.471596
-9.322269,50,119.571657
-12.856199,60,120.811509
2.26325,6,121.452681
8.944169,4,122.089823
3.992208,27,122.962354
-11.310473,60,124.198297
5.144866,30,125.116836
4.196849,3,126.118848
-14.250918,60,127.339098
0.553314,19,128.103951
5.385689,8,128.805334
2.78332,27,129.754237
7.738082,9,130.4693
1.852894,2,131.149695
6.256236,2,131.724152
-15.650177,60,133.013008
4.882606,13,133.767043
1.573353,12,134.734258
3.986133,9,135.503256
8.376317,1,136.280277
-1.918539,34,137.459049
6.479777,12,138.239066
-20.946423,60,139.623108
7.02161,6,140.31191
1.899451,14,141.161426
-11.823736,60,142.653337
1.818486,2,143.267868
1.554175,24,144.179196
3.098822,47,145.812452
4.748196,2,146.5397
-7.61601,60,148.148683
5.715873,12,149.034432
-16.311333,60,150.342446
-1.18956,17,151.162454
2.965969,21,151.955548
6.370184,3,152.559072
4.833626,21,153.316689
2.243642,16,154.048081
-24.396698,60,155.310195
4.669809,2,155.923198
3.525437,5,156.555217
-0.125272,34,157.521081
-6.56587,47,158.652254
3.942651,10,159.404769
5.641201,1,160.003374
-15.625556,60,161.257447
-25.582456,60,162.50623
6.817252,11,163.443529
7.641659,7,164.268155
1.95949,15,165.107345
2.664162,6,165.986376
-4.198874,41,168.02905
4.537686,12,169.448597
-12.910987,60,171.941185
8.312585,2,173.079195
2.839104,14,174.695134
1.165655,30,176.605864
-12.1876,50,179.464732
7.12119,17,181.307486
-0.818653,20,183.717873
7.703139,8,185.367163
5.954,3,186.722631
6.060162,27,188.655312
-20.383334,60,191.698545
0.448793,25,194.206889
-0.386473,18,196.212403
7.853185,6,197.69777
1.076178,8,199.003883
-16.116609,60,201.406647
4.761569,10,202.93129
-0.28755,53,205.297004
9.63469,2,206.63661
6.68802,13,208.351365
3.479951,15,210.362792
5.439232,12,212.095283
4.462727,6,213.540486
4.811091,3,214.790417
4.297901,10,216.187428
5.123808,20,217.850054
4.675717,18,219.643939
6.996085,25,221.386153
-16.427256,60,223.977474
1.109661,11,225.610129
2.827531,3,226.90083
-18.894963,60,230.004484
-20.446653,60,233.052271
7.831704,8,234.419209
8.499204,4,235.553753
9.959967,6,236.988305
-14.196086,60,239.810465
7.532928,13,241.24588
-2.327819,48,243.643194
-23.130351,60,246.328904
2.600714,8,247.690731
-13.001235,60,250.342851
-1.032799,28,253.269443
5.660495,9,254.841863
4.958743,34,257.274649
-8.238444,60,260.522499
-16.010587,60,264.357703
0.826505,31,266.416615
-1.142154,25,268.969409
-11.951051,60,271.919557
3.998148,34,273.75995
-20.634381,60,276.587575
-0.189577,5,277.782609
7.362615,4,278.96346
0.394913,15,280.540412
7.699244,13,282.003816
-13.2737,60,284.600898
5.169501,19,286.308197
4.518701,4,287.853404
-8.700693,60,290.633688
6.982166,25,292.231789
2.902604,9,293.645636
-4.617526,55,296.135086
6.88317,36,298.009169
1.378914,1,299.634446
4.504058,35,302.39568
-17.826971,60,304.986156
6.455546,12,306.491163
3.250138,7,308.151504
-24.277169,60,311.807943
-1.399388,24,313.556808
2.945441,6,314.897554
6.880074,2,316.215267
5.099075,10,317.69309
-1.706562,27,319.318029
-0.063473,54,321.611028
2.375976,28,323.786306
4.468205,5,325.038649
1.43612,1,326.330054
-23.499737,60,329.809744
4.831616,20,331.462572
2.830472,1,333.046572
-2.575922,22,334.719398
8.971444,6,335.972309
0.317494,19,337.682425
-15.030074,60,340.137441
-20.530597,60,342.560503
2.839319,58,345.096691
9.568045,5,346.502283
7.176397,6,347.705782
0.52162,17,349.146927
6.959276,11,350.736037
7.122488,4,351.972923
-0.111935,48,354.257345
-7.013442,57,356.631259
-21.270999,60,359.218508
0.07382,47,361.563359
4.165282,9,362.93927
1.961917,33,364.937751
-1.537562,18,366.524801
2.537601,11,368.001702
4.873008,39,370.105042
-8.987211,49,372.324519
6.213534,1,373.540344
3.001976,23,375.214282
-16.931405,60,378.073715
5.513491,31,380.121091
5.172008,2,381.277236
2.249223,3,382.379166
-14.223574,60,384.931799
0.213696,22,386.545769
4.185712,3,387.662718
4.309861,23,389.804773
2.326371,21,391.47934
4.48343,9,392.909329
8.519705,2,394.179986
3.371163,11,395.531939
2.47718,19,397.028462
2.702204,23,398.782006
1.718576,43,400.989048
2.132568,12,402.358446
6.480354,8,403.863446
2.713578,3,405.129164
-3.050348,57,408.408079
7.237687,2,409.914909
3.438981,24,411.595881
6.998121,15,413.127213
5.960307,10,414.491066
5.246741,10,415.832867
5.757891,37,417.691626
-15.300392,60,420.060902
2.029976,30,421.921406
10.876205,9,423.30383
-9.467339,60,425.734584
-9.167344,60,428.201643
7.963748,5,429.345404
4.923321,1,430.52462
8.966561,1,431.67468
9.556888,5,432.873528
-10.926137,60,435.656096
3.438993,3,436.777725
-11.712563,60,439.253921
-15.290932,60,441.732982
7.39476,9,442.971671
3.691565,7,444.268682
-13.653864,60,446.932958
5.627963,8,448.450008
3.748759,16,449.905994
-0.042487,29,451.627184
2.883773,16,453.129347
1.301325,3,454.269492
-8.148571,43,456.272142
4.78058,1,457.368874
1.420633,11,458.68906
5.658358,1,459.742378
4.34475,6,461.083481
-10.841654,60,463.432675
7.150654,3,464.715744
7.477134,4,465.917496
0.80974,26,467.577964
-12.069086,60,469.995703
-11.327307,60,472.461848
-13.214132,60,474.767058
6.340968,5,475.939978
7.603817,7,477.248699
5.083724,5,478.470721
5.324456,9,479.796453
-15.697494,60,482.2629
5.549539,2,483.486482
-14.091809,60,485.753898
0.699828,16,487.22634
1.846142,5,488.393432
5.338798,3,489.579845
6.039748,5,490.845234
1.042668,2,491.90013
2.128068,9,493.229649
5.254856,1,494.430674
6.859136,11,496.012582
5.656267,5,497.390982
2.512925,5,498.556949
1.67676,4,499.730012
4.488973,10,501.135062
1.716396,15,502.498785
9.83449,2,503.572529
1.859924,15,505.026772
-24.359729,60,507.381084
-16.268128,60,510.07141
8.404842,3,511.33825
3.088075,12,512.932062
-1.27189,36,514.897224
-14.892945,52,517.292294
9.676721,2,518.672018
6.533535,33,520.897962
7.772273,6,522.663873
-16.935035,60,525.180539
0.853558,12,526.684893
-4.826246,31,528.757144
-14.723559,60,531.271205
5.322924,2,532.531803
-1.073312,36,534.499505
2.924843,13,535.997282
4.463483,4,537.440564
7.877458,3,538.794364
2.811798,8,540.409799
4.632993,13,541.835324
6.990685,10,543.269746
5.181434,9,544.677306
-4.250624,41,546.802272
7.660725,26,548.605228
6.261441,6,549.909739
