#{"t_start": 1785358357.8531978, "env_id": "None"}
r,l,t
4.186892,5,3.629799
7.661376,9,5.190756
2.487424,20,8.785081
-26.830735,60,25.042018
6.160135,3,26.417335
6.823582,4,27.722871
-0.486384,12,30.689358
-8.822043,60,44.932977
8.106317,7,46.382694
5.743713,1,47.573684
10.12963,11,50.469654
8.602691,1,51.720271
7.475134,1,52.916002
-1.893282,33,61.479865
5.861804,4,62.70646
-9.960825,60,73.384124
-8.988317,60,80.687228
7.172856,1,82.000155
5.011403,3,83.395718
-10.041168,60,91.744919
6.565744,3,93.18119
-6.542053,60,100.366417
5.928594,2,101.757585
7.835679,1,103.053247
4.778092,4,104.49157
-9.475409,60,112.989088
-7.179035,60,120.193547
-7.843657,60,127.392205
-8.098006,60,135.913453
-8.70698,60,144.212805
-8.33018,60,151.396398
-8.708073,60,158.596955
8.441835,1,159.819037
6.451596,11,161.406018
-9.768979,60,170.105035
-9.369677,60,178.605124
-7.633461,60,185.80708
-8.566253,60,193.065904
-6.201571,60,200.423918
-7.351844,60,207.770695
7.934123,1,209.071648
-8.576803,60,216.150302
-7.320907,60,223.243622
-7.887467,60,230.162149
