#{"t_start": 1785358358.2391064, "env_id": "None"}
r,l,t
-3.055476,39,9.869896
6.429948,7,11.407613
4.195287,7,14.370498
5.68651,6,15.733343
-1.958673,21,21.862453
-16.292219,60,36.20964
8.224272,6,37.746639
7.100406,6,39.083775
4.456135,1,40.236537
7.494372,2,41.505847
-11.992392,60,57.039306
7.556357,1,58.208066
-11.915191,60,71.220363
-10.021914,60,78.41297
-8.208601,60,89.317942
-92.916143,60,97.890497
-7.3514,60,110.246487
-7.464052,60,117.430406
-6.530889,60,124.631586
-8.558579,60,132.027937
-7.125264,60,139.209188
7.405845,1,140.461833
-7.445806,60,147.487309
-8.180181,60,154.700693
-14.958097,60,164.223825
-8.868323,60,174.215593
-13.923023,60,181.460104
-6.725091,60,188.70772
-8.226856,60,195.907401
-8.850306,60,203.32349
-8.910198,60,213.031928
-6.857181,60,220.127786
-9.703478,60,227.123869
-7.360082,60,234.162605
