#{"t_start": 1785371308.0440874, "env_id": "None"}
r,l,t
1.10532,2,2.475946
4.754024,8,7.12492
6.029755,5,8.331453
7.006343,4,9.515677
4.768773,9,14.075033
2.110546,30,16.103092
5.154826,7,18.379811
1.159743,20,25.26027
4.184363,3,27.540406
-24.01716,60,53.786579
-28.069205,60,68.797463
4.747237,14,73.440507
9.301277,6,74.79166
5.034262,7,76.072601
9.543648,5,79.07156
-0.874003,6,80.34393
2.475927,3,81.523142
-4.947566,32,90.024952
8.425932,7,91.472185
8.782298,7,92.749408
-30.779081,60,106.730838
7.685932,1,108.573958
6.700618,2,110.740273
2.154582,2,111.96896
7.66001,10,114.657061
5.580358,5,119.465714
7.540351,10,123.859868
8.865661,1,125.094751
7.242916,3,126.335661
4.283788,9,130.815461
3.539829,2,131.952715
4.710847,4,133.37312
0.558527,13,136.266713
-37.025914,60,148.816201
4.892995,14,156.58082
9.470103,1,157.736543
1.881611,3,158.922189
6.285001,4,160.208503
7.852378,6,161.494967
-26.312802,60,171.193229
5.273339,3,172.544784
4.82657,4,177.898125
-11.898328,29,183.518198
8.371116,3,184.815384
6.093398,9,189.926046
7.511462,2,192.457593
7.2114,2,193.685482
0.698147,6,196.319637
6.887296,1,197.479834
3.214564,2,198.686898
4.976291,8,200.003588
5.434039,3,201.260406
7.788805,5,202.517448
6.717079,1,203.706997
6.556657,8,205.128839
7.266136,6,206.444767
6.808711,6,207.713496
5.210023,1,208.799794
0.395723,2,210.075879
1.256767,7,214.252423
-31.037004,60,240.184145
1.217018,6,241.418725
-16.639394,60,258.601079
7.511231,7,262.087942
-0.533754,6,266.261122
4.29478,4,268.984019
-0.556586,12,273.272284
-14.517049,47,295.860089
5.578553,3,297.7611
-35.710736,60,312.954588
-2.09023,20,317.669
-34.177584,60,351.444263
-0.885981,9,354.032604
8.137709,1,355.165374
6.599224,1,356.33172
5.207345,2,357.507229
3.685475,1,358.742939
6.93283,1,359.926961
7.663989,3,361.081387
0.111301,7,362.399612
7.953251,1,363.555928
0.459549,1,364.666853
-33.256895,60,392.11469
5.430888,2,394.052276
-21.068318,27,401.511633
8.775629,2,402.736674
-48.583775,60,416.79796
-16.871132,51,433.297508
6.243257,2,436.210227
-13.474857,49,447.685034
4.261087,4,448.933381
1.228169,2,450.040908
-15.760588,49,465.569497
-35.107118,60,480.19788
5.53794,1,482.178377
5.263895,4,486.906016
6.760035,7,492.097271
7.432207,6,495.657271
3.837878,1,496.770226
8.466604,3,498.942333
-33.039582,60,527.731722
1.112934,4,529.052824
4.646146,1,530.898146
2.539519,3,533.202206
4.764743,8,536.639217
1.458119,2,538.906657
0.210106,6,543.412404
3.559461,6,545.804278
7.003206,5,548.915548
7.24265,2,550.05408
5.195235,2,552.20044
0.410078,16,559.960196
7.38091,2,562.898687
4.048551,2,564.138796
6.451642,2,565.280271
8.45034,2,566.469319
-36.160026,60,578.353822
4.487754,7,584.365937
9.147654,6,587.519646
4.61964,2,589.383707
4.688001,3,591.682189
6.964946,5,593.714843
5.784064,1,595.625121
5.607569,3,597.808444
6.446549,1,598.856303
5.108962,2,599.970514
6.020888,2,601.832988
2.057577,2,603.993129
3.582017,12,607.352884
3.157838,3,608.608296
6.887276,2,609.767958
6.849028,5,610.987706
-32.084775,60,629.191179
2.969152,2,630.305468
7.313471,4,631.446519
-1.632879,10,632.899676
-17.029762,60,651.590769
1.577218,15,653.314877
7.515482,1,654.411734
7.226592,6,655.738496
8.137371,1,657.558022
-28.54801,60,667.435463
8.491218,5,668.76073
4.055651,1,669.93903
7.976736,5,671.292338
2.053313,5,674.807718
-5.083125,43,684.752216
0.361685,3,685.932046
5.197534,10,687.494083
-26.563537,60,702.815829
-10.611101,60,714.397498
8.849754,8,716.861194
7.691258,3,718.083965
-11.675934,60,733.340795
5.806125,4,737.397544
6.664616,2,739.279729
0.631563,6,741.552666
8.833993,2,742.693279
4.223531,7,744.073084
7.53911,4,745.249122
6.5035,6,746.561074
5.644228,6,748.881528
4.312747,1,749.959089
4.345612,35,755.927949
8.880298,1,757.848118
8.2577,1,759.626312
8.437757,1,760.818049
7.778181,2,761.945065
8.191157,2,763.882152
-1.822427,25,772.26139
6.184165,1,773.357129
5.036372,1,774.547412
3.396077,1,775.674287
3.392102,5,776.948812
7.098934,5,779.448561
0.088244,3,780.64199
7.034167,3,781.798918
9.908582,1,782.859537
8.897304,3,785.21752
7.342097,9,786.610811
5.97858,5,790.14481
-6.336477,13,794.067824
7.578072,2,795.249523
4.310421,2,796.453031
-21.296756,60,815.371568
4.61395,1,816.388838
