#{"t_start": 1785371308.0650992, "env_id": "None"}
r,l,t
-11.423622,60,17.228832
7.582704,14,19.78021
8.640667,2,20.944107
4.491363,1,21.923344
6.72004,1,22.959086
4.733957,3,24.105273
0.353332,4,25.231278
-0.213643,19,32.289706
4.484748,1,33.366698
6.124727,2,34.516912
3.109451,4,36.600387
0.269494,17,44.690458
7.878214,5,47.005585
7.403389,3,48.228279
0.98469,12,53.760069
7.126916,5,56.801813
1.59187,15,58.434188
4.006629,1,59.591334
7.581229,1,60.716568
5.399298,2,61.919252
5.925932,11,63.479915
9.191192,2,64.552643
7.543229,6,67.002709
-14.109929,60,82.526883
9.048375,2,83.623401
-3.630088,6,84.95538
8.255283,1,86.014444
-28.762805,60,98.090534
-0.256409,11,101.787432
2.03178,1,102.927421
2.026516,23,106.71083
4.696656,2,109.567086
5.408995,11,113.429107
8.053724,2,114.625059
7.301018,3,118.326077
3.326747,2,119.44872
-20.339196,60,140.107702
0.651777,12,145.512918
-27.832646,60,162.729901
8.252068,1,164.008843
-34.259364,60,172.524767
8.187751,1,174.35822
4.970615,2,176.686215
7.985859,2,179.103702
1.581582,21,182.06639
-5.95046,11,186.629495
8.746624,4,188.009219
-24.103313,60,211.254541
2.262357,35,229.2818
6.607106,7,231.714267
-2.646816,32,243.593459
2.771508,14,246.250896
-17.591699,29,252.733163
3.211661,10,256.143799
8.118454,1,257.310045
6.653829,10,263.196842
8.104607,4,265.131672
8.648477,1,266.232116
8.393023,3,267.906442
7.195578,6,270.131544
6.627209,1,271.268135
5.425572,7,274.401155
6.919709,8,276.9126
0.458051,3,278.138353
9.271002,1,279.358193
6.31336,5,280.637236
6.466448,1,281.816167
9.046694,1,283.705151
8.921195,2,284.969754
4.748649,4,287.308257
3.632063,21,295.835076
7.384136,7,299.036587
1.359129,9,300.413656
5.722881,2,301.617085
-32.917342,60,316.38203
7.306172,7,318.895213
4.859688,3,320.098308
8.376766,1,321.161414
3.701615,4,323.494656
6.614633,2,325.399552
8.510961,3,327.294045
6.856766,2,329.134255
3.881689,7,330.413692
8.261921,1,331.629112
6.620261,1,333.052444
7.067604,5,336.508689
9.004226,2,339.472815
-16.178148,29,352.627942
-20.314051,60,374.858569
6.843136,1,375.934459
6.407089,5,378.342553
1.020578,7,381.776099
5.707837,12,392.093678
3.141559,3,395.155349
2.041604,1,396.222221
6.77851,2,397.33252
8.248929,1,398.511857
4.190794,2,399.710953
-40.578365,60,408.797352
2.812053,4,411.005649
3.643987,7,413.051999
-15.563981,60,431.347675
8.115967,8,438.518019
7.65748,5,439.864316
1.956783,3,440.905474
6.34852,1,441.968383
8.584462,3,443.229465
3.988268,1,444.342963
-43.180903,60,455.31461
4.488005,2,456.469017
7.881119,3,458.262902
-18.26771,60,471.956924
-10.83976,19,477.744711
9.423622,5,483.996961
6.486754,2,485.071
6.175542,1,486.877016
7.528127,2,489.815088
6.800579,3,490.96297
1.485072,4,494.362518
-0.374837,12,500.081338
8.133907,1,501.150974
7.22048,3,502.350722
6.603856,14,505.181312
6.606558,2,506.348284
5.115619,6,507.681222
-2.312384,7,512.177172
8.601283,1,514.034371
8.101342,1,515.235984
9.433381,1,516.359295
6.811641,3,517.559175
10.162327,9,521.994109
4.384692,1,523.192482
4.154889,2,524.298458
3.932074,3,526.575639
7.671734,6,529.029803
-22.043673,42,554.740035
-17.461927,60,569.241191
-23.17461,60,606.117558
-14.312189,19,612.210657
8.218662,1,613.378465
7.808276,3,614.528323
4.738087,3,615.742793
5.11161,7,617.07936
5.326297,2,618.157068
-30.970454,60,634.132083
8.13232,4,635.31197
1.176718,9,636.652357
8.554208,1,637.780377
3.95782,2,639.028682
7.64266,5,640.945149
5.781997,1,642.029802
-0.72926,7,646.618567
6.46985,3,648.581798
8.222897,2,649.728098
-41.863212,60,664.703969
-29.443104,60,676.606829
7.543144,4,677.817062
3.845586,5,679.089703
8.136454,4,680.347808
0.396566,14,681.955203
7.4723,1,683.078507
-24.133728,60,700.684597
-17.790854,60,710.443689
6.780662,2,712.326698
-12.440608,60,723.265819
-16.758092,29,728.715602
8.979513,1,729.762913
7.158429,1,730.902591
5.568064,2,732.116675
8.424296,3,733.316784
8.774634,1,735.215284
7.974982,1,736.254892
5.611785,2,737.376532
-42.128995,60,753.25139
3.117304,10,757.830087
7.276391,4,761.92463
-11.191089,60,787.643811
7.141159,3,788.954998
1.438213,2,791.285001
0.995279,3,792.555658
-1.69684,29,801.338442
5.746274,1,802.41159
5.001886,2,805.443648
3.005998,2,806.564878
0.977696,9,809.031615
9.663257,2,810.971498
7.120991,2,812.048533
5.029705,1,813.25132
-32.917648,60,825.146235
2.000455,2,827.491353
7.997281,1,829.273508
5.265037,2,831.117347
8.534249,1,832.301642
6.978799,2,833.505855
8.580357,4,834.768491
8.858443,2,835.907056
6.840759,1,836.909772
-17.849055,60,848.884768
3.426045,2,849.995057
5.724856,4,853.423718
-17.555846,60,868.933832
5.706182,1,870.060206
-27.849366,60,885.416604
5.588364,4,886.708507
7.972302,3,887.801644
5.810822,1,888.919413
2.499478,4,890.139074
-19.152259,60,905.490948
8.274942,1,906.605065
0.167776,1,908.366293
-16.089213,60,923.30356
2.491829,7,924.760148
7.332464,1,925.819158
3.87086,11,928.483434
6.926687,2,930.196316
9.065068,9,938.294949
8.748716,3,940.653902
4.59741,1,941.759743
2.187763,3,942.873426
7.694526,3,944.101284
3.03925,1,946.033565
8.365879,1,947.147337
8.337682,1,948.305327
-14.834829,60,958.273666
8.477155,3,963.271717
6.447368,3,966.515074
-0.153542,9,970.814868
7.987361,3,974.83745
7.004355,2,976.742356
3.750232,1,977.868427
-4.207684,7,980.339103
7.173424,10,984.663507
4.052807,1,985.824798
0.635972,12,989.36845
5.354896,1,990.508702
-1.655694,25,994.78068
-18.454616,23,997.774501
0.113613,1,998.878133
-25.003187,60,1018.437575
8.386533,2,1020.365306
8.186764,2,1021.57095
-19.797717,60,1042.64779
5.520125,1,1043.868434
-25.73608,60,1051.758033
6.242758,4,1053.058157
5.592428,9,1058.481748
-0.162883,2,1059.620135
7.029486,2,1061.544175
7.21687,1,1063.450388
1.511663,3,1065.80141
1.144894,1,1066.872042
9.908571,1,1068.035232
