#{"t_start": 1785373686.3938522, "env_id": "None"}
r,l,t
1.10532,2,2.851903
4.754024,8,9.199345
6.029755,5,10.457655
7.006343,4,11.74565
4.768773,9,17.398245
2.110546,30,19.692384
5.154826,7,22.148682
1.159743,20,29.632885
4.184363,3,32.435594
-24.01716,60,61.079372
-28.069205,60,76.076503
4.747237,14,80.898245
9.301277,6,82.215214
5.11718,7,83.542969
9.543648,5,86.605673
-0.874003,6,87.918032
2.475927,3,89.106262
-2.071408,32,95.494045
8.425932,7,96.96205
8.782298,7,99.333218
-12.68366,60,110.205927
7.685932,1,111.337609
6.700618,2,112.561917
0.731444,12,114.204146
8.885258,5,117.324563
4.495795,11,118.760384
7.399434,3,119.984494
2.308051,9,126.964713
7.526409,2,128.146346
9.599948,4,129.38645
7.993563,1,130.506314
6.727682,12,132.088397
6.016133,2,133.211061
-17.484947,60,147.719638
-4.338981,27,152.036798
7.485884,9,153.578457
8.646562,5,154.761883
9.62466,7,158.333942
-23.492089,60,174.46579
8.383715,1,175.580454
4.351455,3,176.863898
1.151635,4,179.290185
8.506043,4,180.653905
6.523892,1,181.687668
1.811082,1,182.919062
3.222733,3,184.145153
6.796777,11,187.701155
5.323146,2,188.918937
7.839893,1,190.060359
6.082312,5,193.611038
5.332939,1,195.583131
3.942967,2,197.923111
8.246971,1,199.832367
8.506042,7,203.315128
3.944515,9,205.69111
6.832754,5,207.032634
7.712609,3,208.319948
8.133127,4,212.197346
5.14391,2,213.382493
-0.06023,6,217.527887
0.289622,1,219.366193
5.428229,2,220.496109
-25.270063,23,230.212309
2.981914,1,231.289363
2.455514,4,232.626462
6.543548,1,233.772524
-1.914408,35,238.403948
7.090329,3,239.529936
2.91311,11,242.928413
7.001194,1,244.003894
7.182927,7,247.132217
2.317205,30,256.007327
7.003056,6,257.295305
6.000835,3,258.60508
3.099748,15,261.436024
7.656646,6,263.889594
7.76505,4,265.890939
-7.782398,24,276.715833
1.603676,15,281.874406
9.078528,1,283.149999
-36.272328,47,300.450612
7.611275,1,301.487291
5.889662,14,305.385272
-21.011869,60,328.756484
-57.055153,60,341.348336
5.347928,5,345.073707
-11.637775,60,365.158191
9.608678,2,366.317528
-2.726465,29,375.863783
1.509798,5,380.252936
-47.061543,60,400.948812
-42.667147,60,419.464627
6.2417,2,420.66003
3.402422,5,422.674486
-43.279486,60,433.63522
6.022928,4,435.906532
5.031197,5,438.418053
6.648159,1,440.200538
-37.331394,60,463.826924
9.703982,2,465.799719
5.361337,4,468.959716
2.779525,9,471.365592
5.55796,3,472.624801
2.296004,11,474.165982
9.476254,1,475.340039
0.752994,3,477.382394
2.264493,2,478.666624
2.285173,1,479.761996
7.063644,2,480.853739
6.748296,2,483.925299
5.491103,16,488.198685
5.455492,9,496.971718
-7.450409,17,506.332856
1.694602,8,511.487303
0.406126,3,512.629129
-34.378273,60,529.903122
6.819113,1,530.968192
8.364053,2,533.2272
6.718129,2,534.361444
1.422067,2,537.271588
6.805653,2,539.161387
2.918906,1,540.325907
6.831765,4,542.622195
-17.060941,42,547.536207
-21.848041,60,560.557595
1.176448,2,563.476185
4.289454,1,564.637866
3.040791,9,566.103204
5.762583,1,567.242878
4.872399,2,568.408514
8.375292,6,569.667021
3.884111,1,570.73872
4.154609,5,574.21617
7.676904,1,575.359041
9.229236,1,576.419077
-53.932167,60,606.368032
6.161493,4,610.559692
7.828017,2,612.776726
-30.366433,60,635.860865
-0.298071,5,641.166152
7.300319,1,642.390505
5.488604,2,643.595079
-0.806603,8,650.203143
1.375743,10,657.177933
8.247988,1,659.081618
8.811211,5,665.698857
-59.882508,60,687.760213
-40.389949,60,699.406094
3.845535,15,703.436368
1.326467,5,706.46299
0.542947,7,709.791824
2.187952,2,711.869051
5.291501,2,714.822704
7.531924,1,715.977483
0.690861,9,722.125926
5.066123,2,725.055768
4.213452,5,729.350239
7.004906,4,731.177389
-5.232458,43,748.153934
-19.029913,60,756.581811
8.483153,1,757.648186
8.988756,1,758.705997
4.169404,2,759.962564
-1.602828,46,778.937092
-17.949632,60,789.60824
3.441949,24,800.180071
2.89523,1,801.32812
-14.410377,47,806.38063
9.140242,2,808.381736
-47.599967,60,827.42434
0.518734,26,838.822025
3.830606,1,839.89389
2.758739,2,841.800071
3.050374,2,843.068149
7.774912,1,844.998142
6.741139,1,846.078227
-22.262535,60,874.604478
8.515301,2,875.806763
-12.813052,54,916.165516
7.370354,1,917.334191
3.168984,2,918.559881
7.199467,1,920.292391
9.592977,2,921.431854
8.163986,1,922.622167
4.019569,2,923.780559
-7.737733,17,933.906378
-41.981414,60,957.467824
6.730525,1,958.867732
-0.373474,6,960.392211
8.28569,1,961.618606
3.332101,1,962.712327
7.114054,1,963.938474
-1.780562,9,967.252335
5.494129,5,971.615271
7.626338,1,973.563136
6.344899,4,977.096631
8.758916,1,978.981437
8.177452,1,980.125969
5.806424,2,981.329262
8.307946,1,983.235454
9.031945,1,984.44296
8.840043,1,985.576542
6.87607,2,986.713105
8.69018,2,987.843256
7.988171,2,989.005618
8.181865,1,990.140715
7.615962,2,991.280681
-22.794118,60,1018.002929
9.427426,1,1019.877903
9.13213,1,1021.846606
-38.699385,60,1051.645092
-33.014998,60,1071.516294
8.652187,2,1072.69088
-41.912841,60,1084.454363
7.378504,2,1085.673176
-13.743345,60,1095.650174
-24.193852,60,1121.049523
1.62593,1,1122.242052
4.830146,25,1128.64993
6.139231,3,1132.753191
-13.486327,60,1149.38008
5.757159,4,1151.568088
-41.381936,60,1163.288983
-20.164722,60,1177.997214
-17.788045,60,1193.527037
-1.128463,7,1200.53547
8.827352,1,1201.685194
5.823538,6,1202.987405
3.870804,2,1204.276998
-14.825176,60,1214.255834
-36.021634,60,1233.212891
0.492127,4,1236.715951
6.848559,2,1239.096513
7.783683,2,1240.325781
-16.492413,60,1254.930069
8.026686,2,1256.091699
8.833877,2,1257.247276
4.826004,1,1259.125892
7.075761,1,1260.273257
1.277006,6,1263.309318
0.187303,2,1265.207909
-20.11005,60,1285.225137
6.836943,12,1286.820792
1.196067,1,1287.999701
6.800534,4,1290.213274
7.638894,2,1292.484734
7.497601,6,1293.757866
1.221666,6,1295.052794
9.156917,4,1296.257039
5.752069,4,1298.256612
4.865945,2,1299.474849
-0.252162,26,1302.442114
-14.353354,60,1316.031681
6.183782,1,1317.099372
4.087604,2,1318.219236
8.046942,6,1320.541843
6.157797,1,1322.275312
0.858545,19,1331.897327
4.55327,1,1333.794964
4.847473,1,1334.939211
