#{"t_start": 1785373686.4418647, "env_id": "None"}
r,l,t
6.879105,3,4.001233
6.622821,3,5.683259
3.559189,1,7.187872
5.118184,18,14.249694
-18.569866,60,29.592881
0.414856,16,36.238399
5.625257,7,40.945685
0.77095,8,43.47752
5.266155,5,47.813258
6.603786,8,53.039698
-34.223315,60,73.050456
6.070232,22,77.243443
7.085307,6,79.566686
2.215379,18,83.498927
2.408179,4,85.482121
-17.864046,60,100.526436
3.335707,13,102.138572
-41.259019,60,116.018034
-37.465514,60,137.076267
-23.834339,60,150.416516
-20.922476,60,164.68343
6.833031,3,166.508008
5.927102,6,167.900293
5.003467,1,169.013966
3.984566,8,170.392787
6.681197,3,172.705908
0.018394,41,186.508451
5.192644,5,191.181252
8.48057,1,192.313805
9.213809,3,193.564023
6.652109,2,196.617421
4.612017,1,197.876076
-8.55195,25,208.270942
2.846043,3,210.299122
-36.522378,60,235.595774
-5.807553,15,237.305957
2.66058,8,240.793954
3.257032,8,243.95887
7.153025,16,248.539995
7.538194,2,249.690664
8.100075,2,250.912639
7.330077,2,252.150789
-1.572707,9,253.627836
7.417708,1,254.753307
-35.972608,60,274.320038
6.315707,10,279.2544
3.516834,4,280.552278
4.863152,10,284.425549
7.631931,1,285.565833
7.471009,5,286.950243
3.246566,3,288.224307
5.853387,14,294.298192
-26.377047,43,309.214123
9.304741,4,312.272435
7.490352,3,316.432332
-23.645763,60,330.418638
7.301825,1,331.676489
8.53168,1,332.929985
-35.089339,60,350.052939
0.641151,8,352.482464
6.415395,1,353.570534
6.176407,1,354.795022
3.998115,2,355.98811
9.434732,3,358.316482
-27.087071,60,373.553139
2.792262,7,379.032465
8.982517,1,380.204924
5.181019,3,382.154181
5.247141,11,386.841531
6.344813,15,390.849642
1.6613,10,392.385332
8.073478,1,393.522522
8.654439,4,394.768997
6.303527,1,395.924892
6.078319,3,397.126914
6.339709,3,398.3351
2.946346,30,410.251759
4.986886,3,412.647335
-17.391703,60,426.270215
2.765771,3,427.463544
6.854356,1,428.678086
-11.483692,60,444.502568
1.225219,3,445.711107
7.349803,3,448.097949
4.45403,7,449.471855
6.513066,3,450.749767
8.454114,1,451.968655
2.847524,10,453.445232
6.558108,4,454.710291
3.129635,3,457.694849
4.948844,3,460.087924
8.253519,8,461.429111
8.311341,3,462.671264
1.033541,6,467.01537
7.192269,25,475.290032
8.807139,8,480.807724
7.773582,1,482.753157
5.160327,1,483.877286
4.850583,6,485.951689
3.102549,14,490.498621
8.957717,2,493.544448
2.616033,12,501.617404
1.56368,1,502.811716
7.479208,7,506.278846
0.818966,1,508.096535
1.752087,12,513.691688
2.257209,11,518.511466
2.663684,3,520.479231
8.236337,4,521.686039
9.553911,1,522.818218
4.640914,5,524.126431
-40.236472,60,544.140203
6.969578,4,545.387363
-11.883539,60,556.151337
6.691568,1,557.32447
-42.10131,60,578.638134
7.154615,1,580.46544
6.152334,2,581.486508
7.950636,5,584.671141
6.518511,2,585.850947
9.908379,1,586.961152
6.125835,2,588.11753
8.683029,1,589.28913
3.916619,3,590.529721
5.984956,9,591.996763
2.457451,4,593.847634
-0.464021,8,597.411655
6.365288,6,599.818041
7.11803,1,600.92575
5.024822,1,602.051175
6.90596,7,604.462796
7.444131,2,608.26537
0.33714,2,609.399945
6.489136,2,611.616412
7.69457,1,612.735718
-11.248187,11,615.977287
6.223519,5,617.250847
6.95752,5,618.614959
7.298549,2,621.661955
7.431356,2,622.907199
8.749238,1,624.099119
9.208139,8,625.441951
9.112231,4,626.686374
-16.392805,44,653.266275
3.828097,2,655.932182
6.847616,2,657.130941
9.271265,1,659.036624
8.324868,1,660.945648
4.352166,3,664.04068
4.949323,2,667.400787
8.132924,1,669.244369
1.88962,1,671.189619
7.490165,1,672.36085
-57.465982,60,689.02606
6.144978,1,690.169311
6.201258,3,691.33598
6.471864,5,692.593561
-55.386304,60,701.047519
6.017708,2,703.383367
-26.019516,60,742.355978
-24.547183,60,752.819649
7.626644,3,754.071027
-21.216971,60,773.324505
4.481716,2,775.189043
4.695663,1,776.375753
8.250567,1,777.541762
6.476134,3,778.884085
6.749388,1,780.728731
8.379302,2,781.771376
-22.6109,60,790.731939
6.948738,2,793.123524
0.086026,16,796.832057
6.301429,13,802.804845
-2.296787,38,806.332618
9.056551,8,809.667706
