#{"t_start": 1785369110.2872553, "env_id": "None"}
r,l,t
4.186892,5,2.74424
7.661376,9,4.092903
2.487424,20,6.868716
-30.70025,60,23.865511
-5.427057,56,34.229635
8.259715,2,35.363958
-11.66494,60,42.55609
2.675907,18,47.557735
2.031591,2,49.708931
-10.802555,60,58.136214
-14.927053,60,67.622957
-2.296018,41,76.446624
-7.655777,60,88.177345
-0.57849,40,92.634254
-10.285874,60,100.919725
-8.811965,60,109.139737
-8.256646,60,115.272795
2.074553,2,116.441904
-6.083838,60,122.749414
-8.228533,60,129.959013
-8.986399,60,136.114221
-9.31087,60,142.364248
-7.390854,60,148.569228
-8.230947,60,154.814044
-6.956971,60,160.963833
-7.406201,60,167.246162
-9.113095,60,174.491357
-7.76078,60,181.984714
-7.590445,60,188.418533
-7.313571,60,195.202681
-7.923901,60,201.572041
-7.858922,60,208.490786
-7.845444,60,215.226547
-6.331744,60,223.830189
-8.439675,60,231.028999
-7.201718,60,237.293951
-9.865239,60,244.224361
-6.493128,60,250.463588
-7.384054,60,256.806247
-6.8217,60,266.378175
-8.025073,60,272.68799
-11.436577,60,278.890039
-9.084872,60,285.093379
-7.894592,60,291.331825
-8.726526,60,297.541786
-7.99268,60,303.791386
-8.371806,60,309.97512
-6.531254,60,316.678527
-9.270085,60,323.489283
-6.955345,60,330.164677
-11.333027,60,336.935151
-7.876247,60,344.646196
-8.738631,60,351.419986
-9.14075,60,358.376262
-7.280113,60,364.938343
-6.966422,60,371.742212
-7.501127,60,379.547736
-10.564601,60,386.348611
3.498231,26,391.04139
-7.741046,60,397.323448
-8.12527,60,404.665777
-8.345599,60,410.897005
-8.6373,60,417.15057
-9.838203,60,423.491721
-8.689603,60,429.454533
-8.859502,60,436.069689
-8.637858,60,441.236916
-8.448173,60,446.567334
-8.300249,60,451.889196
