#{"t_start": 1785368009.4478142, "env_id": "None"}
r,l,t
2.018181,4,1.955509
-12.70917,60,17.163786
2.919489,8,18.656409
1.505006,6,21.127416
5.069322,14,23.815645
2.953162,1,24.953631
-10.849969,60,32.771697
7.06906,8,35.860535
-19.019434,60,43.733547
8.871974,12,46.423769
-14.184132,60,57.550127
-0.269711,15,60.316615
-18.557098,60,67.279901
-14.406681,60,74.351646
8.528575,3,76.023045
-17.566169,60,82.221233
3.513982,36,86.513782
5.809934,12,88.000736
5.753217,19,91.840523
2.236002,7,94.128276
-10.545747,60,103.507288
-7.507254,60,109.671326
5.064533,6,110.947463
-6.674501,60,116.093747
-8.82532,60,121.342659
-7.928429,60,128.859078
7.31822,1,130.065728
-7.961682,60,136.350181
-8.117464,60,143.805182
-8.207027,60,153.38417
-11.790869,60,159.569501
-7.437827,60,173.167861
5.529727,1,174.100131
5.391519,1,175.177325
3.07086,1,176.18772
-8.848005,60,183.477942
-13.06934,60,192.844414
9.084342,1,193.879199
5.013204,1,195.050492
-7.460002,60,201.080812
-10.00421,60,207.289946
8.496119,1,208.366524
-6.491151,60,214.62027
2.379696,1,215.639859
-7.262562,60,226.043514
-10.14624,60,233.254529
8.345529,2,234.40779
8.471288,8,235.739581
6.646043,1,236.781019
4.374532,1,237.902467
6.176285,1,239.087767
-7.391939,60,248.525865
7.7307,1,249.687953
7.84725,1,250.821332
-10.648855,60,258.210049
-7.933826,60,265.527804
-7.031956,60,272.812389
-7.307635,60,281.32331
-7.527585,60,288.808095
9.906929,1,289.951772
-9.403486,60,302.923512
7.065637,1,304.035665
7.122418,1,305.143371
-6.049021,60,314.858242
8.227499,1,316.040357
8.471879,1,317.194749
-10.578334,60,324.855255
8.732948,1,325.887383
-8.696284,60,331.195912
-9.618856,60,337.252089
-8.803948,60,343.640558
7.751865,1,344.747987
-26.417768,60,351.951575
8.613865,1,353.006027
-9.354894,60,361.242708
8.310901,1,362.287546
7.528522,1,363.419216
7.477814,1,364.537737
-8.21374,60,371.86596
7.897629,1,372.901002
-6.771216,60,382.2659
3.920282,28,388.651066
-9.712857,60,397.109251
-7.798048,60,406.675568
6.981145,1,407.828406
-60.314791,60,415.207628
-9.347339,60,421.404463
7.321465,1,422.467475
4.556045,1,423.607543
-8.754472,60,434.7076
-9.780646,60,443.068126
-9.902859,60,449.219793
-7.651045,60,455.703027
-7.878766,60,462.922215
-6.362343,60,470.090695
-7.953195,60,476.171813
-7.600437,60,482.42474
-9.932257,60,488.639422
5.659234,1,489.715996
-7.449463,60,497.014485
-8.238778,60,504.086985
-9.061382,60,510.338749
-8.02313,60,516.536748
-2.234499,44,522.17719
-8.910792,60,529.258266
