#{"t_start": 1785368009.4468067, "env_id": "None"}
r,l,t
-3.055476,39,9.407024
6.429948,7,10.864851
4.195287,7,13.478193
5.177718,4,14.665534
3.75595,17,19.846849
4.774726,11,22.498784
-20.660668,60,31.371014
-13.073442,60,42.017667
-13.656457,60,53.077588
3.761861,10,54.57279
3.457425,9,56.058426
-3.029397,59,65.328306
-15.463882,60,71.174299
3.360943,1,72.34063
-14.404806,60,79.18059
2.999554,29,83.37137
-11.091558,60,90.622907
5.052073,7,92.947387
-9.248517,60,102.242813
4.816118,17,104.941033
0.851573,54,110.952465
-8.475337,60,116.095757
-8.334448,60,121.345656
4.841533,16,126.345393
-9.573352,60,133.875703
-9.455215,60,140.089754
-8.740575,60,147.495549
-9.316808,60,154.961421
-7.024415,60,161.103017
-6.822551,60,177.563554
-7.579439,60,184.910822
2.888637,1,185.995819
8.249664,1,187.14116
-50.547469,60,196.452998
-7.08663,60,202.526214
-28.603159,60,209.786801
-8.560597,60,216.909075
7.181803,1,218.035657
-7.672542,60,227.495375
-9.674781,60,236.785001
6.572086,1,237.904436
-9.96253,60,247.364307
1.509375,9,252.091715
-9.342559,60,259.489598
8.904138,1,260.628085
-7.953681,60,266.757904
7.985886,12,268.254915
-8.650202,60,274.536996
7.12428,1,275.553755
1.56545,7,277.951222
-21.200817,60,285.554952
-9.556504,60,293.067561
7.770688,1,294.226098
8.298328,1,295.288173
8.419164,17,299.185818
8.982978,1,300.338651
1.811257,1,301.458354
-54.555616,60,309.819729
7.357755,20,318.411393
7.561906,1,319.677066
8.243163,1,320.890587
-35.574423,60,327.095727
-9.750655,60,332.385916
-11.361334,60,338.451767
-7.953,60,345.927452
-7.12459,60,354.142288
-12.695636,11,357.738574
-7.730782,60,368.070516
-8.319099,60,377.452866
-12.011298,60,385.854775
2.764786,19,388.651076
5.181526,31,390.85619
8.434953,1,391.844062
-7.52343,60,399.290931
4.814943,1,400.44094
0.795726,1,401.53722
8.022076,1,402.731606
-8.42165,60,411.054878
-8.889792,60,418.483681
-8.247273,60,426.833266
9.123404,1,427.935261
7.669671,1,429.057658
-8.180019,60,440.210035
-8.423042,60,446.33511
-9.015043,60,452.681665
-9.027563,60,458.984725
-8.344998,60,465.107007
5.777079,20,467.747362
-10.333036,60,473.826603
-8.889576,60,479.971661
-9.066286,60,486.278631
-7.748103,60,493.590472
8.153644,2,494.777257
-10.583465,60,500.813057
0.259542,4,502.986303
-8.0057,60,509.243026
7.48143,5,511.522503
-8.385556,60,517.715548
-4.751194,60,523.851271
5.193915,8,525.211845
