#{"t_start": 1785382608.3178806, "env_id": "None"}
r,l,t
1.10532,2,2.949281
4.754024,8,8.288761
6.029755,5,9.541545
7.006343,4,10.934343
-16.099391,60,26.253643
3.066262,6,27.620314
7.165674,3,30.045294
3.26532,3,31.226925
5.010784,4,33.591496
-0.407348,52,46.646066
1.939474,14,50.357383
8.478958,5,51.694381
3.636264,20,53.478338
-13.902419,60,65.368562
3.123108,29,73.952033
6.178729,6,76.55847
3.119646,14,80.31216
-10.857677,60,91.431127
-18.12102,60,104.121777
8.049671,2,105.263433
8.317556,7,107.747673
-14.793305,60,119.775858
7.192094,8,124.212537
-17.550681,60,134.790467
7.269424,10,137.419205
6.151511,23,144.282604
4.46277,3,145.480994
-19.33252,60,161.163228
1.560811,3,162.484135
2.323436,6,163.83137
-1.149296,9,169.159153
7.777917,7,170.584452
6.064678,7,173.15817
7.115021,4,174.38739
4.891621,11,179.243312
3.877381,12,183.028472
0.921768,22,189.344008
0.836216,1,190.452249
7.057282,3,192.848073
3.713304,11,194.311453
2.586594,38,201.889344
2.417359,24,205.931709
2.439561,6,208.473736
-1.13964,17,212.140612
2.765838,22,218.266873
6.396031,4,220.209058
-22.109856,60,228.557345
3.583103,10,232.27228
-14.127839,60,248.54649
-27.406301,60,257.992396
-17.632479,60,273.32678
5.116603,9,276.757866
7.528935,2,277.830566
0.45279,18,283.449808
3.551705,5,285.748189
7.710339,11,292.181473
-13.297057,60,306.821831
4.041414,8,308.126725
-33.373375,60,326.692487
3.675302,6,329.903251
4.531648,6,332.215508
7.419643,8,334.245471
3.523256,4,336.577644
6.631056,11,339.097282
7.725904,9,341.574767
-13.679734,60,354.562566
-3.253105,7,356.986862
5.487779,7,359.443087
0.337359,10,363.60785
8.112052,5,367.775838
4.769551,14,371.466734
3.068391,27,375.596571
5.573366,10,378.089837
7.066475,3,380.394313
6.566772,13,382.944293
-21.093421,60,396.476562
3.234701,14,399.107569
4.788471,2,400.269098
8.409359,2,401.419585
-0.719665,17,405.231305
5.473816,5,407.228858
2.375689,10,409.768125
-20.122184,60,423.728708
2.710795,2,425.395493
-8.163629,60,439.313279
-14.519958,60,455.672354
8.039282,9,459.328761
5.799298,5,462.788784
4.555863,4,465.608523
-0.473477,19,473.370726
-17.804069,60,485.438463
8.333283,4,486.61081
9.554572,2,488.940601
1.472355,5,490.237671
-0.140875,4,491.510572
-1.304008,27,498.001944
4.3187,8,499.366945
-15.040035,60,517.90487
-20.085072,60,529.582178
3.96572,30,540.151653
-2.134387,38,550.613165
7.481654,12,552.204866
5.424635,10,554.608806
8.942269,1,555.778027
2.743803,1,556.830044
3.314573,18,558.598034
7.715779,23,563.733476
3.36056,7,567.975906
3.741242,10,577.573184
4.914959,7,581.833875
6.625706,3,584.877306
-1.599783,32,590.430296
3.687105,1,592.294665
6.900346,1,593.371472
8.285855,1,595.225317
7.629584,2,597.694187
5.398561,2,598.7767
-17.488155,60,612.140139
-10.634661,60,625.952692
-32.394075,60,638.090638
9.388606,1,639.196305
8.347686,8,646.430632
4.378771,1,648.364308
5.950652,1,649.47167
7.932767,2,650.720898
6.427707,2,651.856298
1.251304,22,661.041728
2.923194,18,663.89013
3.991739,6,668.572222
5.96718,2,670.478528
7.863474,8,674.639368
0.40001,6,676.707749
8.761306,2,678.951048
-18.607735,60,696.894553
-11.240507,60,714.680257
8.672467,1,716.667583
4.363278,9,718.177088
4.691777,14,720.904016
4.977225,5,723.390347
8.156014,2,724.599754
-11.669743,60,738.614599
3.4381,6,742.06997
3.330521,1,744.017796
6.504751,3,746.284698
7.237124,4,747.548383
5.329562,1,748.689299
5.880703,2,751.375272
8.738159,3,753.677131
3.374139,4,757.746751
5.996642,2,758.926315
6.936691,1,760.017286
6.618567,3,762.027798
-32.328334,60,772.52391
2.596468,12,778.379647
-13.540277,60,793.105408
2.843098,6,796.643973
6.230446,4,797.937377
8.252889,1,799.059331
5.042437,2,801.438694
2.194616,16,812.980581
4.338643,4,817.861024
1.479418,26,830.138293
7.207223,1,831.279668
-24.863004,60,844.147493
6.692796,2,845.409838
6.60762,1,847.320299
-26.235574,60,871.545324
6.949757,13,878.864257
2.751274,2,880.114391
1.695539,10,882.351715
3.712569,7,883.723111
4.961502,11,887.406036
10.020297,16,891.247798
5.112233,2,892.518551
5.537335,1,894.369876
5.826117,3,895.499239
7.552691,1,896.592519
2.632203,12,903.740986
1.716833,2,904.862569
3.423745,10,907.362811
7.184422,6,909.798612
5.125875,8,917.064937
-22.045032,60,936.85452
7.353148,2,938.022786
3.011799,9,941.570493
2.791849,17,945.53323
2.331756,1,946.625849
-16.141593,60,960.603393
-16.888072,42,973.586277
8.51284,2,975.496089
2.41846,4,977.719962
9.8132,2,978.944567
-12.149531,60,997.282309
-6.180786,60,1018.493861
8.158355,1,1019.59416
9.568287,2,1020.791757
6.945909,2,1021.980479
7.595424,7,1023.424247
-6.560294,37,1029.968867
9.657887,7,1031.318846
3.82795,1,1032.460046
-21.021847,49,1046.791382
2.154339,1,1047.897548
-19.417528,60,1065.38626
7.465553,1,1066.45585
5.213373,4,1068.91122
3.168004,2,1070.246528
-22.343474,60,1080.642719
1.235842,11,1082.951223
7.118249,4,1084.218958
-34.962919,60,1095.016141
8.945334,2,1097.917661
7.596755,3,1100.199984
0.043634,4,1102.516494
-0.944604,39,1116.930461
5.119063,7,1119.337446
