r,l,t,success,freeze_attempted,d_m,alpha_deg,cum_timesteps,d_mm
-7.315009,60,1790.133931,False,False,0.0248059097332746,49.509380780254574,114060,24.8059097332746
-6.582632,60,1790.138932,False,False,0.0049047734586962,72.41339883259322,114120,4.904773458696201
-6.732635,60,1790.14993,False,False,0.0391410230513188,77.63769586909402,114180,39.1410230513188
-6.66989,60,1790.210928,False,False,0.0226870786082794,62.49593776344001,114240,22.6870786082794
-6.968995,60,1793.482354,False,False,0.0204293006107075,80.5187709433442,114300,20.4293006107075
-6.727055,60,1793.486357,False,False,0.044534717104498,63.15183722086795,114360,44.534717104498
-6.337285,60,1793.500457,False,False,0.0642059620697316,71.87977703558391,114420,64.2059620697316
-7.444447,60,1793.56544,False,False,0.0128029187929143,62.546881303856,114480,12.8029187929143
-6.06094,60,1797.70991,False,False,0.0653493239091473,72.70732375633408,114540,65.3493239091473
-5.757964,60,1797.712919,False,False,0.0276387397647413,74.61642307052105,114600,27.6387397647413
-6.01313,60,1797.722915,False,False,0.0649392481163094,55.950581520187086,114660,64.9392481163094
-7.227773,60,1797.784913,False,False,0.0171853848626584,70.44400505408223,114720,17.185384862658402
-6.500385,60,1801.133423,False,False,0.0508915807890263,57.09142734229851,114780,50.8915807890263
-6.142918,60,1801.138425,False,False,0.0970921489493924,75.93408924918405,114840,97.0921489493924
-6.174924,60,1801.148424,False,False,0.0038957214283975,51.7056000859989,114900,3.8957214283975
-7.008295,60,1801.211418,False,False,0.008304761967621,60.15546957492883,114960,8.304761967621
-7.136448,60,1804.519436,False,False,0.023998954399114,65.5545872467528,115020,23.998954399114
-6.322724,60,1804.520456,False,False,0.0678880917070202,60.71618461298949,115080,67.88809170702021
-6.249532,60,1804.531453,False,False,0.0041270604293315,51.40666516963185,115140,4.1270604293315
-5.987857,60,1804.597431,False,False,0.1122311365803206,63.20855219144895,115200,112.23113658032061
-6.032925,60,1808.773948,False,False,0.0710769633781088,69.66361520440176,115260,71.0769633781088
-7.502656,60,1808.777951,False,False,0.0327252442748199,66.20406928571654,115320,32.72524427481989
-6.102192,60,1808.792944,False,False,0.0145757720268483,71.39801753541187,115380,14.5757720268483
-6.325889,60,1808.851943,False,False,0.0784782722759382,83.37889768073919,115440,78.47827227593821
-6.334699,60,1812.117212,False,False,0.003036860916176,73.2829763484987,115500,3.036860916176
-6.095171,60,1812.119218,False,False,0.0819946824204963,67.31727708379692,115560,81.9946824204963
-6.358882,60,1812.126211,False,False,0.0621240701757508,74.23035737121833,115620,62.1240701757508
-6.863787,60,1812.194207,False,False,0.0066240444352659,71.28364445943389,115680,6.624044435265899
-7.299588,60,1816.342364,False,False,0.0140288018055017,84.06050962046228,115740,14.0288018055017
-6.21117,60,1816.342372,False,False,0.0510932609787225,75.26040090752159,115800,51.0932609787225
-6.405757,60,1816.35637,False,False,0.0160695714782647,50.491474982069874,115860,16.0695714782647
-6.049043,60,1816.417365,False,False,0.0624561391867886,83.81999890536913,115920,62.4561391867886
-6.035919,60,1819.702246,False,False,0.110829090771313,84.89249858295858,115980,110.829090771313
-6.002276,60,1819.707251,False,False,0.1166188683754666,87.57796756456064,116040,116.6188683754666
-5.964503,60,1819.719232,False,False,0.0946608861891111,78.48034939610972,116100,94.6608861891111
-6.047954,60,1819.780241,False,False,0.0417313424998446,74.67920280708591,116160,41.7313424998446
-6.58935,60,1823.958014,False,False,0.0208319303901523,74.87296615700646,116220,20.8319303901523
-6.941301,60,1823.964013,False,False,0.010058209162204,61.9587988890429,116280,10.058209162204001
-7.517998,60,1823.976009,False,False,0.0171784714516674,73.71544066823859,116340,17.1784714516674
-6.05732,60,1824.039003,False,False,0.0959830052951122,56.71748281916676,116400,95.98300529511219
-6.068055,60,1827.260708,False,False,0.0552868175797132,80.41093659940853,116460,55.2868175797132
-7.028143,60,1827.267707,False,False,0.0303240594691044,77.0094412859051,116520,30.3240594691044
-6.035468,60,1827.275709,False,False,0.0665427010085459,89.93310356718985,116580,66.54270100854589
-5.894638,60,1827.339703,False,False,0.077000567506168,87.23830046161093,116640,77.000567506168
-6.434253,60,1831.547977,False,False,0.0217059929688594,78.40177999730903,116700,21.705992968859398
-6.497809,60,1831.552978,False,False,0.0644125521932167,88.61174617370146,116760,64.4125521932167
-6.404139,60,1831.562978,False,False,0.0209559286216041,81.72554982031563,116820,20.9559286216041
-7.383003,60,1831.62697,False,False,0.010014964114133,74.92724082720005,116880,10.014964114132999
-6.006335,60,1834.870711,False,False,0.072101918452686,89.50484174346704,116940,72.10191845268601
-6.792272,60,1834.878711,False,False,0.039342615427651,71.39739455759282,117000,39.342615427651005
-6.842219,60,1834.889709,False,False,0.0352768204043099,74.52703503174756,117060,35.2768204043099
-6.545199,60,1834.951703,False,False,0.0361466797684161,80.30673838581622,117120,36.1466797684161
-6.008649,60,1839.003666,False,False,0.0921310278750417,79.72277698996467,117180,92.1310278750417
-6.810447,60,1839.007669,False,False,0.0107260218100327,78.09643505287072,117240,10.7260218100327
-6.130293,60,1839.01966,False,False,0.0492138032152522,70.92243458366937,117300,49.2138032152522
-6.003767,60,1839.083652,False,False,0.0909672442581619,77.44905847434066,117360,90.9672442581619
-6.87968,60,1842.269087,False,False,0.0106669077044481,83.75110733440911,117420,10.6669077044481
-6.373098,60,1842.26909,False,False,0.0046717152403238,86.55462961138146,117480,4.6717152403238
-6.39965,60,1842.283088,False,False,0.0530321987698377,76.65211226875911,117540,53.032198769837706
-6.022468,60,1842.341084,False,False,0.0915762539055891,84.72877015712686,117600,91.5762539055891
-6.106197,60,1846.569798,False,False,0.0785922971505812,84.3523474096926,117660,78.5922971505812
-7.195315,60,1846.573792,False,False,0.0286033152768756,71.13963415576852,117720,28.6033152768756
-6.224659,60,1846.584791,False,False,0.0243982634290285,73.66729538202158,117780,24.3982634290285
-6.041928,60,1846.654786,False,False,0.1333219352875607,87.76442284284711,117840,133.3219352875607
