#{"t_start": 1785357556.700519, "env_id": "None"}
r,l,t
-3.055476,39,10.223738
6.429948,7,11.761089
4.195287,7,14.435983
5.290291,5,15.801266
3.416258,22,24.178926
0.140644,36,34.100212
5.4912,6,35.593407
3.404708,3,36.989296
6.83776,2,38.366495
2.435378,4,39.801874
-31.565143,60,55.048636
5.512612,5,56.870666
-10.839711,60,68.628124
-7.928343,60,78.241608
-8.677548,60,85.446394
9.718525,1,86.741956
4.873208,2,88.057378
-38.747329,60,94.77872
-7.206974,60,104.376923
-7.741247,60,111.872948
8.92143,9,113.916304
3.829294,1,114.961978
-7.868643,60,122.051079
-7.094017,60,129.393179
-7.759525,60,137.173286
7.1261,46,143.78496
6.466412,3,145.047805
6.361952,3,147.607927
-5.493873,60,154.735204
-8.246638,60,163.175679
-8.708509,60,170.571868
-8.489175,60,177.971796
-6.281066,60,185.150274
-6.33402,60,192.421277
-11.213315,60,199.697987
-9.201514,60,207.865991
-1.949213,52,213.482974
-7.076727,60,219.823966
-8.282319,60,227.137366
