#{"t_start": 1785357556.7025192, "env_id": "None"}
r,l,t
4.186892,5,3.3785
7.661376,9,4.951132
2.487424,20,8.75561
-26.786412,60,27.155841
7.345387,1,28.41663
7.217491,3,29.692197
-10.124776,60,44.870092
8.151641,4,47.853198
2.891099,2,49.263224
8.201797,3,50.722531
-41.808744,60,65.264595
-10.427771,60,75.964306
-10.168715,60,83.062647
-7.269803,60,92.052606
-6.83598,60,100.366282
-8.53027,60,107.138918
8.975363,1,108.384804
-6.675637,60,116.927561
-68.819706,60,124.053509
-9.306502,60,131.699343
-6.711566,60,139.134019
-12.751268,60,149.849401
-9.166089,60,157.002312
-9.510194,60,165.483682
-8.064812,60,172.861051
-7.947206,60,181.41212
-7.9458,60,188.780878
-10.580222,60,196.021472
-9.18557,60,203.162584
6.568841,25,206.525206
-7.214064,60,213.480974
-8.199074,60,219.824487
5.663286,1,221.457368
-12.040029,60,228.383306
5.834576,28,231.842262
