#{"t_start": 1785357556.709519, "env_id": "None"}
r,l,t
2.018181,4,2.033307
-12.833956,60,18.505552
2.150289,14,22.945633
1.171783,6,25.541949
-1.630363,15,30.884084
5.89427,2,32.139692
-11.86995,60,46.360273
2.35797,17,52.947548
2.268615,37,62.060275
6.13375,8,63.822023
2.626125,9,66.547169
-2.254654,38,71.631094
7.135135,8,73.222826
6.752958,3,74.562536
-7.648577,60,81.641895
-8.582229,60,90.676787
-5.678156,60,97.377819
8.071846,1,98.721376
3.306722,13,102.026369
-7.174737,60,109.736008
-8.692177,60,118.310024
-7.315636,60,125.578014
-6.075322,60,133.330721
-8.827468,60,140.66678
1.317119,7,142.092967
-13.284051,60,152.690964
-8.015959,60,159.993161
7.088729,5,161.528389
-7.466584,60,168.77686
-9.100859,60,176.235261
3.825276,26,179.674347
-31.6089,60,186.950903
-8.170649,60,194.14541
-8.450027,60,201.431034
-9.271399,60,209.470249
-6.608208,60,215.836498
-10.532257,60,223.390404
-8.317124,60,230.261863
