#{"t_start": 1785164451.6241639, "env_id": "None"}
r,l,t
-10.868105,60,2.948092
-13.105946,60,5.731047
-8.240202,60,10.250731
-17.179594,60,13.099861
-8.702705,60,16.813337
-12.287717,60,19.507488
-8.369737,60,23.218739
-8.759629,60,25.991251
-6.308029,60,29.650462
-7.160146,60,32.531674
-6.432563,60,36.127765
-6.280203,60,39.114212
-6.11632,60,42.780285
-6.764805,60,45.620196
-6.34663,60,49.300955
-8.136626,60,52.086019
-6.425448,60,54.929
-6.689488,60,58.489065
-6.750134,60,61.260585
-6.375565,60,65.216599
-7.287664,60,68.144397
-8.484609,60,71.914643
-8.694348,60,74.652785
-6.106937,60,78.415441
-6.694534,60,81.261573
-8.519681,60,85.00347
-6.661789,60,87.838166
-6.689927,60,91.538317
-8.624709,60,94.815825
-6.026027,60,98.620575
-6.755002,60,101.372138
-5.880218,60,104.096904
-6.226787,60,107.738988
-6.241527,60,110.531075
-6.048778,60,114.405821
-6.101851,60,117.169737
-5.883969,60,120.861249
-6.480983,60,123.898428
-5.942846,60,128.773318
-6.148724,60,131.748159
-6.08986,60,135.434554
-6.212203,60,138.332111
-5.85805,60,142.171699
-7.131896,60,145.165373
-5.749658,60,150.009836
-6.122337,60,153.183287
-5.519061,60,156.893391
-5.496445,60,159.861485
-6.996473,60,162.64213
-5.961963,60,166.621903
-7.360583,60,169.531555
-6.229521,60,173.190164
-5.442146,60,176.079247
-7.248085,60,179.850335
-7.152899,60,183.408103
-6.382189,60,187.427245
-7.13388,60,190.622308
-7.1914,60,194.674828
-6.327249,60,197.609543
-6.706797,60,201.272258
-7.393395,60,204.571775
-5.298061,60,208.84088
-6.507031,60,212.330616
-6.817553,60,215.236986
-7.642988,60,218.942689
-5.808826,60,221.850883
-7.406618,60,225.52298
-7.780313,60,228.256801
-5.68498,60,231.829751
-5.724758,60,234.537537
-7.383288,60,238.107738
-7.037764,60,240.720871
-5.62909,60,244.365601
-6.049759,60,247.147224
-5.83621,60,250.974767
-7.417765,60,253.681978
-7.603905,60,257.336701
-6.210073,60,260.005006
-6.874814,60,263.748419
-6.980114,60,266.470762
-6.118057,60,269.194553
-5.497435,60,272.880538
-5.895313,60,275.709209
-7.64363,60,279.344455
-6.783717,60,281.967346
-7.60506,60,287.198826
-6.690575,60,293.438565
-5.841433,60,298.776818
-7.588064,60,302.17241
-6.846873,60,306.57214
-6.602287,60,309.872263
-7.114064,60,314.089389
-7.309669,60,317.451419
-7.886142,60,321.683189
-6.325219,60,325.242711
-6.947565,60,328.553869
-6.573989,60,332.84663
-6.008787,60,336.288605
-5.810247,60,340.80109
-6.101042,60,345.624199
-5.817457,60,351.327559
-6.097004,60,356.175904
-6.939926,60,363.592476
-7.161557,60,367.298091
-6.021676,60,371.804238
-6.96974,60,375.64772
-6.338769,60,380.192633
-7.402942,60,383.383174
-7.047126,60,387.986006
-6.36155,60,391.447814
-5.98702,60,396.12628
-6.315086,60,399.785576
-6.787895,60,403.961227
-6.387445,60,409.633132
-7.116825,60,414.378421
-7.113314,60,421.150361
-7.234497,60,426.358969
-6.179693,60,430.833438
-6.453668,60,433.969946
-6.344596,60,438.823642
-6.09726,60,442.393334
-6.587654,60,446.19819
-7.170438,60,449.250965
-7.235115,60,453.620224
-5.328722,60,456.675951
-6.798409,60,460.509213
-6.64131,60,463.405435
-7.163192,60,466.705291
-7.316763,60,470.683267
-6.063722,60,474.529116
-5.97429,60,479.928305
-6.383913,60,483.522798
-7.37269,60,487.321722
-5.475264,60,490.132945
-6.410828,60,493.934296
-5.89259,60,497.238532
-7.128763,60,500.935159
-7.383861,60,503.807187
-7.19671,60,507.559442
-5.529516,60,510.557664
-6.386736,60,515.065405
-6.169727,60,518.497121
-6.512451,60,523.966911
-7.780403,60,527.287464
-7.187825,60,530.524253
-6.425091,60,534.774011
-5.648641,60,537.83566
-9.344348,60,541.567293
-5.830547,60,544.483088
-6.179865,60,548.325384
-6.626254,60,551.17615
-6.469059,60,554.855212
-7.182937,60,557.923494
-5.811454,60,561.565024
-7.162843,60,564.477497
-7.31053,60,568.224255
-5.799333,60,571.004781
-6.60166,60,574.610549
-6.003081,60,577.366018
-6.100571,60,580.12079
-6.588848,60,583.798795
-6.422487,60,586.603509
-6.457694,60,590.247803
-5.987875,60,593.202389
-6.511899,60,596.899226
-6.660749,60,599.625507
-6.185714,60,603.352312
-5.989587,60,606.091231
