#{"t_start": 1785163639.595394, "env_id": "None"}
r,l,t
-10.868105,60,11.988398
-13.105946,60,15.660664
-8.240202,60,20.932345
-17.179594,60,24.482946
-8.702705,60,29.554017
-12.287717,60,33.90214
-6.356873,60,39.772156
-8.794904,60,43.729602
-6.279654,60,48.445591
-7.067334,60,51.780989
-6.436488,60,56.075658
-6.277534,60,59.525621
-6.098422,60,64.170174
-6.708552,60,68.738552
-6.333932,60,74.204635
-8.120804,60,78.035685
-6.419271,60,81.078712
-6.674815,60,85.377872
-6.709284,60,88.336858
-6.369779,60,91.982324
-7.432565,60,94.979628
-8.58745,60,99.119986
-8.650583,60,101.773497
-6.224771,60,105.552353
-6.715068,60,108.52299
-8.496328,60,112.245593
-6.630818,60,115.073691
-6.671416,60,118.8956
-6.587405,60,121.8569
-6.03408,60,125.584841
-6.736609,60,128.430146
-5.959185,60,131.178648
-6.227981,60,134.817305
-6.224656,60,137.687301
-6.046081,60,141.412062
-6.075191,60,144.273589
-5.912731,60,148.012934
-6.474775,60,150.887549
-5.808051,60,154.585812
-6.160241,60,157.579893
-5.940872,60,161.323527
-6.17942,60,164.076001
-5.88755,60,167.876362
-7.395555,60,170.627138
-5.755958,60,174.394053
-6.105269,60,177.089592
-5.502135,60,180.62968
-5.618251,60,183.39331
-7.007904,60,186.18886
-6.06176,60,189.818088
-7.37762,60,192.619537
-6.298953,60,196.266802
-5.66374,60,199.832387
-7.284485,60,204.431593
-7.499135,60,207.885207
-6.516601,60,211.767672
-7.173749,60,215.148273
-7.177529,60,220.224165
-6.350592,60,223.522442
-6.764972,60,227.360917
-7.270308,60,230.215204
-5.368387,60,233.928462
-6.527236,60,236.745245
-6.802025,60,239.539908
-7.527697,60,243.281455
-5.748658,60,246.103621
-7.38086,60,249.864363
-7.772,60,252.719686
-5.872028,60,256.433467
-5.903715,60,259.273223
-7.322588,60,262.946058
-6.99433,60,265.715404
-5.733757,60,269.465795
-6.069881,60,272.268329
-5.944829,60,275.923885
-7.455255,60,278.971691
-7.519603,60,282.710434
-6.231495,60,285.545353
-6.922632,60,289.248567
-6.789776,60,292.142512
-6.156631,60,294.934969
-5.563735,60,298.686138
-5.9547,60,301.424732
-7.539306,60,305.558734
-6.817483,60,308.756385
-7.580685,60,312.524881
-6.755815,60,315.398792
-5.785981,60,319.120309
-7.508312,60,321.897511
-6.990378,60,325.657604
-6.615886,60,328.552678
-7.074342,60,332.217777
-7.263608,60,335.087596
-7.757426,60,338.99913
-6.453567,60,341.844182
-6.968612,60,344.710576
-6.76656,60,348.47138
-5.948295,60,351.314383
-5.953905,60,355.054783
-5.566759,60,357.823715
-5.884109,60,361.5261
-6.18978,60,364.375167
-6.955049,60,368.1204
-7.340158,60,370.991095
-6.50353,60,374.600677
-6.989908,60,377.392493
-6.209384,60,381.087839
-7.453603,60,383.896811
-7.046795,60,387.638173
-5.854595,60,390.498399
-5.891457,60,394.144781
-6.231046,60,396.914721
-6.871615,60,399.847402
-6.414319,60,403.563401
-7.415419,60,406.384505
-7.309625,60,410.118347
-7.575059,60,412.85341
-6.261837,60,416.62886
-6.633303,60,419.447064
-6.334201,60,423.169604
-6.745223,60,426.010114
-6.639501,60,429.680804
-7.10379,60,432.552745
-7.20325,60,436.215622
-5.452019,60,439.051201
-6.674718,60,442.791081
-6.656154,60,445.586486
-7.152061,60,448.457325
-7.323544,60,452.460647
-6.07163,60,455.907869
-6.365649,60,461.777386
-6.366515,60,465.740748
-7.461391,60,470.103064
-5.103324,60,472.983358
-6.415943,60,476.846932
-6.071029,60,480.030351
-7.23469,60,484.071229
-7.588992,60,487.044048
-7.265205,60,490.995513
-5.616829,60,493.914276
-6.881562,60,497.629447
-6.177447,60,500.474546
-6.178185,60,504.811343
-7.81012,60,507.824636
-7.14329,60,510.775103
-6.400993,60,514.639344
-5.619829,60,517.457155
-9.291544,60,521.728896
-5.9353,60,524.554506
-6.318876,60,528.430136
-6.85951,60,531.432345
-6.475396,60,535.125311
-7.527918,60,538.079587
-6.468479,60,541.699959
-7.1814,60,544.509228
-7.307944,60,548.176817
-5.194363,60,551.027088
-6.688444,60,554.698985
-6.041532,60,557.45358
-6.202877,60,560.28326
-6.825003,60,563.969019
-6.489525,60,566.783262
-6.480706,60,570.464937
-6.154211,60,573.215913
-6.532811,60,576.886966
-6.57706,60,579.881127
-6.006262,60,583.669371
-5.708102,60,586.420761
