#{"t_start": 1785163639.595394, "env_id": "None"}
r,l,t
-22.350746,60,11.984413
-16.584427,60,15.660664
-18.553949,60,20.934451
-11.223666,60,24.470945
-8.369586,60,29.553015
-9.222758,60,33.897169
-7.214007,60,39.773155
-14.233562,60,43.727609
-6.9277,60,48.442607
-6.064153,60,51.777999
-6.446202,60,56.074148
-8.568465,60,59.525621
-8.106801,60,64.170174
-6.372133,60,68.729545
-7.465635,60,74.209192
-6.274026,60,78.037679
-6.297855,60,81.076774
-7.092396,60,85.38573
-6.100761,60,88.334856
-6.800319,60,91.99436
-6.039764,60,94.980624
-6.809269,60,99.130309
-6.372172,60,101.773497
-7.48453,60,105.554332
-8.510808,60,108.512599
-6.340022,60,112.244584
-6.054141,60,115.075717
-6.092208,60,118.894324
-6.321249,60,121.855901
-6.077527,60,125.594841
-6.299039,60,128.424142
-6.47328,60,131.187678
-6.721134,60,134.815313
-6.636427,60,137.694285
-7.182118,60,141.415058
-6.12331,60,144.268966
-5.789694,60,148.017946
-7.034739,60,150.892549
-5.543205,60,154.598859
-5.993898,60,157.579893
-7.086291,60,161.315533
-5.846961,60,164.082994
-6.003743,60,167.881361
-6.199174,60,170.618767
-7.347986,60,174.39905
-5.931495,60,177.092571
-7.547988,60,180.62569
-5.89835,60,183.389344
-6.342872,60,186.189859
-5.875345,60,189.821093
-6.925951,60,192.613539
-6.788071,60,196.255579
-6.524308,60,199.842036
-6.964833,60,204.424329
-6.0118,60,207.886203
-5.717528,60,211.765674
-5.581601,60,215.147269
-5.928676,60,220.230505
-5.631304,60,223.51245
-5.674862,60,227.367906
-6.588697,60,230.215204
-6.238522,60,233.938369
-7.079717,60,236.743736
-6.841817,60,239.543896
-6.380848,60,243.283452
-5.628887,60,246.106615
-7.388956,60,249.865359
-7.207506,60,252.713618
-6.203379,60,256.430301
-6.285557,60,259.273223
-6.119014,60,262.946058
-7.446674,60,265.717466
-6.533733,60,269.475192
-6.021201,60,272.27776
-6.428359,60,275.916864
-6.314867,60,278.973697
-6.66674,60,282.706855
-7.440425,60,285.550343
-6.428859,60,289.246565
-6.162087,60,292.142512
-5.916768,60,294.934969
-5.865589,60,298.679061
-5.851499,60,301.434031
-7.662559,60,305.558734
-5.466728,60,308.756385
-7.118153,60,312.528882
-6.166946,60,315.399786
-7.163959,60,319.125284
-6.121458,60,321.897511
-6.201494,60,325.65859
-6.176259,60,328.562674
-6.775945,60,332.21877
-7.187663,60,335.086598
-6.027276,60,339.004124
-5.696919,60,341.847182
-5.832304,60,344.715552
-5.46089,60,348.47138
-5.509789,60,351.315391
-7.833865,60,355.054783
-7.301363,60,357.827694
-7.380434,60,361.529095
-5.627844,60,364.385205
-7.183749,60,368.121387
-6.931747,60,370.982096
-7.571569,60,374.597685
-7.801359,60,377.394485
-7.025512,60,381.087839
-6.046482,60,383.895806
-7.762016,60,387.645182
-6.015008,60,390.498399
-6.343881,60,394.144781
-7.196739,60,396.911731
-6.568226,60,399.840388
-6.076366,60,403.565386
-6.070994,60,406.394514
-5.536468,60,410.118347
-5.438098,60,412.849415
-7.409344,60,416.635886
-6.143203,60,419.44469
-5.610751,60,423.173601
-7.193397,60,426.010114
-6.012048,60,429.677798
-6.717471,60,432.556731
-6.070706,60,436.225909
-6.475541,60,439.055192
-6.243151,60,442.792092
-7.316897,60,445.595474
-6.103771,60,448.460759
-5.733358,60,452.459649
-6.850828,60,455.909001
-6.09111,60,461.778386
-6.640314,60,465.741747
-6.047135,60,470.112049
-5.871945,60,472.981361
-5.759233,60,476.847934
-6.926975,60,480.030351
-6.077032,60,484.073223
-7.067895,60,487.050053
-6.325958,60,490.991515
-6.902548,60,493.915276
-5.741801,60,497.630438
-5.568892,60,500.482688
-6.81152,60,504.81235
-5.808911,60,507.813456
-6.511434,60,510.771111
-5.830478,60,514.644345
-5.789099,60,517.455273
-6.739263,60,521.724893
-7.305789,60,524.552506
-7.179705,60,528.428056
-6.126391,60,531.432345
-5.730924,60,535.126311
-5.767961,60,538.083578
-5.368294,60,541.702953
-6.526384,60,544.50824
-6.925711,60,548.176817
-7.696205,60,551.024751
-5.877452,60,554.702977
-5.837104,60,557.447109
-6.533605,60,560.28326
-5.771162,60,563.976059
-7.103598,60,566.786249
-6.022962,60,570.47131
-6.690517,60,573.218909
-6.129995,60,576.887481
-5.851433,60,579.878132
-7.665819,60,583.665379
-6.606761,60,586.427768
