#{"t_start": 1785358127.9678538, "env_id": "None"}
r,l,t
-3.055476,39,9.00318
6.429948,7,10.471717
4.195287,7,13.013218
5.522731,6,14.38368
-2.4788,21,20.01966
-16.286922,60,32.742187
6.367297,6,34.179233
-0.148089,11,35.631689
4.996818,20,39.947763
-10.927246,60,47.839871
5.966828,10,50.554301
-8.70595,60,58.362551
7.669429,10,61.12084
5.622363,33,67.175102
-8.256516,60,74.024875
-7.925107,60,80.84388
-9.114215,60,87.764974
-9.920091,60,94.730762
-6.537348,60,101.672483
-6.103547,60,109.55935
-10.208938,60,118.964796
-6.64898,60,127.34923
-8.959756,60,135.540604
-11.380116,60,143.258389
-5.426088,60,154.417545
-120.642021,60,164.042917
-9.093785,60,171.541771
-8.354071,60,178.696833
-7.173355,60,185.736329
-6.378513,60,193.113445
-7.829521,60,200.269148
-8.607468,60,207.495445
-7.209146,60,214.749639
